https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AR,Volume BUSD,tradecount
1650326400000,2022-04-19,ARBUSD,30.32,31.38,29.54,30.96,44075.8,1335002.5789,5124
1650240000000,2022-04-18,ARBUSD,28.74,30.39,27.73,30.34,21827.32,635869.9462,3654
1650153600000,2022-04-17,ARBUSD,29.79,30.39,28.55,28.78,18308.53,547230.2863,2386
1650067200000,2022-04-16,ARBUSD,30.24,30.58,29.34,29.81,12899.5,385421.7825,2172
1649980800000,2022-04-15,ARBUSD,30.25,30.69,29.82,30.22,15131.55,456358.7645,2434
1649894400000,2022-04-14,ARBUSD,31.7,32.3,29.79,30.26,19081.67,589349.076,3610
1649808000000,2022-04-13,ARBUSD,31.67,32.17,30.1,31.7,21798.12,682192.1723,4036
1649721600000,2022-04-12,ARBUSD,30.03,32.67,29.77,31.62,40464.31,1271194.5128,5647
1649635200000,2022-04-11,ARBUSD,33.97,34.98,29.2,30.02,132633.02,4354955.7927,12050
1649548800000,2022-04-10,ARBUSD,34.31,35.36,33.88,33.96,46246.18,1575882.1519,5893
1649462400000,2022-04-09,ARBUSD,33.38,34.88,32.93,34.27,14491.85,493883.8794,3894
1649376000000,2022-04-08,ARBUSD,34.33,35.52,32.98,33.26,37671.64,1297834.8292,5913
1649289600000,2022-04-07,ARBUSD,32.71,34.58,32.07,34.2,30322.96,1015354.8293,5712
1649203200000,2022-04-06,ARBUSD,36.66,36.96,32.55,32.75,68920.8,2413348.4365,11532
1649116800000,2022-04-05,ARBUSD,39.01,39.64,36.59,36.69,39345.49,1498906.1618,6470
1649030400000,2022-04-04,ARBUSD,40.87,40.93,37.02,38.93,61903.99,2392774.7883,9958
1648944000000,2022-04-03,ARBUSD,39.24,41.76,38.19,40.86,49674.27,1998983.8561,10631
1648857600000,2022-04-02,ARBUSD,39.43,41.44,38.55,39.12,65100.8,2598933.9649,10671
1648771200000,2022-04-01,ARBUSD,36.9,40.0,34.61,39.46,64633.62,2414051.6664,11855
1648684800000,2022-03-31,ARBUSD,38.78,40.72,35.64,36.82,76420.24,2925359.0644,12863
1648598400000,2022-03-30,ARBUSD,39.21,41.3,36.4,38.72,104218.33,4022565.9786,15423
1648512000000,2022-03-29,ARBUSD,37.24,40.48,37.23,39.23,90715.05,3542391.0268,14952
1648425600000,2022-03-28,ARBUSD,37.65,40.29,36.25,37.16,90367.19,3457119.8551,14055
1648339200000,2022-03-27,ARBUSD,35.2,37.71,33.9,37.63,70541.22,2536606.8865,11818
1648252800000,2022-03-26,ARBUSD,34.29,35.7,33.42,35.21,86414.75,2987308.0361,10065
1648166400000,2022-03-25,ARBUSD,32.87,34.77,32.31,34.28,124769.78,4179646.127,14361
1648080000000,2022-03-24,ARBUSD,32.95,33.55,32.16,32.89,76739.09,2528803.3508,6934
1647993600000,2022-03-23,ARBUSD,32.0,33.5,31.5,32.85,69137.26,2233490.6084,6886
1647907200000,2022-03-22,ARBUSD,32.71,34.21,31.85,32.04,59216.43,1966073.0614,7157
1647820800000,2022-03-21,ARBUSD,32.4,33.46,31.35,32.82,32133.54,1046202.6326,4395
1647734400000,2022-03-20,ARBUSD,33.82,34.34,32.21,32.37,35833.52,1182548.9152,4910
1647648000000,2022-03-19,ARBUSD,33.86,36.8,33.58,33.81,125629.79,4379744.6485,12523
1647561600000,2022-03-18,ARBUSD,33.68,35.0,33.11,33.95,97038.24,3341348.4235,10499
1647475200000,2022-03-17,ARBUSD,33.99,34.91,32.56,33.66,56456.59,1890396.4072,6806
1647388800000,2022-03-16,ARBUSD,30.06,34.53,29.7,33.97,93163.99,3006154.7779,11569
1647302400000,2022-03-15,ARBUSD,30.77,31.29,29.68,29.97,54985.23,1653346.6393,5662
1647216000000,2022-03-14,ARBUSD,30.46,31.93,29.59,30.75,37521.69,1145357.7551,5358
1647129600000,2022-03-13,ARBUSD,30.68,31.88,29.57,30.43,42753.12,1314731.7798,4857
1647043200000,2022-03-12,ARBUSD,31.99,32.68,30.58,30.71,43680.94,1363362.0969,5242
1646956800000,2022-03-11,ARBUSD,32.0,34.1,30.0,32.0,110440.77,3508719.0506,11094
1646870400000,2022-03-10,ARBUSD,37.27,38.16,31.74,31.94,106077.16,3647647.8181,12383
1646784000000,2022-03-09,ARBUSD,32.52,38.8,32.49,37.24,148225.69,5406336.1995,16067
1646697600000,2022-03-08,ARBUSD,29.79,33.23,29.53,32.61,84602.31,2677548.4344,9434
1646611200000,2022-03-07,ARBUSD,28.19,31.13,27.26,29.8,56869.66,1673418.4121,6122
1646524800000,2022-03-06,ARBUSD,29.23,29.63,28.04,28.13,80183.95,2301377.6207,6073
1646438400000,2022-03-05,ARBUSD,28.64,29.65,28.0,29.23,37627.31,1079413.2746,3268
1646352000000,2022-03-04,ARBUSD,31.61,32.32,28.19,28.7,117898.32,3549367.032,8912
1646265600000,2022-03-03,ARBUSD,31.61,31.88,29.84,31.59,88617.75,2766523.0284,6042
1646179200000,2022-03-02,ARBUSD,33.76,34.7,31.38,31.66,84947.63,2787411.6691,7849
1646092800000,2022-03-01,ARBUSD,32.01,34.0,30.4,33.79,97500.75,3090879.5059,8760
1646006400000,2022-02-28,ARBUSD,28.88,32.18,28.07,32.05,151271.6,4651875.0072,10858
1645920000000,2022-02-27,ARBUSD,27.52,31.0,26.47,28.88,106306.07,3089191.2577,9239
1645833600000,2022-02-26,ARBUSD,29.28,30.24,27.25,27.47,60639.24,1708962.1806,5279
1645747200000,2022-02-25,ARBUSD,27.54,29.93,26.88,29.25,94472.07,2663388.7412,7901
1645660800000,2022-02-24,ARBUSD,25.88,27.94,22.22,27.65,91592.16,2233621.16276,8692
1645574400000,2022-02-23,ARBUSD,26.22,28.67,25.8,25.84,37334.93,1023202.4843,4254
1645488000000,2022-02-22,ARBUSD,24.01,27.46,23.36,26.22,60691.31,1537800.5176,5161
1645401600000,2022-02-21,ARBUSD,26.09,27.7,23.72,23.9,45851.54,1196692.9973,5121
1645315200000,2022-02-20,ARBUSD,28.31,28.46,25.56,26.1,41241.73,1095689.1474,4155
1645228800000,2022-02-19,ARBUSD,28.86,29.27,27.07,28.32,55146.02,1560701.5968,4747
1645142400000,2022-02-18,ARBUSD,30.07,31.47,28.55,28.82,38649.8,1151977.4882,4260
1645056000000,2022-02-17,ARBUSD,33.7,34.12,29.95,30.16,59422.89,1884471.2874,6831
1644969600000,2022-02-16,ARBUSD,35.12,35.69,33.29,33.64,22286.15,765348.9524,3896
1644883200000,2022-02-15,ARBUSD,32.45,35.3,32.08,35.02,37534.86,1284560.051,4242
1644796800000,2022-02-14,ARBUSD,32.2,32.75,30.49,32.42,32640.92,1034698.5223,4036
1644710400000,2022-02-13,ARBUSD,33.2,34.15,31.32,32.17,30066.34,994429.6461,3743
1644624000000,2022-02-12,ARBUSD,32.5,34.37,31.68,33.28,28482.82,941799.2644,4685
1644537600000,2022-02-11,ARBUSD,36.05,36.29,31.71,32.59,54945.06,1891173.7394,7519
1644451200000,2022-02-10,ARBUSD,40.93,41.53,35.78,36.08,97001.34,3654003.6136,12856
1644364800000,2022-02-09,ARBUSD,36.82,41.32,35.51,40.94,67337.58,2586613.1,9433
1644278400000,2022-02-08,ARBUSD,40.08,41.41,35.33,36.67,66315.44,2511073.019,10003
1644192000000,2022-02-07,ARBUSD,38.09,42.63,36.55,40.08,66273.2,2617681.0138,9159
1644105600000,2022-02-06,ARBUSD,38.67,40.07,36.33,38.12,30599.69,1155988.6402,4764
1644019200000,2022-02-05,ARBUSD,39.6,41.39,38.47,38.58,29430.57,1170371.0422,5370
1643932800000,2022-02-04,ARBUSD,34.82,39.59,34.57,39.54,35476.66,1299325.0971,4836
1643846400000,2022-02-03,ARBUSD,34.87,35.72,33.38,34.82,32659.45,1131921.156,4243
1643760000000,2022-02-02,ARBUSD,40.09,41.77,34.59,34.86,52151.93,1981259.9677,7108
1643673600000,2022-02-01,ARBUSD,38.89,41.83,37.77,40.01,56014.61,2197596.2812,7632
1643587200000,2022-01-31,ARBUSD,35.99,41.37,34.2,38.9,71966.46,2763817.2646,9385
1643500800000,2022-01-30,ARBUSD,35.03,37.83,33.79,35.98,77674.69,2834417.212,9737
1643414400000,2022-01-29,ARBUSD,31.81,35.92,31.55,34.94,39022.08,1316548.2046,5452
1643328000000,2022-01-28,ARBUSD,30.28,32.06,29.12,31.73,32222.41,976208.9614,3502
1643241600000,2022-01-27,ARBUSD,30.18,31.6,28.66,30.24,38322.51,1143835.1623,3230
1643155200000,2022-01-26,ARBUSD,32.7,34.78,29.59,30.23,63883.17,2061854.4198,7341
1643068800000,2022-01-25,ARBUSD,33.23,34.42,30.12,32.76,47974.87,1535243.6648,6318
1642982400000,2022-01-24,ARBUSD,34.23,35.05,27.42,33.32,89891.44,2728208.8466,8151
1642896000000,2022-01-23,ARBUSD,30.98,35.1,30.37,34.31,43252.34,1435927.8849,5671
1642809600000,2022-01-22,ARBUSD,32.33,34.6,27.4,31.1,82494.92,2560026.5366,9354
1642723200000,2022-01-21,ARBUSD,40.09,40.3,31.23,32.33,80286.14,2921287.0073,13880
1642636800000,2022-01-20,ARBUSD,42.11,45.4,38.68,40.15,41365.58,1755533.2514,8683
1642550400000,2022-01-19,ARBUSD,44.4,45.74,41.22,42.1,32025.61,1383330.7769,8770
1642464000000,2022-01-18,ARBUSD,47.51,48.03,43.66,44.41,25924.28,1166914.9958,6920
1642377600000,2022-01-17,ARBUSD,49.4,49.88,45.18,47.55,53542.97,2511595.5401,11359
1642291200000,2022-01-16,ARBUSD,49.7,50.55,48.2,49.37,26074.81,1284454.8757,5880
1642204800000,2022-01-15,ARBUSD,50.31,51.15,49.18,49.75,18559.56,933702.6645,5370
1642118400000,2022-01-14,ARBUSD,49.57,51.63,48.51,50.25,33201.69,1665080.6216,9754
1642032000000,2022-01-13,ARBUSD,52.01,54.42,49.28,49.52,58261.16,3033152.6208,17919
1641945600000,2022-01-12,ARBUSD,48.2,53.16,48.19,52.0,56986.72,2905458.9275,15127
1641859200000,2022-01-11,ARBUSD,46.33,48.65,44.63,48.33,48049.99,2245802.8532,13740
1641772800000,2022-01-10,ARBUSD,50.32,52.77,43.61,46.3,106978.05,5195149.2118,22356
1641686400000,2022-01-09,ARBUSD,47.57,52.11,46.95,50.37,52231.21,2579435.1905,14434
1641600000000,2022-01-08,ARBUSD,49.63,51.7,45.11,47.61,65317.0,3172480.7479,16548
1641513600000,2022-01-07,ARBUSD,55.32,55.54,48.11,49.64,89868.85,4554037.0864,22352
1641427200000,2022-01-06,ARBUSD,56.33,57.03,52.98,55.24,64062.6,3525686.7296,19536
1641340800000,2022-01-05,ARBUSD,62.81,65.61,52.98,56.38,101840.63,6151745.3892,27184
1641254400000,2022-01-04,ARBUSD,59.82,68.96,58.85,62.76,81066.46,5251567.7275,27770
1641168000000,2022-01-03,ARBUSD,60.18,61.32,57.17,59.9,40426.45,2398435.5104,12131
1641081600000,2022-01-02,ARBUSD,66.18,66.19,59.82,60.1,31560.38,1948399.9201,7887
1640995200000,2022-01-01,ARBUSD,58.99,66.94,58.99,65.9,39289.18,2517205.492,15596
1640908800000,2021-12-31,ARBUSD,58.18,63.78,56.29,59.11,66838.38,4046874.4279,20617
1640822400000,2021-12-30,ARBUSD,54.79,58.47,52.99,58.11,38841.9,2160708.0414,11261
1640736000000,2021-12-29,ARBUSD,53.37,58.52,52.94,54.8,50527.39,2785220.0503,14277
1640649600000,2021-12-28,ARBUSD,59.81,59.81,52.91,53.33,49741.67,2812887.0028,14246
1640563200000,2021-12-27,ARBUSD,61.71,64.54,59.75,59.89,29694.52,1872378.2068,9609
1640476800000,2021-12-26,ARBUSD,60.5,63.58,58.0,61.69,36309.76,2204067.3684,9983
1640390400000,2021-12-25,ARBUSD,61.97,68.73,60.19,60.5,99406.76,6402978.7917,22496
1640304000000,2021-12-24,ARBUSD,57.42,64.78,55.32,61.82,79341.28,4851268.866,31561
1640217600000,2021-12-23,ARBUSD,53.2,57.84,51.6,57.44,84368.08,4533282.876,15086
1640131200000,2021-12-22,ARBUSD,54.31,56.66,52.76,53.19,73913.14,4049747.6379,13225
1640044800000,2021-12-21,ARBUSD,56.78,58.4,53.07,54.39,88220.1,4899373.0681,15130
1639958400000,2021-12-20,ARBUSD,59.26,59.98,50.41,56.81,168455.08,9241379.6763,30034
1639872000000,2021-12-19,ARBUSD,52.73,60.16,50.58,59.2,102465.96,5742041.8921,23707
1639785600000,2021-12-18,ARBUSD,47.54,53.75,46.41,52.91,67302.03,3349694.5199,18571
1639699200000,2021-12-17,ARBUSD,46.58,50.91,44.42,47.55,96343.35,4598247.8157,24212
1639612800000,2021-12-16,ARBUSD,41.22,47.96,41.11,46.49,88027.65,3939905.1738,20306
1639526400000,2021-12-15,ARBUSD,38.26,42.62,35.84,41.29,53947.83,2092837.2653,11329
1639440000000,2021-12-14,ARBUSD,36.3,39.47,35.75,38.26,43485.37,1636961.8513,11741
1639353600000,2021-12-13,ARBUSD,41.83,41.94,35.17,36.31,59287.93,2228659.1548,12571
1639267200000,2021-12-12,ARBUSD,41.93,42.63,40.02,41.8,17701.94,732842.1171,5075
1639180800000,2021-12-11,ARBUSD,40.22,42.54,39.22,41.9,24874.95,1026245.0308,6106
1639094400000,2021-12-10,ARBUSD,41.69,44.15,40.11,40.28,35086.22,1471627.2351,9528
1639008000000,2021-12-09,ARBUSD,47.19,47.73,41.63,41.63,31205.75,1384990.0821,10660
1638921600000,2021-12-08,ARBUSD,48.5,49.97,44.57,47.15,56927.12,2664852.6837,12736
1638835200000,2021-12-07,ARBUSD,46.8,49.83,45.58,48.53,44775.92,2135885.1513,15749
1638748800000,2021-12-06,ARBUSD,45.06,47.33,39.98,46.68,68535.01,2938246.5796,15682
1638662400000,2021-12-05,ARBUSD,49.54,51.47,42.76,45.03,54334.17,2544006.5934,16345
1638576000000,2021-12-04,ARBUSD,53.42,54.04,37.9,49.52,139615.52,6490911.8134,24990
1638489600000,2021-12-03,ARBUSD,55.98,58.46,51.69,53.37,82794.25,4482220.2605,14148
1638403200000,2021-12-02,ARBUSD,57.39,59.9,55.18,55.98,55677.45,3183480.4189,13176
1638316800000,2021-12-01,ARBUSD,59.31,61.67,56.48,57.39,74591.15,4505468.4966,13899
1638230400000,2021-11-30,ARBUSD,60.86,63.16,57.53,59.28,64802.3,3904367.6579,19068
1638144000000,2021-11-29,ARBUSD,58.0,62.62,55.13,60.88,50967.03,2996843.5194,14887
1638057600000,2021-11-28,ARBUSD,57.26,58.37,51.76,57.96,73118.81,4011130.0865,15687
1637971200000,2021-11-27,ARBUSD,53.9,65.0,53.48,57.34,128806.26,7742068.3083,34361
1637884800000,2021-11-26,ARBUSD,59.45,66.65,51.99,53.85,193022.74,11282215.9439,43008
1637798400000,2021-11-25,ARBUSD,58.29,63.06,57.69,59.33,74829.79,4523939.7858,15258
1637712000000,2021-11-24,ARBUSD,60.86,60.93,55.8,58.19,72620.53,4223662.14,13643
1637625600000,2021-11-23,ARBUSD,59.92,62.51,58.3,60.8,55986.81,3376624.4998,12330
1637539200000,2021-11-22,ARBUSD,64.4,64.5,58.5,59.99,62781.22,3881601.0318,16476
1637452800000,2021-11-21,ARBUSD,65.26,73.2,64.18,64.4,125638.61,8639023.6452,34773
1637366400000,2021-11-20,ARBUSD,59.6,66.77,59.26,65.29,64346.98,4045067.7703,20177
1637280000000,2021-11-19,ARBUSD,53.62,63.92,53.08,59.7,140648.62,8401885.5107,37884
1637193600000,2021-11-18,ARBUSD,56.88,57.86,51.06,53.68,148621.01,8119697.426,28505
1637107200000,2021-11-17,ARBUSD,61.01,62.17,55.75,56.86,55094.72,3259365.5495,17520
1637020800000,2021-11-16,ARBUSD,65.74,65.74,55.02,61.05,134561.06,8120064.6392,26382
1636934400000,2021-11-15,ARBUSD,70.2,71.25,65.5,65.63,45710.91,3136972.6064,12324
1636848000000,2021-11-14,ARBUSD,73.25,74.59,67.76,70.18,61534.29,4386578.1573,17067
1636761600000,2021-11-13,ARBUSD,68.86,74.44,66.13,73.28,89961.99,6342175.8232,25402
1636675200000,2021-11-12,ARBUSD,67.34,71.02,63.56,68.72,123219.09,8297959.5599,30666
1636588800000,2021-11-11,ARBUSD,70.63,72.7,66.0,67.41,146709.25,10036907.0233,24284
1636502400000,2021-11-10,ARBUSD,72.57,77.83,65.11,70.57,147318.51,10782017.3742,38034
1636416000000,2021-11-09,ARBUSD,78.84,79.74,71.37,72.56,86399.19,6497232.011,24176
1636329600000,2021-11-08,ARBUSD,76.42,79.99,74.01,78.85,78074.43,5987719.9763,20173
1636243200000,2021-11-07,ARBUSD,82.64,85.86,75.7,76.41,74624.66,6027091.0761,21376
1636156800000,2021-11-06,ARBUSD,75.53,84.32,71.67,82.62,109295.81,8577443.4912,35472
1636070400000,2021-11-05,ARBUSD,85.55,91.24,73.76,75.58,320198.24,26812614.2333,82830
1635984000000,2021-11-04,ARBUSD,76.57,87.63,69.3,85.65,213535.82,16569188.9497,64103
1635897600000,2021-11-03,ARBUSD,74.99,88.88,69.32,76.53,688479.72,55377073.4751,209375
1635811200000,2021-11-02,ARBUSD,53.29,76.0,53.2,74.93,499595.26,32983268.078,119719
1635724800000,2021-11-01,ARBUSD,54.96,57.07,50.57,53.22,81473.76,4346180.0197,20240
1635638400000,2021-10-31,ARBUSD,49.05,61.0,48.9,54.97,247326.14,13713765.9931,61359
1635552000000,2021-10-30,ARBUSD,52.05,52.83,48.33,49.05,41464.41,2080970.6128,8967
1635465600000,2021-10-29,ARBUSD,47.64,54.82,47.35,51.98,132872.34,6790506.3476,21667
1635379200000,2021-10-28,ARBUSD,46.5,49.2,45.68,47.58,82570.32,3916434.9387,12963
1635292800000,2021-10-27,ARBUSD,53.32,57.4,44.32,46.5,106744.79,5327548.8354,21950
1635206400000,2021-10-26,ARBUSD,52.96,55.32,51.65,53.37,54157.14,2880205.111,13887
1635120000000,2021-10-25,ARBUSD,51.27,54.77,51.03,52.97,43770.45,2318599.118,11591
1635033600000,2021-10-24,ARBUSD,52.7,53.16,49.03,51.3,37693.41,1932991.7384,9802
1634947200000,2021-10-23,ARBUSD,54.67,54.72,51.44,52.75,35254.41,1869416.8087,7379
1634860800000,2021-10-22,ARBUSD,53.27,56.41,53.17,54.67,51555.2,2835753.4678,11424
1634774400000,2021-10-21,ARBUSD,56.65,58.04,52.81,53.29,63975.36,3565588.1465,13899
1634688000000,2021-10-20,ARBUSD,54.82,56.99,53.28,56.56,83357.4,4586465.2647,15399
1634601600000,2021-10-19,ARBUSD,50.69,55.53,50.09,54.82,89726.22,4737072.0039,15159
1634515200000,2021-10-18,ARBUSD,51.55,52.91,48.24,50.7,39701.19,2004727.178,9985
1634428800000,2021-10-17,ARBUSD,51.63,53.09,49.16,51.52,40943.18,2110333.9901,8137
1634342400000,2021-10-16,ARBUSD,54.0,56.87,51.25,51.63,53325.77,2890922.2171,11521
1634256000000,2021-10-15,ARBUSD,52.42,54.1,50.85,54.01,56765.98,2973884.6186,9915
1634169600000,2021-10-14,ARBUSD,52.97,54.87,51.89,52.49,58261.67,3128700.4753,9817
1634083200000,2021-10-13,ARBUSD,54.46,55.43,50.65,52.9,96250.73,5001546.3624,13737
1633996800000,2021-10-12,ARBUSD,58.17,58.17,51.74,54.42,67551.92,3661785.3219,13281
1633910400000,2021-10-11,ARBUSD,57.91,64.19,56.11,58.28,153139.75,9286421.579,31033
1633824000000,2021-10-10,ARBUSD,61.06,62.87,57.71,57.98,89987.45,5360105.9401,19028
1633737600000,2021-10-09,ARBUSD,62.59,64.62,59.78,61.18,65734.47,4064634.8296,14425
1633651200000,2021-10-08,ARBUSD,59.0,69.87,58.55,62.59,185054.03,12143010.0946,49706
1633564800000,2021-10-07,ARBUSD,64.76,67.25,58.74,58.89,224532.19,13948156.6604,55944
1633478400000,2021-10-06,ARBUSD,53.27,67.79,48.0,64.79,340684.35,20338543.159,75219
1633392000000,2021-10-05,ARBUSD,53.11,55.78,51.72,53.27,55677.23,2981556.6522,11525
1633305600000,2021-10-04,ARBUSD,57.49,57.87,51.69,53.08,108977.44,5982272.924,23162
1633219200000,2021-10-03,ARBUSD,58.42,59.0,54.3,57.49,130553.9,7354944.9944,31678
1633132800000,2021-10-02,ARBUSD,48.81,58.61,46.54,58.42,182917.01,9444438.5912,32519
1633046400000,2021-10-01,ARBUSD,43.32,48.88,42.6,48.88,143915.89,6848441.1871,20510
1632960000000,2021-09-30,ARBUSD,40.67,43.66,40.24,43.32,57883.49,2450201.5957,12640
1632873600000,2021-09-29,ARBUSD,38.33,45.02,38.07,40.65,111377.7,4719823.4569,23763
1632787200000,2021-09-28,ARBUSD,40.92,41.66,38.11,38.32,48227.1,1930914.2495,9288
1632700800000,2021-09-27,ARBUSD,43.25,46.2,40.86,41.02,48136.64,2109725.282,10562
1632614400000,2021-09-26,ARBUSD,44.94,45.6,40.87,43.25,62964.11,2737465.8736,14859
1632528000000,2021-09-25,ARBUSD,47.62,47.88,44.88,45.0,52974.45,2423392.1238,10229
1632441600000,2021-09-24,ARBUSD,52.37,52.61,43.36,47.6,121132.72,5754404.7315,28575
1632355200000,2021-09-23,ARBUSD,46.88,54.88,46.58,52.29,182279.47,9331629.6859,50202
1632268800000,2021-09-22,ARBUSD,37.0,48.46,36.09,46.9,159191.97,6889130.2823,32896
1632182400000,2021-09-21,ARBUSD,40.38,42.94,34.18,37.06,152667.4,5980204.2176,21539
1632096000000,2021-09-20,ARBUSD,49.76,51.0,39.32,40.36,182654.1,7878926.6959,33148
1632009600000,2021-09-19,ARBUSD,49.67,54.55,48.01,49.74,94941.37,4835821.5198,20035
1631923200000,2021-09-18,ARBUSD,48.99,53.0,47.91,49.76,75176.09,3805056.3432,16975
1631836800000,2021-09-17,ARBUSD,53.0,53.33,47.81,48.92,67275.26,3378301.2182,16374
1631750400000,2021-09-16,ARBUSD,57.24,58.11,52.5,53.0,75869.77,4152807.5801,17813
1631664000000,2021-09-15,ARBUSD,55.46,59.02,54.03,57.29,57266.12,3215391.6754,14039
1631577600000,2021-09-14,ARBUSD,54.22,57.77,53.04,55.46,83506.62,4659111.7618,25668
1631491200000,2021-09-13,ARBUSD,59.79,59.85,50.22,54.2,133029.72,7308514.0774,42191
1631404800000,2021-09-12,ARBUSD,60.95,63.0,58.8,59.89,85094.25,5125850.1331,22550
1631318400000,2021-09-11,ARBUSD,62.5,65.15,60.12,61.13,109061.57,6848957.7233,31418
1631232000000,2021-09-10,ARBUSD,64.89,74.41,58.8,62.5,410388.56,26959484.1327,96851
1631145600000,2021-09-09,ARBUSD,54.61,72.1,54.25,64.9,656097.94,41956626.54,158589
1631059200000,2021-09-08,ARBUSD,47.32,60.71,46.16,54.69,337192.67,17977688.9387,88395
1630972800000,2021-09-07,ARBUSD,57.01,57.44,40.81,47.05,284038.64,14571711.5424,56723
1630886400000,2021-09-06,ARBUSD,49.96,64.0,49.44,57.08,490117.31,28068464.7741,116500
1630800000000,2021-09-05,ARBUSD,53.28,57.43,48.46,49.9,210156.22,10923300.6532,45576
1630713600000,2021-09-04,ARBUSD,58.71,59.73,52.83,53.28,154380.07,8616732.5217,34615
1630627200000,2021-09-03,ARBUSD,56.83,64.0,55.45,58.65,212960.56,12880733.4688,69674
1630540800000,2021-09-02,ARBUSD,61.59,62.5,55.53,56.84,223463.83,13162341.8145,56550
1630454400000,2021-09-01,ARBUSD,65.72,67.7,57.36,61.56,376281.19,23211227.2652,100673
1630368000000,2021-08-31,ARBUSD,56.27,70.26,54.28,65.72,1291384.78,80480998.9844,312249
1630281600000,2021-08-30,ARBUSD,42.7,60.38,38.85,56.27,858477.23,45122008.3115,185649
1630195200000,2021-08-29,ARBUSD,47.53,50.5,42.37,42.72,540411.28,24776747.64031,106601
1630108800000,2021-08-28,ARBUSD,38.62,48.14,35.63,47.52,705882.01,29323139.22373,138874
1630022400000,2021-08-27,ARBUSD,25.61,42.69,24.61,38.6,1005354.72,34713139.70422,170841
1629936000000,2021-08-26,ARBUSD,26.986,27.0,23.57,25.62,164539.39,4101251.72089,23817
1629849600000,2021-08-25,ARBUSD,27.979,29.0,23.975,26.962,162140.09,4279643.21019,21693
1629763200000,2021-08-24,ARBUSD,30.761,32.043,27.869,27.912,87213.79,2563764.76069,16789
1629676800000,2021-08-23,ARBUSD,28.879,33.757,28.879,30.836,127537.78,3949764.83454,20192
1629590400000,2021-08-22,ARBUSD,28.282,29.812,27.863,28.876,57687.34,1659954.75406,12266
1629504000000,2021-08-21,ARBUSD,31.121,31.121,27.8,28.278,106982.5,3119155.58529,19624
1629417600000,2021-08-20,ARBUSD,30.103,33.102,28.5,31.067,156359.71,4720505.35878,26762
1629331200000,2021-08-19,ARBUSD,33.423,35.8,27.768,30.098,652013.8,20257893.50537,89115
1629244800000,2021-08-18,ARBUSD,22.134,36.1,21.231,33.39,1324740.81,36985639.33384,141599
1629158400000,2021-08-17,ARBUSD,19.722,24.85,18.872,22.227,224045.63,4830382.27298,20330
1629072000000,2021-08-16,ARBUSD,16.783,24.9,16.748,19.719,1073768.96,23406009.34058,117037
1628985600000,2021-08-15,ARBUSD,15.65,16.959,15.181,16.855,34393.61,548582.12493,4403
1628899200000,2021-08-14,ARBUSD,16.093,16.5,15.12,15.65,45441.52,714806.84368,4057
1628812800000,2021-08-13,ARBUSD,14.84,16.5,14.639,16.093,67506.98,1073810.71716,5361
1628726400000,2021-08-12,ARBUSD,14.948,15.362,13.847,14.798,70722.5,1031888.85461,6780
1628640000000,2021-08-11,ARBUSD,14.956,16.0,14.811,14.994,45279.91,698547.11192,4443
1628553600000,2021-08-10,ARBUSD,15.021,15.304,14.36,14.956,27920.54,413343.19516,3502
1628467200000,2021-08-09,ARBUSD,14.96,15.727,14.0,15.019,68700.91,1017044.33401,6980
1628380800000,2021-08-08,ARBUSD,13.828,16.544,13.329,14.961,272588.82,4198417.22162,20654
1628294400000,2021-08-07,ARBUSD,12.659,15.05,12.646,13.844,216910.38,2990442.85688,17325
1628208000000,2021-08-06,ARBUSD,11.521,13.509,11.017,12.659,178849.79,2256966.82608,12433
1628121600000,2021-08-05,ARBUSD,11.338,11.666,10.703,11.529,46674.09,519149.84347,3425
1628035200000,2021-08-04,ARBUSD,10.948,12.0,10.84,11.298,29335.65,332981.16921,2240
1627948800000,2021-08-03,ARBUSD,11.535,11.679,10.672,10.946,27965.48,307587.94515,1792
1627862400000,2021-08-02,ARBUSD,11.539,11.922,11.27,11.494,30477.82,353655.02568,2090
1627776000000,2021-08-01,ARBUSD,11.679,14.098,11.404,11.501,180212.17,2296328.44695,9960
1627689600000,2021-07-31,ARBUSD,11.169,12.019,10.88,11.679,22368.59,256153.94451,2231
1627603200000,2021-07-30,ARBUSD,11.16,11.5,10.368,11.169,15813.53,171922.35628,1504
1627516800000,2021-07-29,ARBUSD,11.179,11.348,10.4,11.169,41525.17,451082.00765,2652
1627430400000,2021-07-28,ARBUSD,9.967,12.5,9.753,11.138,334056.56,3802118.50846,17364
1627344000000,2021-07-27,ARBUSD,9.314,10.252,8.848,9.967,32716.61,314692.62158,1487
1627257600000,2021-07-26,ARBUSD,10.063,10.964,9.155,9.24,52741.38,529908.36392,2925
1627171200000,2021-07-25,ARBUSD,8.914,11.099,8.756,10.024,23464.95,225943.81426,2106
1627084800000,2021-07-24,ARBUSD,8.966,9.198,8.167,8.914,25518.8,226820.45194,1507
1626998400000,2021-07-23,ARBUSD,8.53,9.447,8.127,8.926,24837.21,213928.73642,1515
1626912000000,2021-07-22,ARBUSD,8.229,8.727,7.912,8.5,17376.25,142859.21132,1047
1626825600000,2021-07-21,ARBUSD,7.2,8.657,7.114,8.229,41239.55,325117.20029,2317
1626739200000,2021-07-20,ARBUSD,8.161,8.21,7.2,7.2,31075.73,235383.95514,1574
