https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ENJ,Volume USDT,tradecount
1657152000000,2022-07-07,ENJUSDT,0.54,0.569,0.536,0.555,8944808.7,4915278.6583,19122
1657065600000,2022-07-06,ENJUSDT,0.538,0.548,0.52,0.54,8675136.7,4647356.7479,22071
1656979200000,2022-07-05,ENJUSDT,0.519,0.572,0.518,0.538,24610175.6,13361841.7957,50818
1656892800000,2022-07-04,ENJUSDT,0.479,0.523,0.467,0.519,9965836.5,4947319.7101,20707
1656806400000,2022-07-03,ENJUSDT,0.478,0.486,0.461,0.479,4883752.5,2307250.967,12281
1656720000000,2022-07-02,ENJUSDT,0.48,0.491,0.458,0.477,6646722.9,3138690.4271,16534
1656633600000,2022-07-01,ENJUSDT,0.508,0.522,0.473,0.48,11959793.8,5856270.266,28217
1656547200000,2022-06-30,ENJUSDT,0.524,0.527,0.463,0.508,11456426.8,5568423.0639,32375
1656460800000,2022-06-29,ENJUSDT,0.533,0.542,0.51,0.524,10496734.1,5505945.309,29020
1656374400000,2022-06-28,ENJUSDT,0.572,0.595,0.523,0.532,13762684.2,7835807.4151,36569
1656288000000,2022-06-27,ENJUSDT,0.549,0.614,0.546,0.572,22967234.9,13435276.4602,56145
1656201600000,2022-06-26,ENJUSDT,0.586,0.605,0.547,0.55,15617209.5,9107940.8368,41131
1656115200000,2022-06-25,ENJUSDT,0.544,0.623,0.532,0.585,31204013.0,18070000.8571,66453
1656028800000,2022-06-24,ENJUSDT,0.523,0.556,0.513,0.543,13539613.6,7208418.2777,33547
1655942400000,2022-06-23,ENJUSDT,0.464,0.539,0.463,0.523,24447448.3,12523706.9966,54331
1655856000000,2022-06-22,ENJUSDT,0.469,0.486,0.446,0.464,11174217.7,5175813.1297,27315
1655769600000,2022-06-21,ENJUSDT,0.459,0.501,0.449,0.469,12427837.1,5947288.3136,28973
1655683200000,2022-06-20,ENJUSDT,0.442,0.466,0.424,0.46,13890764.1,6250484.6066,27554
1655596800000,2022-06-19,ENJUSDT,0.413,0.451,0.394,0.442,14127796.9,5950187.2492,27807
1655510400000,2022-06-18,ENJUSDT,0.44,0.447,0.378,0.412,14053755.1,5749966.4678,30932
1655424000000,2022-06-17,ENJUSDT,0.428,0.458,0.423,0.44,9383569.9,4131529.3402,19879
1655337600000,2022-06-16,ENJUSDT,0.484,0.492,0.417,0.427,16324252.6,7329652.3582,32351
1655251200000,2022-06-15,ENJUSDT,0.453,0.485,0.404,0.484,24605555.9,10711010.9746,51417
1655164800000,2022-06-14,ENJUSDT,0.45,0.515,0.409,0.453,46849186.5,21552868.8822,76566
1655078400000,2022-06-13,ENJUSDT,0.488,0.495,0.41,0.45,37085615.3,16397074.4583,69307
1654992000000,2022-06-12,ENJUSDT,0.539,0.543,0.487,0.488,22683044.2,11637230.4199,39315
1654905600000,2022-06-11,ENJUSDT,0.581,0.599,0.525,0.539,14136640.8,7865649.5688,26614
1654819200000,2022-06-10,ENJUSDT,0.622,0.631,0.572,0.582,12034242.6,7184132.9924,26371
1654732800000,2022-06-09,ENJUSDT,0.621,0.647,0.607,0.623,7657801.8,4788840.0716,18175
1654646400000,2022-06-08,ENJUSDT,0.626,0.638,0.61,0.62,8348967.9,5207561.4606,19125
1654560000000,2022-06-07,ENJUSDT,0.653,0.653,0.606,0.625,8791494.8,5487152.4387,20846
1654473600000,2022-06-06,ENJUSDT,0.631,0.67,0.629,0.653,7444082.4,4852327.3313,19634
1654387200000,2022-06-05,ENJUSDT,0.622,0.642,0.608,0.632,4448853.4,2782081.8669,10821
1654300800000,2022-06-04,ENJUSDT,0.611,0.626,0.596,0.622,4175988.9,2561947.2181,11161
1654214400000,2022-06-03,ENJUSDT,0.65,0.652,0.6,0.612,9043023.5,5606066.2851,19882
1654128000000,2022-06-02,ENJUSDT,0.635,0.653,0.621,0.65,10921161.5,6950162.0835,24092
1654041600000,2022-06-01,ENJUSDT,0.697,0.71,0.623,0.635,11502404.3,7672736.3255,28078
1653955200000,2022-05-31,ENJUSDT,0.672,0.718,0.67,0.699,16889632.2,11764559.0978,41642
1653868800000,2022-05-30,ENJUSDT,0.613,0.678,0.605,0.672,11664331.7,7525193.0105,24814
1653782400000,2022-05-29,ENJUSDT,0.6,0.615,0.58,0.613,7905130.6,4729697.857,15450
1653696000000,2022-05-28,ENJUSDT,0.591,0.61,0.58,0.6,9253302.6,5526223.0737,18988
1653609600000,2022-05-27,ENJUSDT,0.627,0.639,0.578,0.591,14208306.8,8636147.6623,30157
1653523200000,2022-05-26,ENJUSDT,0.683,0.712,0.596,0.628,17909641.5,11706501.1182,37182
1653436800000,2022-05-25,ENJUSDT,0.685,0.695,0.656,0.683,8942240.7,6028610.2935,19819
1653350400000,2022-05-24,ENJUSDT,0.677,0.695,0.64,0.685,7562719.2,5092157.1436,18958
1653264000000,2022-05-23,ENJUSDT,0.716,0.746,0.664,0.676,11911426.0,8549810.7259,27033
1653177600000,2022-05-22,ENJUSDT,0.689,0.733,0.68,0.717,8613310.3,6117041.7227,20643
1653091200000,2022-05-21,ENJUSDT,0.664,0.697,0.653,0.688,7064261.2,4779349.6251,16024
1653004800000,2022-05-20,ENJUSDT,0.698,0.713,0.646,0.664,8877861.7,6053968.738,19770
1652918400000,2022-05-19,ENJUSDT,0.646,0.714,0.624,0.698,13122246.5,8768461.0371,26206
1652832000000,2022-05-18,ENJUSDT,0.74,0.752,0.642,0.646,11838919.1,8250044.3917,28956
1652745600000,2022-05-17,ENJUSDT,0.704,0.754,0.694,0.74,10124266.8,7361592.7156,24990
1652659200000,2022-05-16,ENJUSDT,0.774,0.774,0.68,0.704,10857460.7,7747900.0988,28239
1652572800000,2022-05-15,ENJUSDT,0.745,0.775,0.698,0.775,12878856.8,9354881.2899,37465
1652486400000,2022-05-14,ENJUSDT,0.674,0.779,0.645,0.744,27870076.9,19778931.5146,69478
1652400000000,2022-05-13,ENJUSDT,0.579,0.768,0.575,0.673,34877865.0,24745933.7507,86548
1652313600000,2022-05-12,ENJUSDT,0.624,0.672,0.485,0.58,46829856.7,26308633.98208,126454
1652227200000,2022-05-11,ENJUSDT,0.815,0.852,0.561,0.623,42908459.96,30628026.025549,150310
1652140800000,2022-05-10,ENJUSDT,0.766,0.914,0.735,0.815,31692223.5,26314462.8173,89891
1652054400000,2022-05-09,ENJUSDT,0.959,0.982,0.757,0.766,27515080.14,23473227.704216,87994
1651968000000,2022-05-08,ENJUSDT,0.995,1.001,0.939,0.958,10477699.3,10176620.1492,37168
1651881600000,2022-05-07,ENJUSDT,1.049,1.055,0.968,0.995,7193085.92,7362305.46623,26509
1651795200000,2022-05-06,ENJUSDT,1.069,1.077,1.009,1.048,10085926.0,10542902.127,35281
1651708800000,2022-05-05,ENJUSDT,1.181,1.206,1.031,1.068,13810010.0,15297577.3864,50337
1651622400000,2022-05-04,ENJUSDT,1.066,1.19,1.06,1.18,10435725.0,11703004.9274,38012
1651536000000,2022-05-03,ENJUSDT,1.072,1.127,1.041,1.066,7958339.4,8669116.7735,29594
1651449600000,2022-05-02,ENJUSDT,1.095,1.118,1.017,1.071,12409040.6,13225677.3137,38226
1651363200000,2022-05-01,ENJUSDT,1.058,1.127,1.021,1.095,12746183.0,13720167.7341,40470
1651276800000,2022-04-30,ENJUSDT,1.21,1.224,1.004,1.057,13521034.08,15091430.08142,50401
1651190400000,2022-04-29,ENJUSDT,1.298,1.302,1.177,1.209,8253357.0,10214727.6587,33045
1651104000000,2022-04-28,ENJUSDT,1.305,1.328,1.268,1.297,6279963.6,8152902.9182,28132
1651017600000,2022-04-27,ENJUSDT,1.277,1.328,1.256,1.306,6368584.8,8255575.9384,26013
1650931200000,2022-04-26,ENJUSDT,1.379,1.422,1.256,1.277,10428213.5,13973188.9046,43526
1650844800000,2022-04-25,ENJUSDT,1.389,1.392,1.279,1.378,10609086.3,14076554.8512,46239
1650758400000,2022-04-24,ENJUSDT,1.405,1.42,1.363,1.39,4560216.7,6358653.7854,22421
1650672000000,2022-04-23,ENJUSDT,1.441,1.45,1.391,1.404,3798796.3,5408980.5463,19842
1650585600000,2022-04-22,ENJUSDT,1.438,1.491,1.42,1.442,5112157.9,7411352.9183,26293
1650499200000,2022-04-21,ENJUSDT,1.517,1.558,1.408,1.438,8269609.6,12411499.1727,46153
1650412800000,2022-04-20,ENJUSDT,1.518,1.583,1.475,1.517,12089417.3,18529426.8676,61037
1650326400000,2022-04-19,ENJUSDT,1.451,1.527,1.431,1.517,6804817.3,10125410.2922,35124
1650240000000,2022-04-18,ENJUSDT,1.421,1.452,1.347,1.45,10101279.7,14114565.6659,49399
1650153600000,2022-04-17,ENJUSDT,1.506,1.521,1.415,1.421,4805992.1,7096719.7355,26746
1650067200000,2022-04-16,ENJUSDT,1.526,1.539,1.471,1.505,4532121.1,6826639.7424,22415
1649980800000,2022-04-15,ENJUSDT,1.526,1.539,1.48,1.527,5223108.1,7899716.8017,28984
1649894400000,2022-04-14,ENJUSDT,1.591,1.614,1.489,1.525,7094149.3,10970283.8036,38012
1649808000000,2022-04-13,ENJUSDT,1.558,1.611,1.524,1.59,7936215.4,12452878.323,39435
1649721600000,2022-04-12,ENJUSDT,1.502,1.618,1.492,1.557,13825560.1,21524236.3132,63689
1649635200000,2022-04-11,ENJUSDT,1.666,1.673,1.465,1.501,15941360.6,24768541.2222,78280
1649548800000,2022-04-10,ENJUSDT,1.803,1.811,1.657,1.666,11927527.6,20729351.9883,61642
1649462400000,2022-04-09,ENJUSDT,1.652,1.829,1.646,1.802,26303558.3,46362847.9507,128388
1649376000000,2022-04-08,ENJUSDT,1.672,1.78,1.634,1.652,20508002.1,34982313.5215,113388
1649289600000,2022-04-07,ENJUSDT,1.521,1.79,1.476,1.672,27619012.9,45665665.4963,133653
1649203200000,2022-04-06,ENJUSDT,1.699,1.7,1.516,1.522,15711931.2,25175822.3046,95823
1649116800000,2022-04-05,ENJUSDT,1.776,1.813,1.691,1.699,7369325.4,13004203.6536,48091
1649030400000,2022-04-04,ENJUSDT,1.879,1.879,1.689,1.776,11594419.5,20692273.1562,79291
1648944000000,2022-04-03,ENJUSDT,1.857,1.914,1.795,1.878,8802050.9,16384128.6901,57346
1648857600000,2022-04-02,ENJUSDT,1.861,1.929,1.815,1.857,11792830.0,22224392.5329,75425
1648771200000,2022-04-01,ENJUSDT,1.795,1.905,1.731,1.862,17480891.1,32009730.4874,97421
1648684800000,2022-03-31,ENJUSDT,1.798,1.973,1.732,1.797,35653056.6,66577044.8972,196452
1648598400000,2022-03-30,ENJUSDT,1.751,1.839,1.665,1.797,14197202.4,25027124.2976,79427
1648512000000,2022-03-29,ENJUSDT,1.71,1.825,1.7,1.751,14324277.9,25238178.3904,78097
1648425600000,2022-03-28,ENJUSDT,1.792,1.85,1.68,1.71,13870016.1,24883277.5993,79922
1648339200000,2022-03-27,ENJUSDT,1.657,1.8,1.645,1.792,14208809.4,24481626.9144,72807
1648252800000,2022-03-26,ENJUSDT,1.615,1.661,1.585,1.657,4485739.3,7307214.526,25511
1648166400000,2022-03-25,ENJUSDT,1.687,1.689,1.57,1.615,11536939.3,18912676.7346,58041
1648080000000,2022-03-24,ENJUSDT,1.53,1.703,1.529,1.686,28232380.6,46303567.5117,123900
1647993600000,2022-03-23,ENJUSDT,1.457,1.566,1.437,1.53,10770549.1,16248989.2239,52865
1647907200000,2022-03-22,ENJUSDT,1.435,1.498,1.426,1.458,10057275.2,14809652.7239,42571
1647820800000,2022-03-21,ENJUSDT,1.442,1.482,1.401,1.435,7494599.8,10817912.0618,33785
1647734400000,2022-03-20,ENJUSDT,1.51,1.515,1.416,1.443,7300645.1,10635766.0458,33079
1647648000000,2022-03-19,ENJUSDT,1.45,1.552,1.438,1.511,8831170.1,13202619.7808,43043
1647561600000,2022-03-18,ENJUSDT,1.404,1.461,1.365,1.45,6760089.1,9503855.828,30269
1647475200000,2022-03-17,ENJUSDT,1.422,1.444,1.387,1.404,8901460.9,12602788.8548,35591
1647388800000,2022-03-16,ENJUSDT,1.324,1.428,1.301,1.423,14377953.6,19560385.4961,55728
1647302400000,2022-03-15,ENJUSDT,1.327,1.344,1.277,1.324,5310297.8,6971299.926,24352
1647216000000,2022-03-14,ENJUSDT,1.296,1.341,1.28,1.328,6067786.7,7931280.9604,27797
1647129600000,2022-03-13,ENJUSDT,1.318,1.385,1.281,1.296,9846807.3,13237262.2631,35658
1647043200000,2022-03-12,ENJUSDT,1.307,1.353,1.304,1.318,4102401.5,5465082.972,20100
1646956800000,2022-03-11,ENJUSDT,1.332,1.369,1.287,1.308,7587652.6,10012266.331,31140
1646870400000,2022-03-10,ENJUSDT,1.394,1.402,1.297,1.332,10681941.6,14238775.4164,35739
1646784000000,2022-03-09,ENJUSDT,1.339,1.446,1.335,1.393,13667095.6,19066358.9132,54123
1646697600000,2022-03-08,ENJUSDT,1.306,1.377,1.296,1.339,8926026.7,11941551.2942,35423
1646611200000,2022-03-07,ENJUSDT,1.342,1.397,1.278,1.305,10424582.2,13900770.341,40146
1646524800000,2022-03-06,ENJUSDT,1.42,1.475,1.335,1.342,8752356.8,12277956.9873,35629
1646438400000,2022-03-05,ENJUSDT,1.361,1.441,1.322,1.419,7422319.4,10371381.2312,31381
1646352000000,2022-03-04,ENJUSDT,1.479,1.485,1.338,1.361,10765899.2,15220205.0536,40602
1646265600000,2022-03-03,ENJUSDT,1.546,1.561,1.447,1.48,8248641.6,12395241.0101,36760
1646179200000,2022-03-02,ENJUSDT,1.599,1.617,1.516,1.546,11766735.9,18410616.9747,47534
1646092800000,2022-03-01,ENJUSDT,1.564,1.643,1.507,1.598,15474300.2,24299059.5166,66352
1646006400000,2022-02-28,ENJUSDT,1.375,1.593,1.336,1.565,13371766.7,19391215.3859,52870
1645920000000,2022-02-27,ENJUSDT,1.443,1.493,1.347,1.375,12341785.5,17475933.1637,41595
1645833600000,2022-02-26,ENJUSDT,1.449,1.517,1.415,1.442,9722755.6,14218944.3694,34770
1645747200000,2022-02-25,ENJUSDT,1.359,1.466,1.318,1.451,15040286.3,20883269.7748,51010
1645660800000,2022-02-24,ENJUSDT,1.386,1.425,1.155,1.359,39644440.48,50232547.218405,115719
1645574400000,2022-02-23,ENJUSDT,1.469,1.538,1.377,1.386,14588622.3,21401647.7055,49539
1645488000000,2022-02-22,ENJUSDT,1.386,1.474,1.336,1.47,18636151.8,26345496.913,59809
1645401600000,2022-02-21,ENJUSDT,1.532,1.637,1.377,1.385,19328151.3,29396062.3865,68340
1645315200000,2022-02-20,ENJUSDT,1.66,1.664,1.484,1.532,11254716.3,17400676.2772,47648
1645228800000,2022-02-19,ENJUSDT,1.674,1.715,1.601,1.66,7199870.5,11944880.6454,32145
1645142400000,2022-02-18,ENJUSDT,1.738,1.799,1.647,1.675,11205864.8,19270150.3551,49092
1645056000000,2022-02-17,ENJUSDT,1.948,1.997,1.707,1.738,16565264.4,30515994.2012,81261
1644969600000,2022-02-16,ENJUSDT,1.977,2.014,1.879,1.949,11805865.2,23060874.1037,65096
1644883200000,2022-02-15,ENJUSDT,1.752,1.979,1.742,1.977,11299197.5,21166765.4711,53339
1644796800000,2022-02-14,ENJUSDT,1.734,1.781,1.674,1.751,8887860.8,15312437.1882,42006
1644710400000,2022-02-13,ENJUSDT,1.813,1.84,1.698,1.734,6675823.4,11862926.4436,34944
1644624000000,2022-02-12,ENJUSDT,1.829,1.874,1.752,1.813,10379851.5,18832779.3736,46747
1644537600000,2022-02-11,ENJUSDT,1.985,2.055,1.789,1.83,15482441.6,30173635.6989,73297
1644451200000,2022-02-10,ENJUSDT,2.156,2.16,1.973,1.985,18264228.1,37726243.0809,99552
1644364800000,2022-02-09,ENJUSDT,2.115,2.19,2.007,2.156,14738945.4,31181067.0455,109050
1644278400000,2022-02-08,ENJUSDT,2.089,2.172,1.914,2.115,17258858.2,34979249.6844,90093
1644192000000,2022-02-07,ENJUSDT,2.059,2.17,2.023,2.09,16570782.8,34797417.9168,81779
1644105600000,2022-02-06,ENJUSDT,1.916,2.08,1.902,2.058,19026701.4,38124863.8257,87144
1644019200000,2022-02-05,ENJUSDT,1.821,1.994,1.807,1.915,16052777.1,30796496.3922,78807
1643932800000,2022-02-04,ENJUSDT,1.7,1.837,1.662,1.821,13279073.6,23305782.0121,66352
1643846400000,2022-02-03,ENJUSDT,1.694,1.712,1.617,1.701,8125977.2,13501026.9184,39646
1643760000000,2022-02-02,ENJUSDT,1.838,1.861,1.664,1.693,8657806.7,15339280.0005,48382
1643673600000,2022-02-01,ENJUSDT,1.885,1.907,1.816,1.837,10911701.6,20196201.7197,49215
1643587200000,2022-01-31,ENJUSDT,1.786,1.917,1.682,1.884,17310669.9,31392262.4189,80948
1643500800000,2022-01-30,ENJUSDT,1.761,1.879,1.731,1.784,18122428.0,32680604.4383,77459
1643414400000,2022-01-29,ENJUSDT,1.638,1.762,1.63,1.76,13446960.5,22926451.2809,52205
1643328000000,2022-01-28,ENJUSDT,1.58,1.689,1.562,1.638,12089143.1,19582893.1353,54514
1643241600000,2022-01-27,ENJUSDT,1.553,1.653,1.454,1.581,17390195.1,27071152.5911,75050
1643155200000,2022-01-26,ENJUSDT,1.532,1.75,1.5,1.552,22819195.5,37110547.5616,98051
1643068800000,2022-01-25,ENJUSDT,1.503,1.546,1.429,1.532,9908644.2,14775036.9148,45219
1642982400000,2022-01-24,ENJUSDT,1.609,1.611,1.326,1.503,24296859.0,34668747.1878,101925
1642896000000,2022-01-23,ENJUSDT,1.506,1.692,1.493,1.613,15522368.2,24639533.5083,68100
1642809600000,2022-01-22,ENJUSDT,1.733,1.766,1.345,1.508,29148600.6,44757588.4028,143562
1642723200000,2022-01-21,ENJUSDT,2.106,2.123,1.68,1.732,27415553.1,52427458.9235,143074
1642636800000,2022-01-20,ENJUSDT,2.218,2.355,2.096,2.109,9132795.6,20562315.843,59549
1642550400000,2022-01-19,ENJUSDT,2.276,2.35,2.204,2.219,9802012.8,22428467.8961,57858
1642464000000,2022-01-18,ENJUSDT,2.324,2.351,2.189,2.273,7535943.0,17010073.3998,48978
1642377600000,2022-01-17,ENJUSDT,2.508,2.541,2.283,2.324,9317941.5,22311485.5937,60418
1642291200000,2022-01-16,ENJUSDT,2.45,2.542,2.436,2.508,8500748.0,21137606.7992,49236
1642204800000,2022-01-15,ENJUSDT,2.409,2.548,2.364,2.452,9066379.1,22367550.1549,67925
1642118400000,2022-01-14,ENJUSDT,2.378,2.489,2.313,2.408,9527550.7,22823710.3105,60058
1642032000000,2022-01-13,ENJUSDT,2.52,2.597,2.363,2.379,16930911.8,42245785.1108,100081
1641945600000,2022-01-12,ENJUSDT,2.315,2.733,2.313,2.52,14096873.1,34647059.6407,85470
1641859200000,2022-01-11,ENJUSDT,2.166,2.331,2.143,2.312,10162555.5,22833853.5748,55260
1641772800000,2022-01-10,ENJUSDT,2.298,2.347,2.08,2.167,14548464.8,31985556.3396,74486
1641686400000,2022-01-09,ENJUSDT,2.257,2.371,2.235,2.297,9160642.9,21045003.3276,52978
1641600000000,2022-01-08,ENJUSDT,2.354,2.437,2.172,2.258,12375580.8,28604143.417,81360
1641513600000,2022-01-07,ENJUSDT,2.567,2.589,2.303,2.353,17849698.6,43053902.5532,113785
1641427200000,2022-01-06,ENJUSDT,2.445,2.733,2.316,2.568,23130144.6,56950946.2923,145425
1641340800000,2022-01-05,ENJUSDT,2.687,2.793,2.238,2.442,20412532.7,52737185.3919,140498
1641254400000,2022-01-04,ENJUSDT,2.793,2.859,2.663,2.688,12944143.3,35746348.7597,92069
1641168000000,2022-01-03,ENJUSDT,2.855,2.951,2.709,2.792,17530233.9,49642449.0814,128146
1641081600000,2022-01-02,ENJUSDT,2.682,2.933,2.661,2.854,17881397.2,49979463.8229,115074
1640995200000,2022-01-01,ENJUSDT,2.576,2.702,2.562,2.683,6490335.1,16989761.064,42561
1640908800000,2021-12-31,ENJUSDT,2.643,2.743,2.518,2.575,15144708.9,39960319.293,95726
1640822400000,2021-12-30,ENJUSDT,2.646,2.749,2.552,2.644,11203674.1,29733908.9277,72572
1640736000000,2021-12-29,ENJUSDT,2.757,2.864,2.6,2.648,14281932.0,38911749.4102,101906
1640649600000,2021-12-28,ENJUSDT,3.081,3.083,2.71,2.757,19634786.8,56906656.9517,157518
1640563200000,2021-12-27,ENJUSDT,3.191,3.252,3.058,3.081,15801685.7,50283155.4291,116046
1640476800000,2021-12-26,ENJUSDT,3.128,3.339,3.0,3.189,22049298.7,69211487.3205,166096
1640390400000,2021-12-25,ENJUSDT,2.799,3.28,2.771,3.128,25781991.9,79617681.7954,215838
1640304000000,2021-12-24,ENJUSDT,2.978,2.979,2.748,2.799,13081696.1,37616311.1033,115045
1640217600000,2021-12-23,ENJUSDT,2.588,2.979,2.54,2.978,17922678.9,49202657.7983,141427
1640131200000,2021-12-22,ENJUSDT,2.435,2.724,2.429,2.587,18150328.0,47321575.9081,126181
1640044800000,2021-12-21,ENJUSDT,2.311,2.469,2.262,2.436,13280425.2,31697347.2824,91779
1639958400000,2021-12-20,ENJUSDT,2.334,2.371,2.161,2.309,11045298.9,24992147.0633,81156
1639872000000,2021-12-19,ENJUSDT,2.405,2.489,2.329,2.335,8702613.1,20996705.7902,65723
1639785600000,2021-12-18,ENJUSDT,2.297,2.448,2.256,2.404,10658285.7,25423402.7722,81325
1639699200000,2021-12-17,ENJUSDT,2.375,2.46,2.213,2.299,12939642.9,30135001.071,95706
1639612800000,2021-12-16,ENJUSDT,2.487,2.568,2.363,2.374,12119435.8,30120346.5474,76543
1639526400000,2021-12-15,ENJUSDT,2.351,2.521,2.189,2.486,15525390.1,36782250.0274,94641
1639440000000,2021-12-14,ENJUSDT,2.323,2.373,2.235,2.352,13007635.5,30010389.1573,76915
1639353600000,2021-12-13,ENJUSDT,2.69,2.756,2.255,2.323,15267604.3,37514466.9223,102207
1639267200000,2021-12-12,ENJUSDT,2.551,2.739,2.53,2.691,11585463.3,30438514.3171,78475
1639180800000,2021-12-11,ENJUSDT,2.426,2.568,2.362,2.551,9116035.6,22600724.15,62440
1639094400000,2021-12-10,ENJUSDT,2.567,2.674,2.413,2.427,14060609.5,36066745.2293,96175
1639008000000,2021-12-09,ENJUSDT,2.902,2.922,2.544,2.568,18580871.2,50994385.5379,133820
1638921600000,2021-12-08,ENJUSDT,2.799,2.929,2.626,2.902,14094303.5,39341478.3807,107444
1638835200000,2021-12-07,ENJUSDT,2.886,3.01,2.738,2.799,19156197.4,55024587.1516,150710
1638748800000,2021-12-06,ENJUSDT,2.73,2.922,2.366,2.886,21981752.9,57363328.0064,168382
1638662400000,2021-12-05,ENJUSDT,3.014,3.14,2.621,2.728,24823403.0,71168976.5068,199876
1638576000000,2021-12-04,ENJUSDT,3.098,3.11,2.0,3.014,45260047.4,122032810.0598,355140
1638489600000,2021-12-03,ENJUSDT,3.402,3.439,2.92,3.097,20089106.2,64745804.8733,194135
1638403200000,2021-12-02,ENJUSDT,3.529,3.529,3.28,3.402,13598145.3,46063708.633,138716
1638316800000,2021-12-01,ENJUSDT,3.504,3.689,3.469,3.529,17337605.1,62108080.5953,166577
1638230400000,2021-11-30,ENJUSDT,3.649,3.793,3.469,3.501,20867256.9,74905172.6833,190819
1638144000000,2021-11-29,ENJUSDT,3.844,3.936,3.632,3.649,27351510.1,103636894.1512,236441
1638057600000,2021-11-28,ENJUSDT,3.704,3.85,3.2,3.842,40807648.9,143595492.7208,360151
1637971200000,2021-11-27,ENJUSDT,3.853,3.967,3.592,3.704,23207485.0,87115191.6524,221763
1637884800000,2021-11-26,ENJUSDT,4.221,4.437,3.564,3.853,48343854.4,189871148.9636,487668
1637798400000,2021-11-25,ENJUSDT,4.484,4.845,3.983,4.221,64124682.0,280581799.143318,624468
1637712000000,2021-11-24,ENJUSDT,3.846,4.695,3.748,4.485,84560892.59,363166513.560984,806187
1637625600000,2021-11-23,ENJUSDT,3.601,4.162,3.465,3.846,65906538.97,251662553.704008,562234
1637539200000,2021-11-22,ENJUSDT,3.295,3.622,3.144,3.601,36589129.1,123777453.332,316160
1637452800000,2021-11-21,ENJUSDT,3.645,3.648,3.287,3.295,28945109.8,100569861.7696,221003
1637366400000,2021-11-20,ENJUSDT,3.616,3.928,3.439,3.648,58624562.82,217632257.080535,466156
1637280000000,2021-11-19,ENJUSDT,3.038,3.762,2.982,3.613,84089981.24,286623146.99985,599808
1637193600000,2021-11-18,ENJUSDT,3.017,3.263,2.738,3.042,58642671.9,177435892.5725,417625
1637107200000,2021-11-17,ENJUSDT,2.849,3.089,2.805,3.017,27606770.5,80943844.7848,190431
1637020800000,2021-11-16,ENJUSDT,3.033,3.034,2.54,2.846,37479502.1,106088603.2823,272699
1636934400000,2021-11-15,ENJUSDT,3.085,3.242,3.0,3.033,21386381.4,67033068.4006,145598
1636848000000,2021-11-14,ENJUSDT,3.041,3.088,2.939,3.085,13262734.0,40080224.8957,96407
1636761600000,2021-11-13,ENJUSDT,3.083,3.274,3.02,3.041,27790713.5,87647554.6635,200314
1636675200000,2021-11-12,ENJUSDT,2.966,3.15,2.908,3.082,32055148.2,97480236.5265,279408
1636588800000,2021-11-11,ENJUSDT,2.83,3.08,2.781,2.968,20198266.0,59641444.3123,153750
1636502400000,2021-11-10,ENJUSDT,2.977,3.194,2.577,2.831,34355686.0,102542248.4742,263763
1636416000000,2021-11-09,ENJUSDT,3.17,3.28,2.95,2.977,28722471.5,88345838.7098,198880
1636329600000,2021-11-08,ENJUSDT,3.313,3.317,3.122,3.17,26344391.1,84112463.5043,175871
1636243200000,2021-11-07,ENJUSDT,3.512,3.629,3.273,3.313,40747644.76,138658640.766046,254535
1636156800000,2021-11-06,ENJUSDT,2.957,3.56,2.939,3.509,93668623.47,310525555.847409,644878
1636070400000,2021-11-05,ENJUSDT,2.996,3.27,2.857,2.958,45549478.7,138672733.2391,310303
1635984000000,2021-11-04,ENJUSDT,2.863,3.44,2.73,2.999,84469724.4,259362238.3625,613580
1635897600000,2021-11-03,ENJUSDT,3.119,3.214,2.724,2.861,41706986.7,120126272.1833,284962
1635811200000,2021-11-02,ENJUSDT,2.601,3.3,2.57,3.118,92160904.7,275204198.8042,664226
1635724800000,2021-11-01,ENJUSDT,2.581,2.878,2.374,2.6,50160897.5,130131286.5805,320466
1635638400000,2021-10-31,ENJUSDT,3.046,3.5,2.419,2.581,99469345.08,283889698.946043,627510
1635552000000,2021-10-30,ENJUSDT,2.461,3.3,2.285,3.046,123527753.5,352112508.696174,777696
1635465600000,2021-10-29,ENJUSDT,2.319,2.6,2.314,2.461,44584278.13,109386365.960772,250314
1635379200000,2021-10-28,ENJUSDT,2.093,2.396,2.064,2.317,51397137.58,114873064.257848,284660
1635292800000,2021-10-27,ENJUSDT,2.01,2.31,1.787,2.092,73182237.9,154153345.5102,359043
1635206400000,2021-10-26,ENJUSDT,1.906,2.154,1.893,2.008,32972297.5,67726791.7084,179076
1635120000000,2021-10-25,ENJUSDT,1.771,1.925,1.762,1.906,11484126.5,21361305.0559,56780
1635033600000,2021-10-24,ENJUSDT,1.839,1.896,1.728,1.772,9873587.4,17862990.0735,49772
1634947200000,2021-10-23,ENJUSDT,1.835,1.873,1.778,1.839,6305486.5,11509199.359,30439
1634860800000,2021-10-22,ENJUSDT,1.8,1.905,1.774,1.835,15177652.5,27881829.5949,69633
1634774400000,2021-10-21,ENJUSDT,1.848,1.863,1.734,1.799,23148215.7,41958227.6346,99818
1634688000000,2021-10-20,ENJUSDT,1.605,1.993,1.576,1.85,41854200.0,77336690.8554,192403
1634601600000,2021-10-19,ENJUSDT,1.634,1.649,1.56,1.604,6765610.0,10923256.2682,27285
1634515200000,2021-10-18,ENJUSDT,1.637,1.651,1.569,1.636,5567170.4,8972354.9455,24662
