https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SAND,Volume USDT,tradecount
1686528000000,2023-06-12,SANDUSDT,0.3843,0.3908,0.3719,0.3866,28670771.0,10970321.5118,53452
1686441600000,2023-06-11,SANDUSDT,0.3842,0.396,0.3744,0.3843,32959069.0,12648752.9454,61145
1686355200000,2023-06-10,SANDUSDT,0.468,0.4685,0.331,0.3842,127943135.0,49513590.9533,234186
1686268800000,2023-06-09,SANDUSDT,0.4835,0.4875,0.4626,0.4679,30754333.0,14661966.6861,62739
1686182400000,2023-06-08,SANDUSDT,0.4915,0.4966,0.477,0.4835,29646979.0,14391667.6694,57618
1686096000000,2023-06-07,SANDUSDT,0.5306,0.5314,0.4846,0.4915,42534542.0,21482542.2222,77363
1686009600000,2023-06-06,SANDUSDT,0.5225,0.5412,0.4929,0.5304,65372933.0,33892280.8154,113918
1685923200000,2023-06-05,SANDUSDT,0.5919,0.6151,0.5058,0.5225,128612599.0,72976174.093,256091
1685836800000,2023-06-04,SANDUSDT,0.5723,0.6083,0.5626,0.5919,42464174.0,24855338.8452,86681
1685750400000,2023-06-03,SANDUSDT,0.5738,0.5827,0.5616,0.5722,29034260.0,16559103.87,64987
1685664000000,2023-06-02,SANDUSDT,0.5534,0.575,0.5431,0.5739,32785234.0,18407998.2151,67624
1685577600000,2023-06-01,SANDUSDT,0.5322,0.5721,0.5223,0.5534,48657263.0,26827532.4866,94773
1685491200000,2023-05-31,SANDUSDT,0.5531,0.5604,0.5242,0.5321,32643589.0,17578271.1377,59855
1685404800000,2023-05-30,SANDUSDT,0.5484,0.5613,0.5446,0.5531,31156292.0,17243670.4718,57807
1685318400000,2023-05-29,SANDUSDT,0.5556,0.5595,0.5371,0.5486,19711894.0,10798502.7761,34168
1685232000000,2023-05-28,SANDUSDT,0.5247,0.5768,0.5214,0.5556,65895280.0,36337706.3309,117631
1685145600000,2023-05-27,SANDUSDT,0.5122,0.5287,0.5094,0.5246,21826639.0,11311702.5493,34936
1685059200000,2023-05-26,SANDUSDT,0.5061,0.5196,0.4954,0.5122,22574177.0,11431702.6693,36201
1684972800000,2023-05-25,SANDUSDT,0.4944,0.5249,0.4785,0.5061,56968111.0,28906531.2367,92951
1684886400000,2023-05-24,SANDUSDT,0.511,0.5113,0.4785,0.4943,31928117.0,15741843.06,58813
1684800000000,2023-05-23,SANDUSDT,0.5098,0.5273,0.5069,0.5111,18590206.0,9559631.0747,37339
1684713600000,2023-05-22,SANDUSDT,0.5134,0.5195,0.5013,0.5098,18751839.0,9589924.084,33385
1684627200000,2023-05-21,SANDUSDT,0.5279,0.5299,0.5112,0.5135,12290432.0,6385325.8577,22497
1684540800000,2023-05-20,SANDUSDT,0.534,0.5344,0.5249,0.5279,9467355.0,5002544.1815,17509
1684454400000,2023-05-19,SANDUSDT,0.5312,0.5424,0.5242,0.534,20986807.0,11164902.2623,36217
1684368000000,2023-05-18,SANDUSDT,0.533,0.5392,0.5123,0.5312,27967074.0,14803721.7182,51758
1684281600000,2023-05-17,SANDUSDT,0.5174,0.5408,0.5165,0.533,53346150.0,28262975.2012,86957
1684195200000,2023-05-16,SANDUSDT,0.5014,0.518,0.4934,0.5173,23541029.0,11879050.0544,43521
1684108800000,2023-05-15,SANDUSDT,0.503,0.5138,0.4951,0.5015,20595904.0,10431653.7922,45547
1684022400000,2023-05-14,SANDUSDT,0.5,0.5094,0.4941,0.503,12204110.0,6116054.1817,30880
1683936000000,2023-05-13,SANDUSDT,0.5064,0.5087,0.4979,0.4999,11053589.0,5565437.4843,24932
1683849600000,2023-05-12,SANDUSDT,0.4952,0.5077,0.4779,0.5064,25685020.0,12619975.5764,54683
1683763200000,2023-05-11,SANDUSDT,0.5157,0.5162,0.4824,0.4954,26785680.0,13371150.1015,58112
1683676800000,2023-05-10,SANDUSDT,0.5079,0.5238,0.4863,0.5157,35478701.0,18095552.4814,72511
1683590400000,2023-05-09,SANDUSDT,0.508,0.5135,0.5013,0.5078,21287894.0,10795871.4477,40082
1683504000000,2023-05-08,SANDUSDT,0.5435,0.5451,0.4901,0.508,27857778.0,14378240.8535,72706
1683417600000,2023-05-07,SANDUSDT,0.5482,0.5531,0.5402,0.5434,8718166.0,4770573.9712,24188
1683331200000,2023-05-06,SANDUSDT,0.5753,0.5808,0.5389,0.5482,15995064.0,8856578.6214,42090
1683244800000,2023-05-05,SANDUSDT,0.5657,0.5804,0.5578,0.5753,15135244.0,8648527.0577,38693
1683158400000,2023-05-04,SANDUSDT,0.5801,0.5819,0.5607,0.5658,9896050.0,5640924.6064,25059
1683072000000,2023-05-03,SANDUSDT,0.569,0.5847,0.547,0.58,19194600.0,10808516.4459,56127
1682985600000,2023-05-02,SANDUSDT,0.5589,0.5723,0.5517,0.569,12875327.0,7224108.273,29865
1682899200000,2023-05-01,SANDUSDT,0.5765,0.5809,0.5508,0.559,18258634.0,10300212.6565,47835
1682812800000,2023-04-30,SANDUSDT,0.5903,0.5938,0.5726,0.5765,14283559.0,8345299.2789,33944
1682726400000,2023-04-29,SANDUSDT,0.5859,0.5956,0.5817,0.5902,11741421.0,6933012.7818,26037
1682640000000,2023-04-28,SANDUSDT,0.5881,0.5922,0.573,0.5857,17729816.0,10346398.7439,36651
1682553600000,2023-04-27,SANDUSDT,0.5747,0.5957,0.5704,0.5879,25653782.0,14935361.9483,58017
1682467200000,2023-04-26,SANDUSDT,0.597,0.6173,0.5406,0.5748,43182230.0,25245217.8811,97332
1682380800000,2023-04-25,SANDUSDT,0.5862,0.5987,0.565,0.597,19695139.0,11395467.8507,45918
1682294400000,2023-04-24,SANDUSDT,0.5864,0.6002,0.5736,0.586,21818888.0,12806496.6154,48497
1682208000000,2023-04-23,SANDUSDT,0.601,0.6029,0.5711,0.5863,22034097.0,12947844.5816,51666
1682121600000,2023-04-22,SANDUSDT,0.5877,0.6033,0.5822,0.6011,18200670.0,10795243.4609,37423
1682035200000,2023-04-21,SANDUSDT,0.6147,0.6208,0.579,0.5878,28509181.0,17201648.3606,63077
1681948800000,2023-04-20,SANDUSDT,0.6358,0.6451,0.6056,0.6146,34510302.0,21663359.0079,72640
1681862400000,2023-04-19,SANDUSDT,0.7025,0.7052,0.6223,0.6357,61028055.0,39888747.5832,126191
1681776000000,2023-04-18,SANDUSDT,0.6987,0.7159,0.6812,0.7025,44596772.0,31202587.684,83235
1681689600000,2023-04-17,SANDUSDT,0.691,0.715,0.669,0.6985,44618615.0,30586116.903,89905
1681603200000,2023-04-16,SANDUSDT,0.6838,0.6977,0.6686,0.6911,23278009.0,15895625.0726,50115
1681516800000,2023-04-15,SANDUSDT,0.6894,0.7032,0.6772,0.6837,28325285.0,19495361.7467,58029
1681430400000,2023-04-14,SANDUSDT,0.6649,0.6945,0.653,0.6892,42524670.0,28848967.6014,96668
1681344000000,2023-04-13,SANDUSDT,0.659,0.6679,0.6406,0.665,24232177.0,15916652.8005,50444
1681257600000,2023-04-12,SANDUSDT,0.6484,0.6725,0.6188,0.6588,42873033.0,27535781.3679,100242
1681171200000,2023-04-11,SANDUSDT,0.6531,0.6589,0.645,0.6483,24505916.0,15968698.4516,52211
1681084800000,2023-04-10,SANDUSDT,0.6395,0.657,0.6258,0.6531,19557865.0,12545594.3415,47994
1680998400000,2023-04-09,SANDUSDT,0.6355,0.6454,0.6215,0.6396,15997230.0,10116776.1359,36324
1680912000000,2023-04-08,SANDUSDT,0.6534,0.6547,0.6331,0.6355,17237303.0,11093168.7059,36948
1680825600000,2023-04-07,SANDUSDT,0.6383,0.6612,0.6286,0.6534,39176419.0,25357659.9452,84919
1680739200000,2023-04-06,SANDUSDT,0.6574,0.672,0.6279,0.6385,31522010.0,20304859.5965,70015
1680652800000,2023-04-05,SANDUSDT,0.6344,0.6601,0.626,0.6576,25274364.0,16241472.1733,53621
1680566400000,2023-04-04,SANDUSDT,0.6219,0.6411,0.6113,0.6346,29791908.0,18656448.0383,64741
1680480000000,2023-04-03,SANDUSDT,0.6156,0.6316,0.5958,0.6217,37206763.0,22883261.8535,94396
1680393600000,2023-04-02,SANDUSDT,0.6349,0.6455,0.6057,0.6157,24517882.0,15347161.7104,63480
1680307200000,2023-04-01,SANDUSDT,0.627,0.6374,0.6183,0.6348,16119503.0,10103508.8764,42641
1680220800000,2023-03-31,SANDUSDT,0.6175,0.632,0.6024,0.6271,17305521.0,10734609.8876,42295
1680134400000,2023-03-30,SANDUSDT,0.6386,0.6475,0.6058,0.6175,24965382.0,15552333.3377,55466
1680048000000,2023-03-29,SANDUSDT,0.6137,0.6532,0.6094,0.6389,27308161.0,17286119.5287,64372
1679961600000,2023-03-28,SANDUSDT,0.5951,0.6174,0.5873,0.6135,19865941.0,11956314.9421,46672
1679875200000,2023-03-27,SANDUSDT,0.6328,0.6351,0.5785,0.5952,40520931.0,24381525.2787,85988
1679788800000,2023-03-26,SANDUSDT,0.6225,0.64,0.6176,0.6327,13318421.0,8390675.6514,31831
1679702400000,2023-03-25,SANDUSDT,0.6305,0.6481,0.6127,0.6226,21680743.0,13690040.5849,48105
1679616000000,2023-03-24,SANDUSDT,0.6606,0.6629,0.6164,0.6304,25495928.0,16312008.948,65564
1679529600000,2023-03-23,SANDUSDT,0.6346,0.6728,0.6276,0.6607,28561378.0,18613083.7534,71681
1679443200000,2023-03-22,SANDUSDT,0.6731,0.6766,0.6196,0.6348,43378468.0,28275803.1816,125350
1679356800000,2023-03-21,SANDUSDT,0.6585,0.6876,0.6251,0.6731,35285003.0,23278764.9743,96784
1679270400000,2023-03-20,SANDUSDT,0.6838,0.715,0.6429,0.6588,51945536.0,35218905.2222,142865
1679184000000,2023-03-19,SANDUSDT,0.6679,0.7049,0.6668,0.6837,32364956.0,22238962.7752,91979
1679097600000,2023-03-18,SANDUSDT,0.6781,0.73,0.6637,0.6678,57176066.0,39722558.0093,168929
1679011200000,2023-03-17,SANDUSDT,0.5978,0.6869,0.5884,0.6783,40813491.0,25842922.2813,109435
1678924800000,2023-03-16,SANDUSDT,0.5851,0.6023,0.5751,0.5976,26082408.0,15391164.1166,73230
1678838400000,2023-03-15,SANDUSDT,0.6431,0.6538,0.5705,0.5852,52125891.0,31571666.9164,142181
1678752000000,2023-03-14,SANDUSDT,0.6177,0.6676,0.5964,0.6432,49303619.0,31228995.0802,133220
1678665600000,2023-03-13,SANDUSDT,0.5865,0.6256,0.5619,0.618,59500599.0,35369415.7059,158099
1678579200000,2023-03-12,SANDUSDT,0.528,0.5886,0.5129,0.5863,37761181.0,20445373.5451,81945
1678492800000,2023-03-11,SANDUSDT,0.5372,0.5514,0.5084,0.5282,33634550.0,17714523.4602,78772
1678406400000,2023-03-10,SANDUSDT,0.5341,0.5399,0.5045,0.5371,49479014.0,25984598.9111,102028
1678320000000,2023-03-09,SANDUSDT,0.569,0.59,0.518,0.5341,43237598.0,24296418.8955,96176
1678233600000,2023-03-08,SANDUSDT,0.6093,0.6128,0.5611,0.5692,31127598.0,18224458.1806,70264
1678147200000,2023-03-07,SANDUSDT,0.6292,0.636,0.5892,0.6094,33828899.0,20687703.962,72477
1678060800000,2023-03-06,SANDUSDT,0.6147,0.6404,0.5989,0.6285,32882478.0,20419598.425,73859
1677974400000,2023-03-05,SANDUSDT,0.6226,0.6399,0.6105,0.6147,21277564.0,13249904.7763,52550
1677888000000,2023-03-04,SANDUSDT,0.6414,0.6582,0.6014,0.6227,25747803.0,16258188.7869,65587
1677801600000,2023-03-03,SANDUSDT,0.6894,0.69,0.603,0.6415,64861701.0,41071122.3696,147766
1677715200000,2023-03-02,SANDUSDT,0.7052,0.7099,0.6717,0.6894,22884055.0,15674792.5587,55616
1677628800000,2023-03-01,SANDUSDT,0.684,0.7145,0.6757,0.7053,25222208.0,17667541.6179,65103
1677542400000,2023-02-28,SANDUSDT,0.7118,0.7187,0.6742,0.684,28545452.0,19901953.461,78143
1677456000000,2023-02-27,SANDUSDT,0.719,0.7326,0.6944,0.7121,31403032.0,22304923.5366,83732
1677369600000,2023-02-26,SANDUSDT,0.7085,0.7237,0.7014,0.7191,21400299.0,15239048.7092,58821
1677283200000,2023-02-25,SANDUSDT,0.7226,0.7246,0.67,0.7087,36678590.0,25659327.1579,106832
1677196800000,2023-02-24,SANDUSDT,0.7638,0.7663,0.7008,0.7227,45631775.0,33434401.4751,117680
1677110400000,2023-02-23,SANDUSDT,0.7674,0.7808,0.7423,0.7638,38145818.0,29066207.6146,94352
1677024000000,2023-02-22,SANDUSDT,0.7826,0.7876,0.7311,0.7675,60965509.0,45978166.4764,140218
1676937600000,2023-02-21,SANDUSDT,0.8325,0.8474,0.7618,0.7825,81710392.0,65570103.5133,191314
1676851200000,2023-02-20,SANDUSDT,0.7814,0.8926,0.7467,0.8326,132034475.0,110613213.869,272671
1676764800000,2023-02-19,SANDUSDT,0.7625,0.8338,0.7561,0.7818,69505011.0,54887260.4758,156992
1676678400000,2023-02-18,SANDUSDT,0.7613,0.7889,0.7523,0.7625,36104905.0,27765594.8563,79900
1676592000000,2023-02-17,SANDUSDT,0.7202,0.7771,0.7156,0.7613,59886335.0,45162739.3682,135699
1676505600000,2023-02-16,SANDUSDT,0.7631,0.81,0.7151,0.7203,102326007.0,79360600.0408,223395
1676419200000,2023-02-15,SANDUSDT,0.7125,0.78,0.6928,0.7631,76410413.0,55487170.0058,143182
1676332800000,2023-02-14,SANDUSDT,0.6867,0.7247,0.662,0.7125,52853868.0,36609856.706,132110
1676246400000,2023-02-13,SANDUSDT,0.7035,0.7065,0.6509,0.6868,43211768.0,29230868.8895,118816
1676160000000,2023-02-12,SANDUSDT,0.7464,0.7467,0.6826,0.7034,36850985.0,26520312.7521,88628
1676073600000,2023-02-11,SANDUSDT,0.7314,0.7516,0.7231,0.7463,24609594.0,18102420.3956,63122
1675987200000,2023-02-10,SANDUSDT,0.7301,0.7572,0.7119,0.7316,45516763.0,33288388.5863,134391
1675900800000,2023-02-09,SANDUSDT,0.8537,0.8565,0.7075,0.7301,77990810.0,60948514.7893,215227
1675814400000,2023-02-08,SANDUSDT,0.9112,0.9417,0.8117,0.8538,129560719.0,114291056.5233,304530
1675728000000,2023-02-07,SANDUSDT,0.7079,0.9304,0.7052,0.9113,100409197.0,82125940.0885,219753
1675641600000,2023-02-06,SANDUSDT,0.7326,0.7448,0.6965,0.7081,38489157.0,27726070.3432,85430
1675555200000,2023-02-05,SANDUSDT,0.7739,0.7804,0.7156,0.7324,33467343.0,24956586.8582,91169
1675468800000,2023-02-04,SANDUSDT,0.7655,0.809,0.7476,0.7739,31111295.0,24232127.2414,77786
1675382400000,2023-02-03,SANDUSDT,0.7473,0.7767,0.7382,0.7653,29748435.0,22567953.6496,75328
1675296000000,2023-02-02,SANDUSDT,0.7645,0.7985,0.7345,0.7472,39135884.0,30008341.3521,98871
1675209600000,2023-02-01,SANDUSDT,0.7298,0.7745,0.685,0.7646,38721159.0,28097266.2555,108392
1675123200000,2023-01-31,SANDUSDT,0.7218,0.7391,0.7104,0.7298,24255619.0,17572137.8541,69202
1675036800000,2023-01-30,SANDUSDT,0.8011,0.8077,0.7,0.7219,42490554.0,31772853.8019,128190
1674950400000,2023-01-29,SANDUSDT,0.7353,0.8037,0.7252,0.8013,54761269.0,42255174.4998,143710
1674864000000,2023-01-28,SANDUSDT,0.7433,0.778,0.7221,0.7352,31922324.0,23950551.1222,113590
1674777600000,2023-01-27,SANDUSDT,0.7405,0.7584,0.7079,0.7432,22664796.0,16589125.1191,83031
1674691200000,2023-01-26,SANDUSDT,0.7547,0.7669,0.7167,0.7406,28170857.0,20948475.6245,95810
1674604800000,2023-01-25,SANDUSDT,0.7287,0.7776,0.7044,0.7547,34631618.0,25581855.0585,119098
1674518400000,2023-01-24,SANDUSDT,0.7936,0.8064,0.7109,0.729,30394812.0,23474498.1059,99203
1674432000000,2023-01-23,SANDUSDT,0.8078,0.836,0.7777,0.7938,39285953.0,31573891.6652,122402
1674345600000,2023-01-22,SANDUSDT,0.7883,0.8508,0.7653,0.8076,47050076.0,38059835.8513,148811
1674259200000,2023-01-21,SANDUSDT,0.7689,0.837,0.757,0.7882,73226946.0,58329241.0704,200213
1674172800000,2023-01-20,SANDUSDT,0.7047,0.7756,0.678,0.7689,42035934.0,30288116.0569,131981
1674086400000,2023-01-19,SANDUSDT,0.6855,0.7235,0.6753,0.7043,35479594.0,24773969.9675,115116
1674000000000,2023-01-18,SANDUSDT,0.6994,0.755,0.6644,0.6859,69131600.0,49560019.0466,213768
1673913600000,2023-01-17,SANDUSDT,0.7005,0.76,0.68,0.6993,55557044.0,40197055.1036,160448
1673827200000,2023-01-16,SANDUSDT,0.7218,0.7339,0.6662,0.7002,80557781.0,56765012.1516,212291
1673740800000,2023-01-15,SANDUSDT,0.6642,0.755,0.6176,0.7219,105878945.0,72078086.7661,246833
1673654400000,2023-01-14,SANDUSDT,0.6266,0.7143,0.6018,0.6642,125642503.0,82624009.484,273946
1673568000000,2023-01-13,SANDUSDT,0.5344,0.631,0.5246,0.6265,94186959.0,54415809.1353,178422
1673481600000,2023-01-12,SANDUSDT,0.5232,0.5454,0.4935,0.5346,68310459.0,35768335.7075,119492
1673395200000,2023-01-11,SANDUSDT,0.5189,0.5254,0.4874,0.5232,42367989.0,21297923.2102,73434
1673308800000,2023-01-10,SANDUSDT,0.5146,0.531,0.5002,0.5188,59382543.0,30662975.4383,97387
1673222400000,2023-01-09,SANDUSDT,0.4943,0.5636,0.4873,0.5142,121792713.0,63752672.4563,196896
1673136000000,2023-01-08,SANDUSDT,0.4543,0.5161,0.4428,0.4943,116299627.0,55444169.2565,137081
1673049600000,2023-01-07,SANDUSDT,0.4318,0.4737,0.4305,0.4541,72752805.0,33496649.1726,104759
1672963200000,2023-01-06,SANDUSDT,0.4258,0.4339,0.407,0.4318,41194105.0,17223826.1497,50136
1672876800000,2023-01-05,SANDUSDT,0.4326,0.4445,0.4213,0.4258,42921870.0,18599079.8225,53760
1672790400000,2023-01-04,SANDUSDT,0.4179,0.452,0.4139,0.4326,53237343.0,22922929.0167,68992
1672704000000,2023-01-03,SANDUSDT,0.4097,0.4195,0.4016,0.4178,35570374.0,14524684.3934,45928
1672617600000,2023-01-02,SANDUSDT,0.3884,0.4148,0.3795,0.4097,43689669.0,17479420.3004,51063
1672531200000,2023-01-01,SANDUSDT,0.3829,0.3896,0.3752,0.3884,29025444.0,11101413.5353,31285
1672444800000,2022-12-31,SANDUSDT,0.3872,0.3919,0.378,0.383,26983507.0,10425703.5603,30248
1672358400000,2022-12-30,SANDUSDT,0.401,0.4028,0.3786,0.3871,45159185.0,17510641.6308,48392
1672272000000,2022-12-29,SANDUSDT,0.4117,0.4136,0.3909,0.401,39011593.0,15713678.0701,43880
1672185600000,2022-12-28,SANDUSDT,0.4388,0.4395,0.4071,0.4117,42088501.0,17574879.2154,47256
1672099200000,2022-12-27,SANDUSDT,0.4448,0.4487,0.4335,0.4387,22721513.0,10034014.4885,28083
1672012800000,2022-12-26,SANDUSDT,0.4421,0.4466,0.4366,0.4448,19298867.0,8519263.4095,24364
1671926400000,2022-12-25,SANDUSDT,0.4488,0.4506,0.4335,0.442,15832649.0,6972171.8581,22579
1671840000000,2022-12-24,SANDUSDT,0.4555,0.456,0.4449,0.4489,11272410.0,5066255.5052,17941
1671753600000,2022-12-23,SANDUSDT,0.4461,0.4601,0.4416,0.4555,25209964.0,11354026.0965,36808
1671667200000,2022-12-22,SANDUSDT,0.4417,0.4516,0.4227,0.4461,26045627.0,11455569.3218,38061
1671580800000,2022-12-21,SANDUSDT,0.4508,0.4528,0.4305,0.4418,20234954.0,8915446.4838,29583
1671494400000,2022-12-20,SANDUSDT,0.4311,0.4537,0.4295,0.4508,19869476.0,8823242.1789,32683
1671408000000,2022-12-19,SANDUSDT,0.4718,0.4774,0.4186,0.4312,28467952.0,12826378.6279,50207
1671321600000,2022-12-18,SANDUSDT,0.4802,0.4813,0.4642,0.4718,19904643.0,9401993.0092,46751
1671235200000,2022-12-17,SANDUSDT,0.469,0.4822,0.4665,0.4803,28697513.0,13653963.2593,85204
1671148800000,2022-12-16,SANDUSDT,0.5416,0.5432,0.4542,0.4691,42713676.0,21639216.109748,91187
1671062400000,2022-12-15,SANDUSDT,0.5542,0.5572,0.5371,0.5416,22714695.0,12418018.0834,47222
1670976000000,2022-12-14,SANDUSDT,0.5684,0.583,0.548,0.5544,31673015.0,17967361.0907,64853
1670889600000,2022-12-13,SANDUSDT,0.5593,0.575,0.5327,0.5684,25973160.0,14407524.9972,71769
1670803200000,2022-12-12,SANDUSDT,0.5645,0.5645,0.5404,0.5593,17834592.0,9848921.7028,47211
1670716800000,2022-12-11,SANDUSDT,0.5824,0.5856,0.559,0.5644,12839995.0,7373230.9802,33240
1670630400000,2022-12-10,SANDUSDT,0.5799,0.587,0.5781,0.5825,12660444.0,7380359.786,31573
1670544000000,2022-12-09,SANDUSDT,0.5935,0.5952,0.5764,0.5799,16837717.0,9866331.2777,44024
1670457600000,2022-12-08,SANDUSDT,0.5826,0.5997,0.5711,0.5935,19466445.0,11376569.4335,52365
1670371200000,2022-12-07,SANDUSDT,0.6156,0.6252,0.5577,0.5827,30170488.0,17647762.9959,84576
1670284800000,2022-12-06,SANDUSDT,0.6162,0.62,0.6006,0.6156,28905996.0,17644066.2329,74710
1670198400000,2022-12-05,SANDUSDT,0.5895,0.6412,0.588,0.6162,48291728.0,29805240.3862,136710
1670112000000,2022-12-04,SANDUSDT,0.5769,0.5923,0.5763,0.5896,12353788.0,7214356.3328,31128
1670025600000,2022-12-03,SANDUSDT,0.6048,0.6068,0.5717,0.5769,18510899.0,10928531.8876,44621
1669939200000,2022-12-02,SANDUSDT,0.5791,0.608,0.5755,0.6047,24899353.0,14809162.6271,71776
1669852800000,2022-12-01,SANDUSDT,0.591,0.5973,0.5734,0.579,20723830.0,12100258.7587,58339
1669766400000,2022-11-30,SANDUSDT,0.5622,0.5918,0.56,0.591,25796777.0,14895290.3928,71084
1669680000000,2022-11-29,SANDUSDT,0.553,0.5723,0.5466,0.5621,22940924.0,12904007.896,62233
1669593600000,2022-11-28,SANDUSDT,0.568,0.5751,0.5359,0.5531,26919371.0,14766497.5669,83431
1669507200000,2022-11-27,SANDUSDT,0.565,0.5935,0.5622,0.568,20159338.0,11648815.6085,58128
1669420800000,2022-11-26,SANDUSDT,0.5645,0.582,0.5561,0.5651,17220481.0,9823839.9487,55807
1669334400000,2022-11-25,SANDUSDT,0.564,0.5663,0.5457,0.5644,15644031.0,8715891.4553,49157
1669248000000,2022-11-24,SANDUSDT,0.5718,0.5916,0.553,0.5641,25986095.0,14756984.7377,80709
1669161600000,2022-11-23,SANDUSDT,0.5559,0.5749,0.5509,0.5717,26526583.0,14967086.7003,74974
1669075200000,2022-11-22,SANDUSDT,0.534,0.5563,0.5185,0.5558,29947495.0,16101649.839,84711
1668988800000,2022-11-21,SANDUSDT,0.5473,0.5608,0.5196,0.534,34556381.8,18495297.242192,113581
1668902400000,2022-11-20,SANDUSDT,0.5974,0.6021,0.5431,0.5474,25536351.0,14711756.0805,89693
1668816000000,2022-11-19,SANDUSDT,0.5788,0.6211,0.5652,0.5973,31861782.0,18918467.5864,102133
1668729600000,2022-11-18,SANDUSDT,0.5799,0.5905,0.5697,0.5789,16455708.0,9560330.3889,57974
1668643200000,2022-11-17,SANDUSDT,0.5858,0.591,0.5631,0.58,14414351.0,8321902.713,55739
1668556800000,2022-11-16,SANDUSDT,0.602,0.6084,0.5687,0.5857,18086216.0,10666223.6995,82125
1668470400000,2022-11-15,SANDUSDT,0.5903,0.6215,0.5783,0.6019,26273236.0,15751404.2767,118676
1668384000000,2022-11-14,SANDUSDT,0.5914,0.6113,0.5467,0.5903,53695885.2,31188486.140337,201403
1668297600000,2022-11-13,SANDUSDT,0.5946,0.6941,0.5715,0.5915,65158976.0,39973073.6508,191754
1668211200000,2022-11-12,SANDUSDT,0.6357,0.6364,0.5867,0.5946,34124914.0,20662566.5591,119054
1668124800000,2022-11-11,SANDUSDT,0.6728,0.68,0.6013,0.6352,34628035.0,22075008.5616,121364
1668038400000,2022-11-10,SANDUSDT,0.5663,0.6847,0.5576,0.673,58299060.0,36486229.752,202077
1667952000000,2022-11-09,SANDUSDT,0.7132,0.7193,0.552,0.5662,81994906.0,53053451.407327,286638
1667865600000,2022-11-08,SANDUSDT,0.841,0.8635,0.5948,0.7133,88418360.0,66461678.6768,285481
1667779200000,2022-11-07,SANDUSDT,0.8459,0.8648,0.8176,0.841,34276443.0,28842534.1432,102536
1667692800000,2022-11-06,SANDUSDT,0.9144,0.92,0.8347,0.8459,31289901.0,27801407.8687,106460
1667606400000,2022-11-05,SANDUSDT,0.8873,0.9856,0.8873,0.9144,79248779.0,74122604.7974,240235
1667520000000,2022-11-04,SANDUSDT,0.8102,0.8938,0.8063,0.8873,42550169.0,36392394.3596,124678
1667433600000,2022-11-03,SANDUSDT,0.8113,0.8495,0.8022,0.8101,36078128.0,29811655.8425,96818
1667347200000,2022-11-02,SANDUSDT,0.8599,0.8627,0.7913,0.8114,38373327.0,31706079.1922,111222
1667260800000,2022-11-01,SANDUSDT,0.8713,0.9195,0.8595,0.86,36133578.0,32081419.6667,119165
1667174400000,2022-10-31,SANDUSDT,0.8609,0.9147,0.8461,0.8714,53218687.0,46774939.0981,190554
1667088000000,2022-10-30,SANDUSDT,0.8115,0.9477,0.8014,0.8607,96147689.0,85418437.7658,329591
1667001600000,2022-10-29,SANDUSDT,0.7975,0.834,0.7962,0.8115,28116368.0,22900347.0268,81691
1666915200000,2022-10-28,SANDUSDT,0.7712,0.8059,0.7613,0.7974,17542723.0,13699065.5017,54337
1666828800000,2022-10-27,SANDUSDT,0.7777,0.8244,0.7639,0.7713,28665272.0,22660747.0668,81904
1666742400000,2022-10-26,SANDUSDT,0.7617,0.787,0.7568,0.7777,20760246.0,16077090.6497,54999
1666656000000,2022-10-25,SANDUSDT,0.7353,0.7821,0.7326,0.7617,19287029.0,14584384.6325,51092
1666569600000,2022-10-24,SANDUSDT,0.7611,0.765,0.7284,0.7353,13791177.0,10240008.5966,35559
1666483200000,2022-10-23,SANDUSDT,0.744,0.7636,0.7268,0.761,13883058.0,10344947.8681,36235
1666396800000,2022-10-22,SANDUSDT,0.7416,0.7469,0.7287,0.7439,7781300.0,5747022.4977,22869
1666310400000,2022-10-21,SANDUSDT,0.723,0.7455,0.6969,0.7416,15638824.0,11244963.8142,43542
1666224000000,2022-10-20,SANDUSDT,0.7313,0.7502,0.7171,0.723,10932289.0,8032495.6936,37119
1666137600000,2022-10-19,SANDUSDT,0.7718,0.7755,0.7244,0.7313,12962418.0,9767520.2665,42416
1666051200000,2022-10-18,SANDUSDT,0.7914,0.8048,0.757,0.7719,13658987.0,10694735.57,46263
1665964800000,2022-10-17,SANDUSDT,0.7772,0.7952,0.7711,0.7909,11260930.0,8834068.1722,34530
1665878400000,2022-10-16,SANDUSDT,0.7595,0.7873,0.7576,0.7773,11127325.0,8606324.5419,31878
1665792000000,2022-10-15,SANDUSDT,0.7525,0.7779,0.7509,0.7599,11349325.0,8671792.6997,35317
1665705600000,2022-10-14,SANDUSDT,0.7629,0.7976,0.7442,0.7526,15919159.0,12351212.2319,49385
1665619200000,2022-10-13,SANDUSDT,0.7783,0.7809,0.6936,0.763,36599695.0,26829686.0209,106891
1665532800000,2022-10-12,SANDUSDT,0.7794,0.7886,0.773,0.7784,8411221.0,6571062.5459,26068
1665446400000,2022-10-11,SANDUSDT,0.8056,0.8056,0.7717,0.7794,29933886.0,23577294.7349,68650
1665360000000,2022-10-10,SANDUSDT,0.8356,0.8421,0.8039,0.8057,12067078.0,9945001.1742,30294
1665273600000,2022-10-09,SANDUSDT,0.8289,0.838,0.8253,0.8357,7489410.0,6230956.428,20673
