https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume UNI,Volume USDT,tradecount
1754092800000,2025-08-02,UNIUSDT,9.037,9.181,8.685,8.757,4889497.7,43678610.48151,185358
1754006400000,2025-08-01,UNIUSDT,9.341,9.467,8.843,9.037,9498950.01,86857116.49113,351184
1753920000000,2025-07-31,UNIUSDT,10.008,10.238,9.295,9.344,7823708.78,76697393.41638,251683
1753833600000,2025-07-30,UNIUSDT,10.307,10.504,9.562,10.008,8037580.13,80526473.42421,333078
1753747200000,2025-07-29,UNIUSDT,10.461,10.664,10.004,10.307,6793694.24,70212814.09713,291962
1753660800000,2025-07-28,UNIUSDT,10.986,11.192,10.355,10.46,6545192.01,70551041.88325,284384
1753574400000,2025-07-27,UNIUSDT,10.557,11.057,10.453,10.985,4759680.25,51026541.61695,190513
1753488000000,2025-07-26,UNIUSDT,10.426,10.763,10.327,10.557,4386889.44,46004781.22452,155389
1753401600000,2025-07-25,UNIUSDT,10.125,10.628,9.728,10.426,8827632.12,89745069.80724,390717
1753315200000,2025-07-24,UNIUSDT,10.178,10.53,9.624,10.124,11585757.64,117703007.08871,471550
1753228800000,2025-07-23,UNIUSDT,10.775,10.847,9.696,10.178,11623102.57,118622507.2172,399819
1753142400000,2025-07-22,UNIUSDT,10.829,11.069,10.118,10.774,13085263.99,137824395.7024,426080
1753056000000,2025-07-21,UNIUSDT,10.657,11.686,10.312,10.829,15565633.98,169435804.87347,561165
1752969600000,2025-07-20,UNIUSDT,10.172,10.9,10.107,10.657,9531696.71,100738837.67054,404539
1752883200000,2025-07-19,UNIUSDT,10.133,10.383,9.791,10.172,7792539.0,78688399.84747,275628
1752796800000,2025-07-18,UNIUSDT,8.933,11.007,8.85,10.132,31614917.66,324752013.97425,996364
1752710400000,2025-07-17,UNIUSDT,8.902,9.18,8.636,8.932,14137823.77,125831611.74028,401983
1752624000000,2025-07-16,UNIUSDT,9.345,9.535,8.768,8.901,15968427.71,145804074.3095,434285
1752537600000,2025-07-15,UNIUSDT,9.131,9.423,8.685,9.345,13942783.69,125838622.97548,381867
1752451200000,2025-07-14,UNIUSDT,8.512,9.688,8.479,9.131,21191166.73,195994052.44387,571328
1752364800000,2025-07-13,UNIUSDT,8.392,8.747,8.348,8.511,5419897.0,46277047.01578,168593
1752278400000,2025-07-12,UNIUSDT,8.691,8.867,8.17,8.392,7340604.62,62172201.62379,217449
1752192000000,2025-07-11,UNIUSDT,8.467,9.074,8.304,8.692,16206010.58,141945068.04557,427451
1752105600000,2025-07-10,UNIUSDT,8.3,8.616,7.995,8.466,12591492.54,104228644.09009,272966
1752019200000,2025-07-09,UNIUSDT,7.66,8.489,7.533,8.301,13418615.17,108510767.98089,276897
1751932800000,2025-07-08,UNIUSDT,7.39,7.817,7.318,7.659,6693197.61,50733246.37195,162946
1751846400000,2025-07-07,UNIUSDT,7.423,7.522,7.23,7.39,4488528.0,33027275.17266,103177
1751760000000,2025-07-06,UNIUSDT,7.332,7.576,7.214,7.422,6857256.76,50423231.40916,148682
1751673600000,2025-07-05,UNIUSDT,6.932,7.428,6.816,7.332,6425263.19,45462188.04345,146426
1751587200000,2025-07-04,UNIUSDT,7.472,7.633,6.777,6.931,11581171.32,82355501.85016,198948
1751500800000,2025-07-03,UNIUSDT,7.348,7.863,7.282,7.473,12184072.47,92811363.75927,235344
1751414400000,2025-07-02,UNIUSDT,6.592,7.576,6.495,7.348,16978000.11,119634531.98499,301375
1751328000000,2025-07-01,UNIUSDT,7.13,7.183,6.59,6.59,7672320.57,52890923.00325,137626
1751241600000,2025-06-30,UNIUSDT,7.395,7.458,7.047,7.129,6760301.35,48949487.31531,133525
1751155200000,2025-06-29,UNIUSDT,7.127,7.506,6.952,7.394,8203889.1,59035557.91337,149718
1751068800000,2025-06-28,UNIUSDT,6.911,7.174,6.833,7.126,4262611.31,29909002.46157,89157
1750982400000,2025-06-27,UNIUSDT,6.807,6.995,6.727,6.91,5640760.39,38869436.27456,126170
1750896000000,2025-06-26,UNIUSDT,6.974,7.322,6.738,6.807,11973107.05,84020092.65172,200889
1750809600000,2025-06-25,UNIUSDT,7.061,7.361,6.856,6.974,10905822.03,77486964.9936,205511
1750723200000,2025-06-24,UNIUSDT,6.797,7.167,6.731,7.06,9674169.05,67073932.65863,196359
1750636800000,2025-06-23,UNIUSDT,6.26,6.921,6.025,6.797,15832261.47,101610925.25175,277433
1750550400000,2025-06-22,UNIUSDT,6.467,6.614,5.919,6.259,14359950.3,90478994.62694,295459
1750464000000,2025-06-21,UNIUSDT,7.069,7.13,6.208,6.465,14384520.28,97735563.68653,294077
1750377600000,2025-06-20,UNIUSDT,7.68,7.996,6.985,7.068,17881936.2,133241091.63714,414531
1750291200000,2025-06-19,UNIUSDT,7.586,7.951,7.463,7.679,9878956.73,75805421.5437,257393
1750204800000,2025-06-18,UNIUSDT,7.439,7.796,7.13,7.586,13142914.83,97685266.9299,371927
1750118400000,2025-06-17,UNIUSDT,7.445,7.878,7.262,7.438,13669402.65,103049754.56604,350137
1750032000000,2025-06-16,UNIUSDT,7.18,7.981,7.033,7.446,15493186.39,118183706.68217,388912
1749945600000,2025-06-15,UNIUSDT,7.303,7.479,6.967,7.18,5834362.72,42117447.30174,164164
1749859200000,2025-06-14,UNIUSDT,7.758,7.76,7.104,7.302,5833384.8,42979101.80537,164803
1749772800000,2025-06-13,UNIUSDT,7.489,7.775,6.786,7.759,21627948.35,157030100.06503,511066
1749686400000,2025-06-12,UNIUSDT,8.157,8.25,7.477,7.489,8754894.92,69255456.4399,304515
1749600000000,2025-06-11,UNIUSDT,8.665,8.674,7.958,8.157,12908478.56,106968591.07348,386148
1749513600000,2025-06-10,UNIUSDT,6.844,8.677,6.831,8.665,27784458.86,216101231.12606,720870
1749427200000,2025-06-09,UNIUSDT,6.323,6.88,6.205,6.845,6486262.53,42429076.20092,169136
1749340800000,2025-06-08,UNIUSDT,6.347,6.464,6.183,6.326,4536168.31,28727810.20229,91861
1749254400000,2025-06-07,UNIUSDT,5.99,6.432,5.965,6.347,5589157.0,34746867.87568,106459
1749168000000,2025-06-06,UNIUSDT,5.898,6.156,5.824,5.989,5716645.35,34332418.60516,128925
1749081600000,2025-06-05,UNIUSDT,6.309,6.474,5.795,5.898,8278759.17,51028430.37066,177853
1748995200000,2025-06-04,UNIUSDT,6.633,6.849,6.251,6.309,9833245.42,64115172.64645,219842
1748908800000,2025-06-03,UNIUSDT,6.446,7.114,6.282,6.634,10243414.55,68361223.71898,244382
1748822400000,2025-06-02,UNIUSDT,6.313,6.481,6.035,6.445,5574312.64,34681190.31818,138192
1748736000000,2025-06-01,UNIUSDT,6.053,6.386,5.883,6.312,7948686.84,48887889.87946,189125
1748649600000,2025-05-31,UNIUSDT,6.207,6.229,5.888,6.053,6801697.95,41164731.20293,165873
1748563200000,2025-05-30,UNIUSDT,6.559,6.698,6.123,6.206,14762931.2,95590898.2931,343170
1748476800000,2025-05-29,UNIUSDT,6.845,7.701,6.53,6.559,20394635.42,145613084.78963,460671
1748390400000,2025-05-28,UNIUSDT,6.325,7.05,6.237,6.846,14785860.7,98999249.18589,327367
1748304000000,2025-05-27,UNIUSDT,6.503,6.786,6.262,6.326,9686197.93,63314872.02922,265010
1748217600000,2025-05-26,UNIUSDT,6.161,6.661,6.111,6.503,8979353.27,58075110.55277,219628
1748131200000,2025-05-25,UNIUSDT,6.118,6.179,5.892,6.161,4568407.71,27557108.57848,133372
1748044800000,2025-05-24,UNIUSDT,5.981,6.35,5.947,6.117,3938985.28,24249991.26973,103333
1747958400000,2025-05-23,UNIUSDT,6.432,6.815,5.935,5.982,13231841.12,84212486.64666,309543
1747872000000,2025-05-22,UNIUSDT,6.213,6.593,6.204,6.431,8878956.93,56840545.40387,216532
1747785600000,2025-05-21,UNIUSDT,6.025,6.513,5.941,6.212,14318997.44,89478934.09095,338060
1747699200000,2025-05-20,UNIUSDT,5.929,6.3,5.692,6.024,7924027.94,47055283.72769,197463
1747612800000,2025-05-19,UNIUSDT,6.129,6.176,5.659,5.929,6900043.36,40199474.31017,178004
1747526400000,2025-05-18,UNIUSDT,5.74,6.332,5.677,6.128,6634456.38,39692703.50107,179280
1747440000000,2025-05-17,UNIUSDT,6.076,6.09,5.647,5.739,4677390.97,27332201.39107,130275
1747353600000,2025-05-16,UNIUSDT,6.229,6.465,6.03,6.076,4877610.53,30622997.54379,147753
1747267200000,2025-05-15,UNIUSDT,6.607,6.783,6.111,6.229,7430285.57,47591479.3652,209301
1747180800000,2025-05-14,UNIUSDT,7.092,7.158,6.538,6.607,6488726.84,44053769.85097,161497
1747094400000,2025-05-13,UNIUSDT,6.888,7.37,6.525,7.092,7209556.81,49727183.71858,217981
1747008000000,2025-05-12,UNIUSDT,6.93,7.4,6.606,6.888,8262105.78,57959010.51857,272689
1746921600000,2025-05-11,UNIUSDT,7.555,7.559,6.716,6.929,8318818.7,58857344.39567,250014
1746835200000,2025-05-10,UNIUSDT,6.355,7.733,6.352,7.555,11172888.26,76544873.23291,327281
1746748800000,2025-05-09,UNIUSDT,6.15,6.702,6.0,6.353,11286466.4,71274427.08695,306744
1746662400000,2025-05-08,UNIUSDT,4.875,6.158,4.837,6.151,10265779.87,56607788.93789,220836
1746576000000,2025-05-07,UNIUSDT,4.967,5.053,4.742,4.875,3085921.64,15060045.46729,71045
1746489600000,2025-05-06,UNIUSDT,4.976,4.989,4.739,4.966,2702938.32,13202359.61844,61133
1746403200000,2025-05-05,UNIUSDT,4.985,5.115,4.89,4.975,2616867.14,13084016.70806,54802
1746316800000,2025-05-04,UNIUSDT,5.088,5.137,4.965,4.985,1806837.22,9142094.13607,44522
1746230400000,2025-05-03,UNIUSDT,5.248,5.265,5.026,5.089,3041930.77,15669747.53146,60968
1746144000000,2025-05-02,UNIUSDT,5.316,5.381,5.18,5.248,3066717.99,16193887.58666,74326
1746057600000,2025-05-01,UNIUSDT,5.269,5.434,5.235,5.317,3523335.18,18838561.55729,86708
1745971200000,2025-04-30,UNIUSDT,5.27,5.398,5.059,5.269,3234321.39,17001069.19025,84097
1745884800000,2025-04-29,UNIUSDT,5.437,5.547,5.203,5.271,4048298.73,21861532.61171,84424
1745798400000,2025-04-28,UNIUSDT,5.501,5.648,5.317,5.436,4822538.56,26439534.9398,103084
1745712000000,2025-04-27,UNIUSDT,5.814,6.0,5.493,5.5,4464214.34,25493579.89911,94632
1745625600000,2025-04-26,UNIUSDT,5.828,6.032,5.743,5.813,3813973.44,22465637.879,93260
1745539200000,2025-04-25,UNIUSDT,5.812,5.986,5.691,5.828,5036805.21,29511993.23161,120141
1745452800000,2025-04-24,UNIUSDT,6.032,6.055,5.642,5.811,3520030.18,20512963.12517,98820
1745366400000,2025-04-23,UNIUSDT,5.811,6.099,5.788,6.033,4311519.14,25740748.00825,119479
1745280000000,2025-04-22,UNIUSDT,5.274,5.83,5.182,5.81,4272387.53,23387031.42499,115962
1745193600000,2025-04-21,UNIUSDT,5.252,5.51,5.215,5.274,2172788.77,11702068.10507,60838
1745107200000,2025-04-20,UNIUSDT,5.317,5.356,5.15,5.252,1143974.95,6014912.54003,35408
1745020800000,2025-04-19,UNIUSDT,5.175,5.36,5.172,5.317,1129911.97,5952288.49054,30162
1744934400000,2025-04-18,UNIUSDT,5.182,5.241,5.128,5.174,1045476.26,5425151.63946,30281
1744848000000,2025-04-17,UNIUSDT,5.15,5.3,5.093,5.181,1435511.67,7479504.27809,44938
1744761600000,2025-04-16,UNIUSDT,5.184,5.262,5.022,5.151,2094879.81,10815765.68292,57964
1744675200000,2025-04-15,UNIUSDT,5.348,5.456,5.171,5.185,1933511.4,10299983.35072,57352
1744588800000,2025-04-14,UNIUSDT,5.332,5.648,5.323,5.347,2476547.47,13553719.86122,77299
1744502400000,2025-04-13,UNIUSDT,5.502,5.547,5.261,5.332,2889983.94,15650360.43299,94648
1744416000000,2025-04-12,UNIUSDT,5.235,5.583,5.15,5.502,2448062.5,13193000.08966,77804
1744329600000,2025-04-11,UNIUSDT,5.022,5.325,4.993,5.235,2746901.62,14245178.86674,64522
1744243200000,2025-04-10,UNIUSDT,5.413,5.418,4.847,5.023,2889472.38,14782495.09464,80309
1744156800000,2025-04-09,UNIUSDT,4.777,5.495,4.555,5.414,5890764.9,29259692.00891,161186
1744070400000,2025-04-08,UNIUSDT,5.122,5.307,4.682,4.776,3297912.13,16573721.33353,102618
1743984000000,2025-04-07,UNIUSDT,5.102,5.35,4.602,5.121,7715665.48,38460870.66184,159154
1743897600000,2025-04-06,UNIUSDT,5.867,5.902,4.972,5.101,4135541.8,22345587.45641,118005
1743811200000,2025-04-05,UNIUSDT,5.909,5.941,5.762,5.866,730789.98,4278617.75778,24516
1743724800000,2025-04-04,UNIUSDT,5.87,6.032,5.655,5.909,2309824.04,13523538.46462,66193
1743638400000,2025-04-03,UNIUSDT,5.835,6.069,5.65,5.869,2333236.35,13583967.85324,61395
1743552000000,2025-04-02,UNIUSDT,6.264,6.47,5.786,5.836,3449802.0,21136502.3746,96125
1743465600000,2025-04-01,UNIUSDT,5.971,6.351,5.96,6.265,1528501.96,9432257.73443,41348
1743379200000,2025-03-31,UNIUSDT,5.872,6.054,5.74,5.971,2843168.26,16795543.79176,75340
1743292800000,2025-03-30,UNIUSDT,5.96,6.063,5.804,5.871,1421718.27,8466991.9689,43562
1743206400000,2025-03-29,UNIUSDT,6.174,6.255,5.863,5.96,2808038.2,17032792.58421,77417
1743120000000,2025-03-28,UNIUSDT,6.727,6.838,6.049,6.174,3605760.02,22753138.95765,90664
1743033600000,2025-03-27,UNIUSDT,6.724,6.909,6.651,6.725,2640107.44,17925771.30472,77911
1742947200000,2025-03-26,UNIUSDT,6.968,7.129,6.646,6.721,2428539.04,16789907.85319,68440
1742860800000,2025-03-25,UNIUSDT,7.088,7.133,6.926,6.967,1604535.24,11248088.33364,54619
1742774400000,2025-03-24,UNIUSDT,6.691,7.162,6.578,7.088,2440647.61,16958816.22618,77832
1742688000000,2025-03-23,UNIUSDT,6.736,6.829,6.615,6.688,1431646.31,9639129.21334,61302
1742601600000,2025-03-22,UNIUSDT,6.783,6.929,6.725,6.737,1179181.78,8045980.66585,50823
1742515200000,2025-03-21,UNIUSDT,6.913,6.93,6.716,6.781,1353709.79,9246769.18375,55606
1742428800000,2025-03-20,UNIUSDT,6.985,7.056,6.643,6.912,3047757.45,20761546.58893,101826
1742342400000,2025-03-19,UNIUSDT,6.374,7.38,6.32,6.984,7650521.73,51998357.51802,231681
1742256000000,2025-03-18,UNIUSDT,6.297,6.378,6.096,6.374,1895433.3,11798502.62204,56047
1742169600000,2025-03-17,UNIUSDT,6.138,6.39,6.081,6.297,2312237.16,14392749.65667,60973
1742083200000,2025-03-16,UNIUSDT,6.272,6.294,5.973,6.139,3001404.36,18392260.48289,70210
1741996800000,2025-03-15,UNIUSDT,6.028,6.326,5.995,6.271,2149013.57,13216948.60684,54827
1741910400000,2025-03-14,UNIUSDT,5.891,6.141,5.835,6.026,3438988.74,20486546.52747,82190
1741824000000,2025-03-13,UNIUSDT,5.912,6.074,5.693,5.89,3146329.42,18490285.01868,96824
1741737600000,2025-03-12,UNIUSDT,6.098,6.209,5.743,5.912,3460674.69,20593791.76019,101338
1741651200000,2025-03-11,UNIUSDT,5.907,6.244,5.506,6.096,7031956.39,41427895.0958,193345
1741564800000,2025-03-10,UNIUSDT,6.398,6.957,5.784,5.906,4698466.45,29584027.08229,163578
1741478400000,2025-03-09,UNIUSDT,7.164,7.215,6.314,6.397,2573013.23,17242918.67318,93115
1741392000000,2025-03-08,UNIUSDT,7.07,7.227,6.891,7.165,1641720.04,11591615.26021,58949
1741305600000,2025-03-07,UNIUSDT,7.104,7.363,6.821,7.07,3732961.48,26675066.40639,147922
1741219200000,2025-03-06,UNIUSDT,7.52,7.697,7.049,7.103,4645817.58,34378679.98802,141369
1741132800000,2025-03-05,UNIUSDT,7.07,7.56,7.013,7.52,4919294.22,36091598.84448,171149
1741046400000,2025-03-04,UNIUSDT,7.126,7.177,6.47,7.07,8735843.29,59653364.64147,371063
1740960000000,2025-03-03,UNIUSDT,8.269,8.298,7.057,7.126,5299808.23,40725239.7644,270782
1740873600000,2025-03-02,UNIUSDT,7.5,8.418,7.309,8.268,5419705.72,42761083.74412,259763
1740787200000,2025-03-01,UNIUSDT,7.497,7.663,7.202,7.5,2412597.44,17976877.14713,98957
1740700800000,2025-02-28,UNIUSDT,7.87,7.894,7.046,7.497,7615732.71,56077526.06079,280096
1740614400000,2025-02-27,UNIUSDT,7.909,8.3,7.719,7.868,4102421.79,32935655.41865,149129
1740528000000,2025-02-26,UNIUSDT,8.311,8.514,7.645,7.908,7401864.73,59855349.96411,252605
1740441600000,2025-02-25,UNIUSDT,7.978,8.632,7.408,8.312,8860796.58,71381728.9575,496561
1740355200000,2025-02-24,UNIUSDT,9.02,9.128,7.784,7.975,3972979.91,33448783.81709,212650
1740268800000,2025-02-23,UNIUSDT,9.04,9.22,8.914,9.019,1180918.24,10701034.52766,69559
1740182400000,2025-02-22,UNIUSDT,8.742,9.131,8.676,9.039,2281871.31,20226659.43718,141010
1740096000000,2025-02-21,UNIUSDT,9.341,9.643,8.586,8.743,5842457.68,53585746.47838,280355
1740009600000,2025-02-20,UNIUSDT,9.434,9.567,8.966,9.341,5163718.0,47924678.15461,197561
1739923200000,2025-02-19,UNIUSDT,9.631,9.73,9.378,9.434,2642284.77,25231859.72778,140575
1739836800000,2025-02-18,UNIUSDT,9.944,9.953,9.143,9.632,2986326.31,28392422.28496,199762
1739750400000,2025-02-17,UNIUSDT,9.584,10.247,9.444,9.947,2683600.53,26462186.55686,171266
1739664000000,2025-02-16,UNIUSDT,9.811,9.943,9.566,9.585,1558440.94,15219340.8062,89644
1739577600000,2025-02-15,UNIUSDT,10.057,10.148,9.716,9.811,1600075.2,15900496.44948,90518
1739491200000,2025-02-14,UNIUSDT,9.891,10.355,9.804,10.056,2559408.74,25668685.25029,139194
1739404800000,2025-02-13,UNIUSDT,9.955,10.082,9.464,9.889,2293424.03,22329064.65405,141783
1739318400000,2025-02-12,UNIUSDT,9.38,10.134,9.078,9.951,4120586.55,39002975.14216,232695
1739232000000,2025-02-11,UNIUSDT,9.458,10.045,9.244,9.381,4512785.82,43690986.27677,218968
1739145600000,2025-02-10,UNIUSDT,9.131,9.603,8.821,9.458,3801830.29,35187469.01503,211181
1739059200000,2025-02-09,UNIUSDT,9.138,9.32,8.696,9.13,2964263.27,27025477.59979,145161
1738972800000,2025-02-08,UNIUSDT,9.009,9.193,8.726,9.139,2393850.36,21431859.12236,134233
1738886400000,2025-02-07,UNIUSDT,8.984,9.508,8.747,9.01,4704713.97,43002856.91921,258140
1738800000000,2025-02-06,UNIUSDT,9.274,9.474,8.9,8.984,4407433.8,40589425.66608,221537
1738713600000,2025-02-05,UNIUSDT,9.07,9.528,9.007,9.274,4053289.21,37609386.91792,227042
1738627200000,2025-02-04,UNIUSDT,9.956,9.976,8.773,9.069,7980955.12,73704002.99603,350248
1738540800000,2025-02-03,UNIUSDT,9.19,10.213,6.884,9.956,22495767.7,197524874.93107,773079
1738454400000,2025-02-02,UNIUSDT,10.858,11.113,8.698,9.184,7157314.15,70524500.5071,289025
1738368000000,2025-02-01,UNIUSDT,11.773,11.929,10.76,10.861,2644023.01,30128960.38384,95718
1738281600000,2025-01-31,UNIUSDT,11.966,12.833,11.659,11.774,4521194.6,54884159.41625,235002
1738195200000,2025-01-30,UNIUSDT,11.731,12.3,11.638,11.967,3626540.48,43709021.43401,131350
1738108800000,2025-01-29,UNIUSDT,11.137,12.09,11.113,11.733,6859289.78,80435513.02527,237824
1738022400000,2025-01-28,UNIUSDT,11.007,11.36,10.802,11.142,3728018.4,41503431.997,131598
1737936000000,2025-01-27,UNIUSDT,11.429,11.535,10.254,11.006,5599042.85,60821288.10679,201063
1737849600000,2025-01-26,UNIUSDT,12.093,12.402,11.409,11.432,2520829.2,30175208.87718,94771
1737763200000,2025-01-25,UNIUSDT,12.465,12.469,12.042,12.093,1686224.99,20611374.94678,73486
1737676800000,2025-01-24,UNIUSDT,12.811,13.16,12.425,12.464,2300973.4,29550285.26642,97339
1737590400000,2025-01-23,UNIUSDT,12.894,13.057,12.388,12.81,3245994.23,41253064.75485,158199
1737504000000,2025-01-22,UNIUSDT,13.506,13.621,12.762,12.89,2627012.96,34958923.89044,110499
1737417600000,2025-01-21,UNIUSDT,13.523,13.862,12.986,13.507,4282750.12,57603755.32443,185441
1737331200000,2025-01-20,UNIUSDT,13.292,14.844,12.903,13.524,7250504.03,99938953.79303,533557
1737244800000,2025-01-19,UNIUSDT,14.171,14.594,13.015,13.287,7333157.45,101558089.51379,408134
1737158400000,2025-01-18,UNIUSDT,14.98,15.25,13.88,14.171,5084934.47,72778761.64607,224314
1737072000000,2025-01-17,UNIUSDT,14.098,15.174,14.086,14.98,3787760.81,56120307.4591,165458
1736985600000,2025-01-16,UNIUSDT,14.544,14.629,13.933,14.097,3175478.9,45374118.45309,186796
1736899200000,2025-01-15,UNIUSDT,13.314,14.68,12.965,14.542,3983090.48,55437979.35906,236999
1736812800000,2025-01-14,UNIUSDT,12.893,13.429,12.821,13.314,1700114.03,22378053.02173,82418
1736726400000,2025-01-13,UNIUSDT,13.632,13.948,12.022,12.893,4325039.75,54948403.03532,215033
1736640000000,2025-01-12,UNIUSDT,13.648,13.889,13.512,13.631,1417813.35,19440568.68319,76360
1736553600000,2025-01-11,UNIUSDT,13.942,14.059,13.458,13.645,1519898.78,20816162.55251,93020
1736467200000,2025-01-10,UNIUSDT,12.869,14.098,12.853,13.941,4896955.05,65548285.14407,213657
1736380800000,2025-01-09,UNIUSDT,13.117,13.362,12.367,12.867,3545904.26,45309285.4032,157611
1736294400000,2025-01-08,UNIUSDT,13.532,13.835,12.494,13.118,4342567.58,57240587.02329,218645
1736208000000,2025-01-07,UNIUSDT,15.076,15.134,13.482,13.531,3212531.8,46023073.50629,174700
1736121600000,2025-01-06,UNIUSDT,15.163,15.654,14.82,15.077,5913365.93,89937397.39124,296542
1736035200000,2025-01-05,UNIUSDT,15.279,15.372,14.811,15.159,2097426.17,31642801.442,110866
1735948800000,2025-01-04,UNIUSDT,15.21,15.44,14.759,15.277,3747914.48,56567951.75015,193262
1735862400000,2025-01-03,UNIUSDT,14.381,15.257,14.05,15.213,3694086.81,53807898.34578,171266
1735776000000,2025-01-02,UNIUSDT,13.629,14.598,13.625,14.381,3990570.27,56569126.45464,192635
1735689600000,2025-01-01,UNIUSDT,13.243,13.793,13.044,13.629,2460321.15,32845914.40477,139141
1735603200000,2024-12-31,UNIUSDT,13.326,13.907,13.123,13.243,4530105.07,60973740.15086,224644
1735516800000,2024-12-30,UNIUSDT,13.009,13.65,12.751,13.325,4008343.82,53157464.86848,165207
1735430400000,2024-12-29,UNIUSDT,13.575,13.601,12.846,13.006,1566467.32,20800879.0354,87110
1735344000000,2024-12-28,UNIUSDT,13.354,13.799,12.95,13.575,2116213.79,28203149.07393,120699
1735257600000,2024-12-27,UNIUSDT,13.267,14.266,13.169,13.353,5520078.72,75632244.8119,245891
1735171200000,2024-12-26,UNIUSDT,13.91,14.085,12.818,13.266,3962448.67,52299452.4473,162473
1735084800000,2024-12-25,UNIUSDT,14.589,14.598,13.669,13.911,3280404.69,46281592.27218,142967
1734998400000,2024-12-24,UNIUSDT,14.29,14.77,13.748,14.592,4779628.37,68161630.26375,208659
1734912000000,2024-12-23,UNIUSDT,13.9,14.638,13.235,14.291,7365516.96,102278485.13267,327908
1734825600000,2024-12-22,UNIUSDT,13.391,14.292,13.24,13.9,8677806.33,119894206.10736,383540
1734739200000,2024-12-21,UNIUSDT,13.68,14.785,13.036,13.384,8210582.98,113339741.21247,331810
1734652800000,2024-12-20,UNIUSDT,12.725,13.838,11.217,13.677,20494533.69,254930734.5011,911816
1734566400000,2024-12-19,UNIUSDT,14.799,15.407,12.634,12.726,14815514.28,205358866.84269,777045
1734480000000,2024-12-18,UNIUSDT,16.252,16.74,14.62,14.807,9742088.58,154848536.60329,524675
1734393600000,2024-12-17,UNIUSDT,16.234,16.575,15.595,16.242,5407343.6,87041196.3291,288544
1734307200000,2024-12-16,UNIUSDT,17.074,17.476,16.228,16.233,5789646.15,96774093.05874,331043
1734220800000,2024-12-15,UNIUSDT,16.751,17.224,16.211,17.073,4524262.03,75475066.95813,255306
1734134400000,2024-12-14,UNIUSDT,17.49,17.775,16.454,16.75,5733733.27,97087430.74588,310636
1734048000000,2024-12-13,UNIUSDT,17.716,18.175,16.83,17.49,4869326.39,84986122.84482,283145
1733961600000,2024-12-12,UNIUSDT,17.161,18.984,16.888,17.715,10043176.68,182669343.21842,531740
1733875200000,2024-12-11,UNIUSDT,15.254,17.224,14.718,17.159,8522248.63,137204751.82753,359251
1733788800000,2024-12-10,UNIUSDT,16.024,16.69,14.039,15.254,15151148.18,233881365.30465,765684
1733702400000,2024-12-09,UNIUSDT,18.602,18.855,14.0,16.025,12792426.09,214157621.23971,681908
1733616000000,2024-12-08,UNIUSDT,18.064,19.47,17.519,18.601,10531577.74,195055086.68982,523126
1733529600000,2024-12-07,UNIUSDT,17.559,18.628,17.215,18.061,9092825.72,161727020.26936,410246
1733443200000,2024-12-06,UNIUSDT,15.025,18.439,15.01,17.56,13045476.79,218198784.22137,647870
1733356800000,2024-12-05,UNIUSDT,15.672,15.939,14.5,15.025,9184348.72,140672677.70838,419509
1733270400000,2024-12-04,UNIUSDT,15.117,16.52,14.641,15.674,10745492.23,167545576.53224,469378
