https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume MANA,Volume USDT,tradecount
1685664000000,2023-06-02,MANAUSDT,0.4722,0.4876,0.4646,0.4844,13407778.0,6437975.993,31432
1685577600000,2023-06-01,MANAUSDT,0.4631,0.481,0.456,0.4726,19155559.0,8992736.2732,38655
1685491200000,2023-05-31,MANAUSDT,0.4798,0.4861,0.4565,0.4631,13854247.0,6479954.4866,32539
1685404800000,2023-05-30,MANAUSDT,0.4782,0.4853,0.474,0.4799,10241367.0,4913042.1161,28363
1685318400000,2023-05-29,MANAUSDT,0.4885,0.4913,0.4729,0.4779,10522714.0,5055238.6154,26706
1685232000000,2023-05-28,MANAUSDT,0.4737,0.4955,0.4719,0.4878,16125801.0,7787983.8562,34490
1685145600000,2023-05-27,MANAUSDT,0.4646,0.4747,0.4611,0.4737,8613466.0,4025367.3729,15955
1685059200000,2023-05-26,MANAUSDT,0.4656,0.4689,0.4568,0.4646,11794322.0,5456425.842,20890
1684972800000,2023-05-25,MANAUSDT,0.4552,0.4736,0.4411,0.4657,16918857.0,7808596.87,36200
1684886400000,2023-05-24,MANAUSDT,0.4784,0.4785,0.45,0.4551,13733499.0,6327270.3109,32499
1684800000000,2023-05-23,MANAUSDT,0.4808,0.4924,0.4753,0.4783,8855454.0,4260784.5476,20347
1684713600000,2023-05-22,MANAUSDT,0.4795,0.4836,0.4677,0.4807,11779802.0,5638276.4858,24757
1684627200000,2023-05-21,MANAUSDT,0.491,0.4918,0.4761,0.4796,9757979.0,4714486.9523,23578
1684540800000,2023-05-20,MANAUSDT,0.4915,0.494,0.4812,0.4909,7661389.0,3733850.3239,18425
1684454400000,2023-05-19,MANAUSDT,0.5016,0.5062,0.4891,0.4918,11221770.0,5566390.7902,25178
1684368000000,2023-05-18,MANAUSDT,0.5089,0.5147,0.4856,0.5016,20137834.0,10140036.2769,44896
1684281600000,2023-05-17,MANAUSDT,0.4834,0.538,0.4801,0.5087,56949181.0,29134515.0729,136954
1684195200000,2023-05-16,MANAUSDT,0.4675,0.4834,0.4609,0.4834,14427542.0,6807908.6641,41340
1684108800000,2023-05-15,MANAUSDT,0.4566,0.4746,0.4495,0.4677,9125605.0,4249392.1134,27846
1684022400000,2023-05-14,MANAUSDT,0.4509,0.4616,0.4458,0.4567,5663167.0,2570931.869,17799
1683936000000,2023-05-13,MANAUSDT,0.4554,0.4565,0.448,0.4509,7227891.0,3268217.1702,19413
1683849600000,2023-05-12,MANAUSDT,0.4506,0.4557,0.4339,0.4553,15533420.0,6915899.9519,40822
1683763200000,2023-05-11,MANAUSDT,0.4767,0.4771,0.4434,0.4506,16494866.0,7540377.2425,43205
1683676800000,2023-05-10,MANAUSDT,0.4672,0.4818,0.4504,0.4767,16064725.0,7529610.0239,43520
1683590400000,2023-05-09,MANAUSDT,0.4728,0.4779,0.4611,0.4672,13882080.0,6512025.4828,31120
1683504000000,2023-05-08,MANAUSDT,0.5085,0.5111,0.4568,0.4727,19101522.0,9192541.0432,58194
1683417600000,2023-05-07,MANAUSDT,0.5164,0.5197,0.5056,0.5085,5860204.0,3013772.3816,20104
1683331200000,2023-05-06,MANAUSDT,0.5385,0.5423,0.5081,0.5165,7629231.0,3984782.9846,30946
1683244800000,2023-05-05,MANAUSDT,0.5327,0.5403,0.5237,0.5384,9009238.0,4817376.3922,33359
1683158400000,2023-05-04,MANAUSDT,0.5443,0.5452,0.5306,0.5328,6226869.0,3346811.3761,22723
1683072000000,2023-05-03,MANAUSDT,0.5318,0.5468,0.5154,0.5443,10423264.0,5517812.348,37603
1682985600000,2023-05-02,MANAUSDT,0.5264,0.5335,0.5207,0.5317,6918794.0,3648352.0705,22751
1682899200000,2023-05-01,MANAUSDT,0.5428,0.5522,0.5175,0.5267,10464424.0,5575461.9845,36727
1682812800000,2023-04-30,MANAUSDT,0.5545,0.5563,0.5383,0.5429,8338133.0,4570654.4067,23675
1682726400000,2023-04-29,MANAUSDT,0.5507,0.5569,0.5458,0.5545,6404026.0,3539451.0749,18031
1682640000000,2023-04-28,MANAUSDT,0.5555,0.5576,0.5388,0.5507,9315847.0,5117435.8048,24558
1682553600000,2023-04-27,MANAUSDT,0.5422,0.5632,0.5355,0.5556,16602107.0,9126605.0528,44687
1682467200000,2023-04-26,MANAUSDT,0.5609,0.5764,0.5162,0.5421,24943406.0,13730368.1654,66803
1682380800000,2023-04-25,MANAUSDT,0.5541,0.5648,0.5322,0.5608,19588456.0,10690946.9475,46007
1682294400000,2023-04-24,MANAUSDT,0.5592,0.5681,0.5423,0.5543,13978316.0,7768226.9181,37074
1682208000000,2023-04-23,MANAUSDT,0.5712,0.5716,0.5435,0.5592,13729389.0,7694040.6116,34367
1682121600000,2023-04-22,MANAUSDT,0.5624,0.5721,0.555,0.5713,12125997.0,6834466.8402,29246
1682035200000,2023-04-21,MANAUSDT,0.5913,0.595,0.5534,0.5625,19183079.0,11057547.408,52467
1681948800000,2023-04-20,MANAUSDT,0.6158,0.6225,0.58,0.5914,23920024.0,14417125.2795,66006
1681862400000,2023-04-19,MANAUSDT,0.6868,0.6879,0.59,0.6163,37904914.0,24040836.3971,100304
1681776000000,2023-04-18,MANAUSDT,0.6933,0.7,0.6682,0.6869,36845776.0,25127380.3073,87127
1681689600000,2023-04-17,MANAUSDT,0.6441,0.6978,0.6259,0.6932,59392023.0,39355032.6527,153302
1681603200000,2023-04-16,MANAUSDT,0.6389,0.6496,0.6286,0.6441,19217366.0,12277468.2774,49158
1681516800000,2023-04-15,MANAUSDT,0.6397,0.6481,0.6274,0.6387,16443832.0,10453303.5223,42501
1681430400000,2023-04-14,MANAUSDT,0.6164,0.6521,0.6147,0.6396,38946081.0,24770470.3895,97251
1681344000000,2023-04-13,MANAUSDT,0.6088,0.6189,0.6005,0.6165,17074070.0,10432573.0206,42539
1681257600000,2023-04-12,MANAUSDT,0.6071,0.6137,0.5809,0.6086,27160697.0,16202498.9001,69802
1681171200000,2023-04-11,MANAUSDT,0.6125,0.621,0.6042,0.6072,16942398.0,10394502.955,43034
1681084800000,2023-04-10,MANAUSDT,0.6,0.6134,0.5897,0.6125,13765065.0,8256118.395,34167
1680998400000,2023-04-09,MANAUSDT,0.5999,0.6046,0.5868,0.5999,13987618.0,8317174.5189,31384
1680912000000,2023-04-08,MANAUSDT,0.6103,0.6137,0.595,0.5998,13291355.0,8039009.475,30752
1680825600000,2023-04-07,MANAUSDT,0.6008,0.6263,0.5945,0.6103,30733414.0,18737139.4676,70659
1680739200000,2023-04-06,MANAUSDT,0.6161,0.6285,0.5922,0.6008,22992713.0,13900741.011,57724
1680652800000,2023-04-05,MANAUSDT,0.5969,0.6183,0.59,0.6162,21630816.0,13083620.6558,52724
1680566400000,2023-04-04,MANAUSDT,0.5896,0.6061,0.5821,0.597,20471604.0,12184025.9493,50793
1680480000000,2023-04-03,MANAUSDT,0.601,0.6241,0.5666,0.5895,32788466.0,19519986.0404,99400
1680393600000,2023-04-02,MANAUSDT,0.5964,0.6242,0.5837,0.601,27342543.0,16546469.5784,86756
1680307200000,2023-04-01,MANAUSDT,0.5882,0.5967,0.5824,0.5963,9401281.0,5542139.9783,29676
1680220800000,2023-03-31,MANAUSDT,0.5784,0.5909,0.5624,0.5881,12323932.0,7122582.3657,33648
1680134400000,2023-03-30,MANAUSDT,0.5974,0.607,0.5681,0.5788,16991942.0,9955932.2203,48065
1680048000000,2023-03-29,MANAUSDT,0.5759,0.6066,0.5743,0.5974,17162904.0,10197011.7539,49069
1679961600000,2023-03-28,MANAUSDT,0.5622,0.5804,0.5523,0.5757,13198639.0,7459780.1771,39691
1679875200000,2023-03-27,MANAUSDT,0.5908,0.5929,0.5441,0.5622,16259012.0,9246389.8672,48039
1679788800000,2023-03-26,MANAUSDT,0.5788,0.596,0.5767,0.5907,9829524.0,5769735.8576,25736
1679702400000,2023-03-25,MANAUSDT,0.5864,0.5972,0.5714,0.5789,8452861.0,4951671.7616,25962
1679616000000,2023-03-24,MANAUSDT,0.6136,0.6157,0.576,0.5865,11681530.0,6962336.5746,36078
1679529600000,2023-03-23,MANAUSDT,0.5805,0.62,0.5715,0.6136,19916775.0,11968844.9986,53809
1679443200000,2023-03-22,MANAUSDT,0.6173,0.62,0.5678,0.5805,27494917.0,16447391.8987,81858
1679356800000,2023-03-21,MANAUSDT,0.5972,0.6222,0.5797,0.6173,20598896.0,12449748.2045,65959
1679270400000,2023-03-20,MANAUSDT,0.6335,0.6502,0.5889,0.5973,23940171.0,14812194.8961,83280
1679184000000,2023-03-19,MANAUSDT,0.6217,0.6637,0.6216,0.6336,22215745.0,14309156.0959,76110
1679097600000,2023-03-18,MANAUSDT,0.6436,0.6787,0.618,0.622,36498240.0,23769353.6535,121939
1679011200000,2023-03-17,MANAUSDT,0.5727,0.6521,0.5631,0.6437,29129814.0,17713753.457,84329
1678924800000,2023-03-16,MANAUSDT,0.5563,0.5761,0.5463,0.5728,16998078.0,9556389.2875,56117
1678838400000,2023-03-15,MANAUSDT,0.6103,0.6222,0.5411,0.5561,29280536.0,17001722.7676,88758
1678752000000,2023-03-14,MANAUSDT,0.5951,0.6453,0.5767,0.6104,31928598.0,19500364.7215,95873
1678665600000,2023-03-13,MANAUSDT,0.5689,0.606,0.5456,0.5952,27429721.0,15825469.0885,83496
1678579200000,2023-03-12,MANAUSDT,0.5185,0.5698,0.5064,0.5686,17380275.0,9274708.881,51906
1678492800000,2023-03-11,MANAUSDT,0.5267,0.5494,0.4951,0.5183,21612212.0,11173095.3438,61820
1678406400000,2023-03-10,MANAUSDT,0.517,0.53,0.4828,0.5268,24723686.0,12588727.2551,67604
1678320000000,2023-03-09,MANAUSDT,0.5473,0.5651,0.5026,0.5168,19876236.0,10709315.9644,54150
1678233600000,2023-03-08,MANAUSDT,0.5903,0.5935,0.539,0.5475,15161028.0,8544711.918,44971
1678147200000,2023-03-07,MANAUSDT,0.611,0.62,0.5723,0.5904,19815270.0,11821497.9344,54845
1678060800000,2023-03-06,MANAUSDT,0.5767,0.624,0.5632,0.6109,31063471.0,18690755.998,84487
1677974400000,2023-03-05,MANAUSDT,0.5777,0.5934,0.5724,0.5767,9191364.0,5355144.5619,26760
1677888000000,2023-03-04,MANAUSDT,0.602,0.6145,0.562,0.5779,13838959.0,8098226.8561,36814
1677801600000,2023-03-03,MANAUSDT,0.6384,0.6389,0.5726,0.602,19598986.0,11695279.5882,58338
1677715200000,2023-03-02,MANAUSDT,0.6574,0.6607,0.6235,0.6384,10259179.0,6530288.9394,28581
1677628800000,2023-03-01,MANAUSDT,0.6272,0.6621,0.6207,0.6574,12567291.0,8143929.1819,36073
1677542400000,2023-02-28,MANAUSDT,0.6538,0.6612,0.62,0.6272,13538780.0,8720720.4484,41577
1677456000000,2023-02-27,MANAUSDT,0.6638,0.6737,0.6366,0.6538,14817715.0,9680676.2222,44878
1677369600000,2023-02-26,MANAUSDT,0.6492,0.6691,0.6422,0.6639,9152626.0,6000893.0605,28780
1677283200000,2023-02-25,MANAUSDT,0.6686,0.6707,0.6201,0.6492,15837290.0,10306354.4572,50875
1677196800000,2023-02-24,MANAUSDT,0.7013,0.7052,0.6493,0.6684,17808975.0,11995377.0084,55438
1677110400000,2023-02-23,MANAUSDT,0.7012,0.7167,0.6834,0.7012,18371053.0,12898346.6023,54632
1677024000000,2023-02-22,MANAUSDT,0.7052,0.7078,0.6715,0.7013,20432127.0,14033516.9031,63360
1676937600000,2023-02-21,MANAUSDT,0.7435,0.7485,0.6893,0.7051,27266905.0,19636922.6926,77910
1676851200000,2023-02-20,MANAUSDT,0.7174,0.76,0.6846,0.7436,36966584.0,27317150.1365,101267
1676764800000,2023-02-19,MANAUSDT,0.7142,0.7559,0.7007,0.7171,26103662.0,18961509.1747,76014
1676678400000,2023-02-18,MANAUSDT,0.7154,0.7363,0.7062,0.7141,15269512.0,11003651.5864,44228
1676592000000,2023-02-17,MANAUSDT,0.6796,0.73,0.6751,0.7153,29488472.0,20824271.399,72486
1676505600000,2023-02-16,MANAUSDT,0.7305,0.7496,0.6743,0.6792,42644525.0,31038926.3467,117399
1676419200000,2023-02-15,MANAUSDT,0.6762,0.7325,0.6587,0.7303,27257003.0,18859758.0081,71821
1676332800000,2023-02-14,MANAUSDT,0.6447,0.686,0.6241,0.6762,27578565.0,18075541.0729,72140
1676246400000,2023-02-13,MANAUSDT,0.6608,0.6645,0.6137,0.6446,28386516.0,18066814.49,75849
1676160000000,2023-02-12,MANAUSDT,0.6952,0.6999,0.6509,0.6607,19941402.0,13593834.3126,56549
1676073600000,2023-02-11,MANAUSDT,0.6883,0.6974,0.677,0.6951,20392765.0,13990006.2778,52398
1675987200000,2023-02-10,MANAUSDT,0.6784,0.7208,0.6637,0.6885,28889852.0,19930632.1428,82414
1675900800000,2023-02-09,MANAUSDT,0.7692,0.772,0.6607,0.6783,36124834.0,26053795.4484,109845
1675814400000,2023-02-08,MANAUSDT,0.8084,0.8258,0.7361,0.7692,42897630.0,33544946.432,108609
1675728000000,2023-02-07,MANAUSDT,0.709,0.8257,0.7068,0.8083,48244892.0,36963489.382,116418
1675641600000,2023-02-06,MANAUSDT,0.7356,0.7457,0.7009,0.7091,19551193.0,14163445.6006,60473
1675555200000,2023-02-05,MANAUSDT,0.7811,0.7847,0.7174,0.7356,28304876.0,21190691.0127,79514
1675468800000,2023-02-04,MANAUSDT,0.7895,0.8083,0.7727,0.7809,21018879.0,16569584.6303,56431
1675382400000,2023-02-03,MANAUSDT,0.784,0.7973,0.7621,0.7897,26979559.0,21082307.2178,78193
1675296000000,2023-02-02,MANAUSDT,0.8033,0.8427,0.7704,0.7842,37112110.0,29775601.8843,108995
1675209600000,2023-02-01,MANAUSDT,0.7493,0.8145,0.7074,0.803,46771816.0,35397208.9813,136641
1675123200000,2023-01-31,MANAUSDT,0.7523,0.757,0.7219,0.7494,31574910.0,23347021.138,93737
1675036800000,2023-01-30,MANAUSDT,0.8072,0.8177,0.7088,0.7526,52636216.0,40247180.0886,144909
1674950400000,2023-01-29,MANAUSDT,0.6932,0.8118,0.682,0.8073,87309839.0,66565268.3264,230278
1674864000000,2023-01-28,MANAUSDT,0.6795,0.7337,0.6791,0.6934,44901830.0,31718695.6927,126815
1674777600000,2023-01-27,MANAUSDT,0.677,0.6948,0.6467,0.6791,22364305.0,15000046.813,63313
1674691200000,2023-01-26,MANAUSDT,0.6889,0.7012,0.6574,0.6767,27449958.0,18708171.8262,84137
1674604800000,2023-01-25,MANAUSDT,0.6616,0.716,0.635,0.6888,37993727.0,25443359.3214,112822
1674518400000,2023-01-24,MANAUSDT,0.7247,0.7441,0.6463,0.6616,30978855.0,21862329.0521,96468
1674432000000,2023-01-23,MANAUSDT,0.7252,0.7501,0.7,0.7244,42499738.0,30945082.284,122100
1674345600000,2023-01-22,MANAUSDT,0.7159,0.7593,0.6894,0.7252,42262697.0,30948947.8818,134339
1674259200000,2023-01-21,MANAUSDT,0.7316,0.7806,0.7054,0.7159,86903920.0,64528295.1486,231800
1674172800000,2023-01-20,MANAUSDT,0.6456,0.7506,0.6138,0.7313,61027450.0,41508729.3923,176962
1674086400000,2023-01-19,MANAUSDT,0.6355,0.6794,0.6239,0.6459,35707012.0,23202094.2913,119278
1674000000000,2023-01-18,MANAUSDT,0.6873,0.7134,0.6279,0.6356,61102769.0,41112250.1583,194394
1673913600000,2023-01-17,MANAUSDT,0.6997,0.7588,0.6747,0.6868,74060766.0,53283742.2079,230935
1673827200000,2023-01-16,MANAUSDT,0.6982,0.7368,0.6638,0.6995,104618818.0,73341352.51,293975
1673740800000,2023-01-15,MANAUSDT,0.5941,0.7299,0.5522,0.6983,148034988.0,95462386.6812,356309
1673654400000,2023-01-14,MANAUSDT,0.5311,0.638,0.5271,0.5941,139793675.0,82008558.9039,329790
1673568000000,2023-01-13,MANAUSDT,0.4127,0.5486,0.4063,0.5311,103975705.0,50111150.396,209132
1673481600000,2023-01-12,MANAUSDT,0.4054,0.4177,0.3894,0.4128,25952661.0,10484153.06,57435
1673395200000,2023-01-11,MANAUSDT,0.4023,0.4078,0.3794,0.4055,17177216.0,6734100.7602,36654
1673308800000,2023-01-10,MANAUSDT,0.394,0.4164,0.3911,0.4023,24847890.0,9968890.8272,52962
1673222400000,2023-01-09,MANAUSDT,0.3776,0.43,0.3758,0.3939,62713674.0,25229682.3509,121436
1673136000000,2023-01-08,MANAUSDT,0.3513,0.393,0.3397,0.3775,38977868.0,14197875.4838,69178
1673049600000,2023-01-07,MANAUSDT,0.3282,0.3603,0.3264,0.3513,33214751.0,11603551.1673,62630
1672963200000,2023-01-06,MANAUSDT,0.3212,0.331,0.31,0.3279,12531116.0,3995747.3745,23782
1672876800000,2023-01-05,MANAUSDT,0.3221,0.3325,0.317,0.3212,13686443.0,4447511.9352,26444
1672790400000,2023-01-04,MANAUSDT,0.3091,0.3315,0.3081,0.322,19869239.0,6411717.0443,34805
1672704000000,2023-01-03,MANAUSDT,0.3106,0.3137,0.3044,0.3091,8198867.0,2530031.0477,16674
1672617600000,2023-01-02,MANAUSDT,0.3017,0.3129,0.2959,0.3105,11752305.0,3605212.814,19895
1672531200000,2023-01-01,MANAUSDT,0.2971,0.3021,0.2911,0.3016,6720366.0,1993981.4809,11451
1672444800000,2022-12-31,MANAUSDT,0.2928,0.3001,0.2915,0.2971,6854080.0,2030511.4917,11572
1672358400000,2022-12-30,MANAUSDT,0.2946,0.2959,0.284,0.2927,10141717.0,2943931.2792,17261
1672272000000,2022-12-29,MANAUSDT,0.3052,0.3057,0.2875,0.2946,12652958.0,3767242.7573,22606
1672185600000,2022-12-28,MANAUSDT,0.3217,0.3229,0.3027,0.3051,14442067.0,4478951.974,24731
1672099200000,2022-12-27,MANAUSDT,0.3292,0.3307,0.3149,0.3216,11643252.0,3755556.4437,18851
1672012800000,2022-12-26,MANAUSDT,0.3269,0.3338,0.325,0.3292,8884106.0,2921787.959,17472
1671926400000,2022-12-25,MANAUSDT,0.3269,0.3319,0.3242,0.3268,11474854.0,3764196.4502,23288
1671840000000,2022-12-24,MANAUSDT,0.3335,0.35,0.325,0.3268,17391492.0,5733404.1669,32055
1671753600000,2022-12-23,MANAUSDT,0.3119,0.349,0.3109,0.3335,28961773.0,9526197.4714,53422
1671667200000,2022-12-22,MANAUSDT,0.3063,0.3119,0.2995,0.3119,9533166.0,2920124.9402,16952
1671580800000,2022-12-21,MANAUSDT,0.3136,0.3156,0.3014,0.3063,9792903.0,3010591.9211,16776
1671494400000,2022-12-20,MANAUSDT,0.3026,0.3189,0.3017,0.3133,10001616.0,3132474.6051,18146
1671408000000,2022-12-19,MANAUSDT,0.3256,0.3313,0.2966,0.3025,24058395.66,7696646.4435,34867
1671321600000,2022-12-18,MANAUSDT,0.3338,0.3347,0.32,0.3256,14459540.0,4722974.2228,22745
1671235200000,2022-12-17,MANAUSDT,0.3384,0.3397,0.3251,0.3337,13133995.0,4381211.9948,31445
1671148800000,2022-12-16,MANAUSDT,0.3754,0.3795,0.3345,0.3385,16166106.0,5760760.2875,37665
1671062400000,2022-12-15,MANAUSDT,0.3815,0.3822,0.3709,0.3755,9607104.0,3630843.5677,17338
1670976000000,2022-12-14,MANAUSDT,0.3918,0.3941,0.3795,0.3816,9150984.0,3555488.6724,21734
1670889600000,2022-12-13,MANAUSDT,0.3839,0.3946,0.3653,0.3918,15495538.0,5912579.2398,31719
1670803200000,2022-12-12,MANAUSDT,0.3897,0.3899,0.3705,0.384,8764219.0,3328681.3278,18729
1670716800000,2022-12-11,MANAUSDT,0.4017,0.4024,0.3881,0.3899,5127362.0,2034489.6002,11787
1670630400000,2022-12-10,MANAUSDT,0.3955,0.4056,0.395,0.4017,9028012.0,3608017.0095,15845
1670544000000,2022-12-09,MANAUSDT,0.3997,0.403,0.3936,0.3955,7557512.0,3011429.7823,17343
1670457600000,2022-12-08,MANAUSDT,0.3942,0.4036,0.3884,0.3997,10329496.0,4102809.1754,20181
1670371200000,2022-12-07,MANAUSDT,0.4157,0.4189,0.3867,0.3941,13520404.0,5396180.4769,27392
1670284800000,2022-12-06,MANAUSDT,0.4201,0.4239,0.411,0.4156,15209945.0,6347614.9294,25946
1670198400000,2022-12-05,MANAUSDT,0.4091,0.4285,0.4086,0.42,23715853.0,9974798.0047,44284
1670112000000,2022-12-04,MANAUSDT,0.406,0.4198,0.4031,0.4092,20639937.0,8437289.963,33049
1670025600000,2022-12-03,MANAUSDT,0.4207,0.4226,0.4052,0.406,7769487.0,3216557.1402,16814
1669939200000,2022-12-02,MANAUSDT,0.4046,0.4247,0.3976,0.4206,21231498.0,8793447.6365,38098
1669852800000,2022-12-01,MANAUSDT,0.4126,0.4129,0.3998,0.4044,10754310.0,4359760.2668,24395
1669766400000,2022-11-30,MANAUSDT,0.3935,0.413,0.3935,0.4126,16016237.0,6471203.0996,32750
1669680000000,2022-11-29,MANAUSDT,0.3865,0.3997,0.3824,0.3935,12221010.0,4797564.7969,25357
1669593600000,2022-11-28,MANAUSDT,0.3997,0.4046,0.3802,0.3866,12001283.0,4653733.2081,28525
1669507200000,2022-11-27,MANAUSDT,0.4052,0.4128,0.3982,0.3997,11994512.0,4852919.5085,25592
1669420800000,2022-11-26,MANAUSDT,0.391,0.4075,0.3905,0.4052,10456609.0,4165270.8413,24451
1669334400000,2022-11-25,MANAUSDT,0.3942,0.3942,0.3819,0.3909,9565484.0,3711614.2377,20365
1669248000000,2022-11-24,MANAUSDT,0.3972,0.4056,0.3852,0.3942,12748624.0,5033141.0752,25279
1669161600000,2022-11-23,MANAUSDT,0.3829,0.3978,0.3784,0.3973,16525017.0,6441501.886,33118
1669075200000,2022-11-22,MANAUSDT,0.3697,0.3834,0.3555,0.3829,19465052.0,7228429.6365,40412
1668988800000,2022-11-21,MANAUSDT,0.3838,0.3868,0.3564,0.3697,28844897.9,10760537.504,68004
1668902400000,2022-11-20,MANAUSDT,0.417,0.4206,0.3811,0.3838,18816455.0,7624317.0574,48846
1668816000000,2022-11-19,MANAUSDT,0.4138,0.4254,0.4025,0.4169,20309243.0,8396617.3285,44714
1668729600000,2022-11-18,MANAUSDT,0.4174,0.4247,0.4057,0.4138,21348186.0,8884131.668582,46000
1668643200000,2022-11-17,MANAUSDT,0.4319,0.4352,0.4109,0.4174,22437405.0,9438788.6896,53130
1668556800000,2022-11-16,MANAUSDT,0.4506,0.4565,0.425,0.432,17580353.0,7711282.7448,47416
1668470400000,2022-11-15,MANAUSDT,0.4417,0.4616,0.4335,0.4508,18422978.0,8261389.0663,47483
1668384000000,2022-11-14,MANAUSDT,0.449,0.4555,0.411,0.4416,32476624.0,14064656.593375,90853
1668297600000,2022-11-13,MANAUSDT,0.4648,0.474,0.4369,0.449,31536311.45,14416995.806845,78414
1668211200000,2022-11-12,MANAUSDT,0.4972,0.4979,0.46,0.4649,11971558.0,5697712.8918,32800
1668124800000,2022-11-11,MANAUSDT,0.5304,0.5355,0.4782,0.497,20604916.0,10337210.2805,52563
1668038400000,2022-11-10,MANAUSDT,0.4586,0.5403,0.4511,0.5305,38272340.0,19020126.1349,102801
1667952000000,2022-11-09,MANAUSDT,0.5656,0.5707,0.4469,0.4587,40694887.16,21206729.607052,128814
1667865600000,2022-11-08,MANAUSDT,0.6643,0.6937,0.5,0.5654,48717579.28,29582394.757556,144342
1667779200000,2022-11-07,MANAUSDT,0.662,0.6753,0.6441,0.6641,16985387.0,11289802.0202,49656
1667692800000,2022-11-06,MANAUSDT,0.712,0.7152,0.6607,0.6622,13519572.0,9392840.5443,52397
1667606400000,2022-11-05,MANAUSDT,0.696,0.744,0.6959,0.712,33305964.0,24032727.9115,109845
1667520000000,2022-11-04,MANAUSDT,0.6374,0.699,0.6329,0.6959,23597093.0,15857448.263,70280
1667433600000,2022-11-03,MANAUSDT,0.6228,0.6512,0.6202,0.6374,14565626.0,9339703.0751,44180
1667347200000,2022-11-02,MANAUSDT,0.6501,0.6517,0.6079,0.6231,21717457.0,13712728.3414,65234
1667260800000,2022-11-01,MANAUSDT,0.6724,0.685,0.6501,0.6502,12956585.0,8655793.9891,42428
1667174400000,2022-10-31,MANAUSDT,0.6713,0.6898,0.654,0.6724,23565418.0,15822629.2711,70041
1667088000000,2022-10-30,MANAUSDT,0.6619,0.7315,0.6544,0.6715,42142125.0,29289441.2588,140487
1667001600000,2022-10-29,MANAUSDT,0.6419,0.6779,0.6416,0.6619,21547192.0,14187717.0071,68665
1666915200000,2022-10-28,MANAUSDT,0.6279,0.6478,0.6145,0.642,15304950.0,9652183.8796,43942
1666828800000,2022-10-27,MANAUSDT,0.6376,0.6688,0.6226,0.6277,18119185.0,11682610.9723,56097
1666742400000,2022-10-26,MANAUSDT,0.6251,0.6475,0.6217,0.6375,14024300.0,8933557.7042,38738
1666656000000,2022-10-25,MANAUSDT,0.6032,0.6349,0.602,0.6252,14158628.0,8778210.4695,36874
1666569600000,2022-10-24,MANAUSDT,0.6222,0.6248,0.5955,0.6032,10040124.0,6080273.7916,26951
1666483200000,2022-10-23,MANAUSDT,0.6117,0.6247,0.6002,0.6223,7189748.0,4395476.3588,22890
1666396800000,2022-10-22,MANAUSDT,0.6146,0.6178,0.6048,0.6117,4493287.0,2748466.4512,16452
1666310400000,2022-10-21,MANAUSDT,0.6013,0.6169,0.5823,0.6145,10996809.0,6584673.7531,29319
1666224000000,2022-10-20,MANAUSDT,0.6065,0.6218,0.5966,0.6014,9136868.0,5571343.6115,26009
1666137600000,2022-10-19,MANAUSDT,0.6313,0.6336,0.6005,0.6064,10330419.0,6382042.8852,26554
1666051200000,2022-10-18,MANAUSDT,0.6488,0.657,0.6194,0.6315,10496315.0,6707020.5137,32570
1665964800000,2022-10-17,MANAUSDT,0.6413,0.6503,0.6348,0.6488,6635015.0,4266529.6508,20779
1665878400000,2022-10-16,MANAUSDT,0.638,0.6475,0.633,0.6413,6395549.0,4096496.8417,21757
1665792000000,2022-10-15,MANAUSDT,0.6228,0.658,0.6216,0.6381,11607671.0,7434272.2738,34824
1665705600000,2022-10-14,MANAUSDT,0.6352,0.6558,0.614,0.6228,12278927.0,7857529.7472,33856
1665619200000,2022-10-13,MANAUSDT,0.6475,0.6489,0.5846,0.6353,23066922.42,14211009.348204,64917
1665532800000,2022-10-12,MANAUSDT,0.6512,0.66,0.6436,0.6475,6792001.0,4431029.0966,18256
1665446400000,2022-10-11,MANAUSDT,0.6659,0.6659,0.6383,0.6512,11232569.0,7347417.2638,34986
1665360000000,2022-10-10,MANAUSDT,0.6923,0.6993,0.6634,0.6659,9010478.0,6149558.1608,24112
1665273600000,2022-10-09,MANAUSDT,0.6911,0.6954,0.688,0.6925,3026622.0,2093324.4939,10195
1665187200000,2022-10-08,MANAUSDT,0.6951,0.7006,0.6853,0.6911,4149478.0,2884507.3889,13208
1665100800000,2022-10-07,MANAUSDT,0.6952,0.7002,0.6842,0.6952,7709116.0,5334374.5862,21335
1665014400000,2022-10-06,MANAUSDT,0.703,0.7124,0.6924,0.6953,15512008.0,10911683.9408,32516
1664928000000,2022-10-05,MANAUSDT,0.7045,0.715,0.689,0.7029,12186813.0,8556837.2667,29183
1664841600000,2022-10-04,MANAUSDT,0.6968,0.7085,0.6929,0.7045,10310357.0,7225806.1053,25551
1664755200000,2022-10-03,MANAUSDT,0.6828,0.6983,0.6736,0.6968,10154909.0,6971475.0263,26950
1664668800000,2022-10-02,MANAUSDT,0.6926,0.6971,0.6788,0.6826,6536431.0,4500464.8149,19778
1664582400000,2022-10-01,MANAUSDT,0.6984,0.703,0.6903,0.6927,4979685.0,3468723.9166,15401
1664496000000,2022-09-30,MANAUSDT,0.709,0.7186,0.6926,0.6984,16156697.0,11383327.4412,41530
1664409600000,2022-09-29,MANAUSDT,0.7034,0.7108,0.6871,0.709,11376219.0,7954315.2438,30445
