https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume YFI,Volume USDT,tradecount
1681689600000,2023-04-17,YFIUSDT,9218.0,9221.0,8890.0,8936.0,361.46412,3256741.97722,14891
1681603200000,2023-04-16,YFIUSDT,9095.0,9254.0,8976.0,9217.0,328.531,3002975.32454,14308
1681516800000,2023-04-15,YFIUSDT,9250.0,9261.0,9020.0,9097.0,561.01523,5117996.89675,17547
1681430400000,2023-04-14,YFIUSDT,9079.0,9999.0,9000.0,9250.0,990.00177,9203064.8205,33622
1681344000000,2023-04-13,YFIUSDT,9333.0,9392.0,8848.0,9081.0,1116.36436,10150944.14608,37033
1681257600000,2023-04-12,YFIUSDT,9199.0,9440.0,8876.0,9324.0,858.23192,7884399.02272,35851
1681171200000,2023-04-11,YFIUSDT,8711.0,9452.0,8653.0,9204.0,1088.51337,9870738.29622,40221
1681084800000,2023-04-10,YFIUSDT,8633.0,8722.0,8430.0,8705.0,404.53075,3462199.82007,16600
1680998400000,2023-04-09,YFIUSDT,8665.0,8758.0,8507.0,8639.0,223.86173,1929354.05626,12350
1680912000000,2023-04-08,YFIUSDT,8611.0,8705.0,8552.0,8665.0,224.98786,1941571.87172,11324
1680825600000,2023-04-07,YFIUSDT,8510.0,8635.0,8394.0,8617.0,201.99072,1720935.56048,16941
1680739200000,2023-04-06,YFIUSDT,8630.0,8637.0,8413.0,8497.0,290.49744,2473933.7183,20576
1680652800000,2023-04-05,YFIUSDT,8599.0,8874.0,8489.0,8623.0,444.59173,3875070.43342,18185
1680566400000,2023-04-04,YFIUSDT,8377.0,8674.0,8301.0,8600.0,401.85259,3414636.37061,17344
1680480000000,2023-04-03,YFIUSDT,8552.0,8598.0,8226.0,8376.0,449.93019,3803550.66187,22039
1680393600000,2023-04-02,YFIUSDT,8783.0,8865.0,8470.0,8548.0,352.46678,3059481.18522,20837
1680307200000,2023-04-01,YFIUSDT,8797.0,8837.0,8642.0,8784.0,229.43616,2004236.06052,14218
1680220800000,2023-03-31,YFIUSDT,8727.0,8900.0,8640.0,8796.0,369.46233,3235459.87659,18068
1680134400000,2023-03-30,YFIUSDT,8799.0,8929.0,8602.0,8728.0,602.05822,5291302.77104,29037
1680048000000,2023-03-29,YFIUSDT,8453.0,9001.0,8447.0,8797.0,800.04292,7044790.73352,34649
1679961600000,2023-03-28,YFIUSDT,8076.0,8572.0,8006.0,8453.0,488.91089,4048874.96388,20800
1679875200000,2023-03-27,YFIUSDT,8399.0,8463.0,7851.0,8070.0,451.44411,3669887.1296,18389
1679788800000,2023-03-26,YFIUSDT,8218.0,8498.0,8171.0,8399.0,364.50162,3050089.21671,14112
1679702400000,2023-03-25,YFIUSDT,8360.0,8424.0,8084.0,8222.0,365.42052,3009970.95179,21113
1679616000000,2023-03-24,YFIUSDT,8690.0,8703.0,8177.0,8357.0,370.17938,3126902.64386,15946
1679529600000,2023-03-23,YFIUSDT,8405.0,8843.0,8332.0,8686.0,570.11882,4906780.28537,23274
1679443200000,2023-03-22,YFIUSDT,8857.0,8997.0,8229.0,8411.0,947.59059,8246827.31484,41032
1679356800000,2023-03-21,YFIUSDT,8544.0,8878.0,8277.0,8852.0,686.00734,5913032.40763,30444
1679270400000,2023-03-20,YFIUSDT,8745.0,8959.0,8463.0,8533.0,865.91664,7566035.49103,35547
1679184000000,2023-03-19,YFIUSDT,8565.0,9075.0,8518.0,8732.0,544.14309,4778721.84588,24855
1679097600000,2023-03-18,YFIUSDT,9021.0,9186.0,8484.0,8565.0,891.84539,7925325.79476,37542
1679011200000,2023-03-17,YFIUSDT,8255.0,9049.0,8133.0,9026.0,1041.87859,8898517.56524,39887
1678924800000,2023-03-16,YFIUSDT,8142.0,8375.0,7952.0,8255.0,868.97606,7117996.42357,37261
1678838400000,2023-03-15,YFIUSDT,8963.0,9154.0,8001.0,8145.0,1194.39764,10251406.14477,50488
1678752000000,2023-03-14,YFIUSDT,9128.0,9611.0,8687.0,8975.0,1693.87677,15542627.02592,61333
1678665600000,2023-03-13,YFIUSDT,8203.0,9567.0,8020.0,9121.0,2579.66646,22160840.76318,80245
1678579200000,2023-03-12,YFIUSDT,7497.0,8250.0,7037.0,8193.0,1575.90339,11766841.97683,51547
1678492800000,2023-03-11,YFIUSDT,7736.0,7961.0,6950.0,7502.0,1532.49225,11296928.85284,42260
1678406400000,2023-03-10,YFIUSDT,7474.0,8160.0,7150.0,7747.0,1938.78049,14786670.42464,64196
1678320000000,2023-03-09,YFIUSDT,8127.0,8407.0,7314.0,7477.0,2079.24321,16571314.69439,64717
1678233600000,2023-03-08,YFIUSDT,9578.0,9648.0,8094.0,8126.0,1449.70363,12884288.28853,49450
1678147200000,2023-03-07,YFIUSDT,10066.0,10193.0,9431.0,9579.0,1032.42089,10147220.36039,38026
1678060800000,2023-03-06,YFIUSDT,10193.0,10545.0,9827.0,10068.0,1169.27807,11891808.08178,43133
1677974400000,2023-03-05,YFIUSDT,10035.0,10514.0,9984.0,10190.0,1088.67919,11157771.71361,44391
1677888000000,2023-03-04,YFIUSDT,10511.0,10829.0,9800.0,10033.0,1584.20274,16343360.34772,62682
1677801600000,2023-03-03,YFIUSDT,10572.0,11210.0,9744.0,10509.0,3913.90937,41648672.05254,125951
1677715200000,2023-03-02,YFIUSDT,10343.0,10800.0,9961.0,10578.0,2792.60895,29070655.76393,89889
1677628800000,2023-03-01,YFIUSDT,9102.0,10708.0,9072.0,10352.0,2438.40117,24515596.90343,97359
1677542400000,2023-02-28,YFIUSDT,9384.0,9588.0,9012.0,9105.0,1276.72807,11891590.40448,40312
1677456000000,2023-02-27,YFIUSDT,9900.0,10013.0,9201.0,9384.0,2266.42478,21694194.75052,59273
1677369600000,2023-02-26,YFIUSDT,9419.0,10185.0,9311.0,9903.0,1567.97352,15217560.6066,55656
1677283200000,2023-02-25,YFIUSDT,8719.0,9579.0,8557.0,9424.0,1572.69669,14085500.46077,49240
1677196800000,2023-02-24,YFIUSDT,9477.0,10400.0,8555.0,8720.0,2649.42559,25127861.8251,89658
1677110400000,2023-02-23,YFIUSDT,8494.0,9836.0,8422.0,9477.0,3286.69446,30785432.59465,111931
1677024000000,2023-02-22,YFIUSDT,8390.0,8708.0,7893.0,8489.0,3281.52218,27311549.08113,98441
1676937600000,2023-02-21,YFIUSDT,7587.0,8471.0,7349.0,8384.0,1880.64415,14847626.0885,66517
1676851200000,2023-02-20,YFIUSDT,7404.0,7626.0,7231.0,7590.0,355.56617,2675282.9481,14065
1676764800000,2023-02-19,YFIUSDT,7501.0,7709.0,7324.0,7414.0,506.69664,3818679.14457,18073
1676678400000,2023-02-18,YFIUSDT,7410.0,7513.0,7286.0,7501.0,345.82364,2560595.02963,11999
1676592000000,2023-02-17,YFIUSDT,7144.0,7558.0,7092.0,7414.0,293.64573,2171994.15069,13340
1676505600000,2023-02-16,YFIUSDT,7421.0,7690.0,7128.0,7152.0,594.26535,4428512.50665,19951
1676419200000,2023-02-15,YFIUSDT,7060.0,7450.0,6988.0,7424.0,436.61567,3152689.76814,19555
1676332800000,2023-02-14,YFIUSDT,6795.0,7116.0,6721.0,7060.0,319.23293,2214810.03727,13210
1676246400000,2023-02-13,YFIUSDT,6969.0,7040.0,6574.0,6788.0,311.12321,2108094.85111,12479
1676160000000,2023-02-12,YFIUSDT,7191.0,7200.0,6892.0,6984.0,192.32623,1362292.30922,7088
1676073600000,2023-02-11,YFIUSDT,7019.0,7235.0,6983.0,7194.0,154.77697,1099620.74403,9321
1675987200000,2023-02-10,YFIUSDT,7026.0,7138.0,6905.0,7022.0,253.55446,1781964.68896,11112
1675900800000,2023-02-09,YFIUSDT,7733.0,7833.0,6820.0,7022.0,784.10772,5760754.17174,24158
1675814400000,2023-02-08,YFIUSDT,7860.0,7936.0,7566.0,7736.0,342.56003,2672697.18349,10690
1675728000000,2023-02-07,YFIUSDT,7479.0,7900.0,7455.0,7860.0,359.94953,2771043.49483,15378
1675641600000,2023-02-06,YFIUSDT,7613.0,7740.0,7402.0,7477.0,313.15681,2375511.84419,13103
1675555200000,2023-02-05,YFIUSDT,7804.0,7955.0,7447.0,7615.0,345.04096,2645151.64705,14853
1675468800000,2023-02-04,YFIUSDT,7887.0,7973.0,7751.0,7791.0,243.54335,1923139.12049,8810
1675382400000,2023-02-03,YFIUSDT,7657.0,7945.0,7563.0,7885.0,424.55929,3294615.52836,15331
1675296000000,2023-02-02,YFIUSDT,7484.0,8249.0,7481.0,7670.0,757.56333,5913136.42178,26840
1675209600000,2023-02-01,YFIUSDT,7231.0,7570.0,7001.0,7474.0,478.63607,3477241.23781,16619
1675123200000,2023-01-31,YFIUSDT,7192.0,7360.0,7113.0,7222.0,254.54269,1840891.13639,9104
1675036800000,2023-01-30,YFIUSDT,7787.0,7834.0,6975.0,7191.0,577.89864,4264780.04945,20525
1674950400000,2023-01-29,YFIUSDT,7430.0,7798.0,7368.0,7798.0,415.65758,3166288.22238,15381
1674864000000,2023-01-28,YFIUSDT,7655.0,7733.0,7368.0,7431.0,289.87544,2193938.35694,13115
1674777600000,2023-01-27,YFIUSDT,7541.0,7745.0,7300.0,7652.0,342.88891,2585669.54826,13945
1674691200000,2023-01-26,YFIUSDT,7600.0,7695.0,7328.0,7541.0,491.47829,3719981.18121,17618
1674604800000,2023-01-25,YFIUSDT,7366.0,7742.0,7186.0,7605.0,866.09427,6422849.11195,34315
1674518400000,2023-01-24,YFIUSDT,7778.0,8050.0,7226.0,7362.0,732.82347,5664546.8184,28680
1674432000000,2023-01-23,YFIUSDT,7164.0,8000.0,7164.0,7772.0,1556.71906,11852676.03344,55281
1674345600000,2023-01-22,YFIUSDT,7042.0,7354.0,6958.0,7173.0,462.89205,3323653.17157,16590
1674259200000,2023-01-21,YFIUSDT,7184.0,7410.0,6999.0,7050.0,655.17745,4733879.84684,23583
1674172800000,2023-01-20,YFIUSDT,6659.0,7241.0,6616.0,7183.0,537.27362,3702795.49325,18995
1674086400000,2023-01-19,YFIUSDT,6551.0,6743.0,6469.0,6654.0,281.87281,1865148.80188,11951
1674000000000,2023-01-18,YFIUSDT,7050.0,7312.0,6495.0,6562.0,760.99585,5256460.1274,31745
1673913600000,2023-01-17,YFIUSDT,7135.0,7245.0,6984.0,7050.0,317.04252,2261260.96526,13319
1673827200000,2023-01-16,YFIUSDT,7086.0,7498.0,6858.0,7129.0,822.79928,5891886.83599,27009
1673740800000,2023-01-15,YFIUSDT,7148.0,7189.0,6710.0,7094.0,638.46121,4429571.3852,22633
1673654400000,2023-01-14,YFIUSDT,6544.0,7658.0,6524.0,7149.0,1377.99067,9773374.35406,47476
1673568000000,2023-01-13,YFIUSDT,6245.0,6663.0,6127.0,6538.0,417.36467,2645639.85069,12869
1673481600000,2023-01-12,YFIUSDT,5935.0,6355.0,5930.0,6233.0,766.3535,4676493.92212,23830
1673395200000,2023-01-11,YFIUSDT,5874.0,5940.0,5670.0,5932.0,372.2399,2160896.95009,10247
1673308800000,2023-01-10,YFIUSDT,5738.0,5890.0,5635.0,5873.0,347.77794,2004479.80014,10051
1673222400000,2023-01-09,YFIUSDT,5720.0,5984.0,5660.0,5734.0,657.54438,3835283.14329,18130
1673136000000,2023-01-08,YFIUSDT,5470.0,5774.0,5396.0,5720.0,273.68789,1525202.76756,9927
1673049600000,2023-01-07,YFIUSDT,5434.0,5571.0,5427.0,5478.0,199.27773,1098396.92716,6408
1672963200000,2023-01-06,YFIUSDT,5393.0,5491.0,5294.0,5432.0,204.047,1098118.81299,7042
1672876800000,2023-01-05,YFIUSDT,5370.0,5480.0,5320.0,5395.0,232.00891,1251361.60946,7823
1672790400000,2023-01-04,YFIUSDT,5332.0,5502.0,5305.0,5376.0,312.78143,1694225.72895,11192
1672704000000,2023-01-03,YFIUSDT,5375.0,5518.0,5283.0,5334.0,349.60098,1889247.14389,8525
1672617600000,2023-01-02,YFIUSDT,5148.0,5420.0,5064.0,5374.0,256.56982,1348097.93962,7264
1672531200000,2023-01-01,YFIUSDT,5089.0,5150.0,5034.0,5143.0,89.01953,453500.24972,1999
1672444800000,2022-12-31,YFIUSDT,5137.0,5155.0,5047.0,5089.0,169.60949,864256.97859,3160
1672358400000,2022-12-30,YFIUSDT,5174.0,5210.0,5015.0,5133.0,220.09011,1126927.48797,4579
1672272000000,2022-12-29,YFIUSDT,5236.0,5264.0,5075.0,5168.0,205.36265,1065273.48753,4228
1672185600000,2022-12-28,YFIUSDT,5508.0,5530.0,5152.0,5227.0,391.10265,2063041.04239,9136
1672099200000,2022-12-27,YFIUSDT,5537.0,5568.0,5470.0,5511.0,244.46197,1348535.22812,5740
1672012800000,2022-12-26,YFIUSDT,5524.0,5538.0,5462.0,5538.0,159.10092,875132.26908,3978
1671926400000,2022-12-25,YFIUSDT,5493.0,5546.0,5406.0,5519.0,150.36651,823357.82352,4864
1671840000000,2022-12-24,YFIUSDT,5499.0,5528.0,5435.0,5496.0,129.7163,711074.24298,4291
1671753600000,2022-12-23,YFIUSDT,5608.0,5636.0,5482.0,5499.0,221.87955,1231133.1421,7150
1671667200000,2022-12-22,YFIUSDT,5563.0,5669.0,5466.0,5602.0,193.22611,1079007.3017,7503
1671580800000,2022-12-21,YFIUSDT,5648.0,5660.0,5481.0,5561.0,161.36518,896985.67541,5331
1671494400000,2022-12-20,YFIUSDT,5435.0,5676.0,5399.0,5649.0,283.3883,1584791.88793,8834
1671408000000,2022-12-19,YFIUSDT,5537.0,5709.0,5381.0,5424.0,318.48933,1775582.22756,10125
1671321600000,2022-12-18,YFIUSDT,5716.0,5793.0,5479.0,5536.0,331.14225,1863101.2501,11133
1671235200000,2022-12-17,YFIUSDT,5470.0,5779.0,5461.0,5716.0,270.1269,1522370.12383,9884
1671148800000,2022-12-16,YFIUSDT,6251.0,6313.0,5381.0,5476.0,434.47503,2533609.29635,16604
1671062400000,2022-12-15,YFIUSDT,6445.0,6485.0,6153.0,6257.0,194.02518,1223935.25751,7642
1670976000000,2022-12-14,YFIUSDT,6489.0,6619.0,6335.0,6447.0,310.21441,2019053.23786,9419
1670889600000,2022-12-13,YFIUSDT,6584.0,6652.0,6235.0,6493.0,530.7245,3430426.54999,17771
1670803200000,2022-12-12,YFIUSDT,6893.0,6924.0,6515.0,6583.0,449.8185,2995641.49013,15153
1670716800000,2022-12-11,YFIUSDT,6870.0,7084.0,6858.0,6902.0,393.37648,2748419.14212,15310
1670630400000,2022-12-10,YFIUSDT,6924.0,6992.0,6842.0,6862.0,179.74542,1246339.96806,7055
1670544000000,2022-12-09,YFIUSDT,7008.0,7149.0,6871.0,6924.0,305.83069,2144010.9041,12563
1670457600000,2022-12-08,YFIUSDT,6980.0,7070.0,6864.0,7009.0,351.75123,2453281.86327,12586
1670371200000,2022-12-07,YFIUSDT,7165.0,7200.0,6730.0,6970.0,509.35599,3546557.57522,18419
1670284800000,2022-12-06,YFIUSDT,7149.0,7327.0,7057.0,7160.0,697.62927,5019189.08732,21768
1670198400000,2022-12-05,YFIUSDT,7320.0,7510.0,7022.0,7153.0,918.3365,6691090.62843,32578
1670112000000,2022-12-04,YFIUSDT,6629.0,7487.0,6629.0,7318.0,1345.51301,9572382.77124,44913
1670025600000,2022-12-03,YFIUSDT,6803.0,6900.0,6591.0,6631.0,537.10746,3643543.85623,13514
1669939200000,2022-12-02,YFIUSDT,6699.0,6864.0,6489.0,6803.0,521.13858,3470290.82678,18374
1669852800000,2022-12-01,YFIUSDT,6761.0,6773.0,6541.0,6696.0,319.55397,2122975.0605,11703
1669766400000,2022-11-30,YFIUSDT,6457.0,7000.0,6457.0,6761.0,1067.05224,7183430.4434,31387
1669680000000,2022-11-29,YFIUSDT,6273.0,6520.0,6205.0,6460.0,419.47989,2695693.09187,12759
1669593600000,2022-11-28,YFIUSDT,6238.0,6340.0,5968.0,6277.0,508.55914,3142942.09714,16381
1669507200000,2022-11-27,YFIUSDT,6375.0,6546.0,6230.0,6243.0,352.2959,2265516.93708,12125
1669420800000,2022-11-26,YFIUSDT,6309.0,6401.0,6222.0,6379.0,358.11293,2264716.81981,11244
1669334400000,2022-11-25,YFIUSDT,6103.0,6610.0,5969.0,6306.0,1184.82837,7488288.19455,33490
1669248000000,2022-11-24,YFIUSDT,6238.0,6333.0,6068.0,6111.0,282.52966,1746236.60281,11453
1669161600000,2022-11-23,YFIUSDT,6160.0,6389.0,6010.0,6234.0,608.43709,3784823.74765,18761
1669075200000,2022-11-22,YFIUSDT,6061.0,6318.0,5795.0,6165.0,857.76552,5207032.45987,26971
1668988800000,2022-11-21,YFIUSDT,6131.0,6527.0,5725.0,6060.0,1107.91741,6772927.4402,38092
1668902400000,2022-11-20,YFIUSDT,6564.0,6797.0,6021.0,6131.0,1317.42852,8543586.16744,47297
1668816000000,2022-11-19,YFIUSDT,6073.0,6720.0,6015.0,6565.0,1091.56671,6988361.68588,37530
1668729600000,2022-11-18,YFIUSDT,6001.0,6237.0,5908.0,6071.0,416.80422,2538170.69206,15148
1668643200000,2022-11-17,YFIUSDT,6267.0,6370.0,5957.0,6009.0,410.63469,2520726.66168,15526
1668556800000,2022-11-16,YFIUSDT,6437.0,6796.0,6180.0,6267.0,806.74143,5243322.79207,25956
1668470400000,2022-11-15,YFIUSDT,6034.0,6758.0,5956.0,6437.0,1180.54932,7556970.85575,35870
1668384000000,2022-11-14,YFIUSDT,5700.0,6297.0,5367.0,6027.0,726.96475,4287434.53446,23896
1668297600000,2022-11-13,YFIUSDT,5766.0,5950.0,5583.0,5704.0,973.94482,5618971.39184,24624
1668211200000,2022-11-12,YFIUSDT,6450.0,6461.0,5714.0,5757.0,693.78697,4102426.43321,20615
1668124800000,2022-11-11,YFIUSDT,6707.0,6707.0,6143.0,6449.0,504.02923,3216676.45472,14374
1668038400000,2022-11-10,YFIUSDT,5483.0,6910.0,5389.0,6691.0,1144.57049,7182114.39936,29983
1667952000000,2022-11-09,YFIUSDT,6717.0,6717.0,5289.0,5479.0,1280.30655,7809477.07123,33573
1667865600000,2022-11-08,YFIUSDT,7983.0,8044.0,6102.0,6710.0,1425.58859,10208675.3989815,40121
1667779200000,2022-11-07,YFIUSDT,7942.0,8206.0,7825.0,7988.0,305.48616,2453875.04216,11502
1667692800000,2022-11-06,YFIUSDT,8280.0,8310.0,7913.0,7942.0,295.80015,2414000.34962,11464
1667606400000,2022-11-05,YFIUSDT,8390.0,8596.0,8148.0,8285.0,563.04771,4726279.21257,21022
1667520000000,2022-11-04,YFIUSDT,7922.0,8499.0,7895.0,8390.0,562.8456,4650041.58501,24376
1667433600000,2022-11-03,YFIUSDT,7862.0,8548.0,7820.0,7930.0,1141.26385,9362899.28267,40393
1667347200000,2022-11-02,YFIUSDT,8025.0,8212.0,7671.0,7861.0,322.60032,2565132.6249,13910
1667260800000,2022-11-01,YFIUSDT,8122.0,8329.0,7976.0,8021.0,167.45538,1360020.43159,7132
1667174400000,2022-10-31,YFIUSDT,8191.0,8357.0,8004.0,8124.0,205.59775,1675341.37864,10566
1667088000000,2022-10-30,YFIUSDT,8376.0,8662.0,8069.0,8185.0,285.60708,2389047.8415,13430
1667001600000,2022-10-29,YFIUSDT,8207.0,8545.0,8200.0,8380.0,457.8496,3839074.20724,17385
1666915200000,2022-10-28,YFIUSDT,8009.0,8337.0,7850.0,8210.0,321.20329,2593655.03578,12141
1666828800000,2022-10-27,YFIUSDT,8138.0,8600.0,7971.0,8006.0,428.34039,3552030.35411,16297
1666742400000,2022-10-26,YFIUSDT,8025.0,8388.0,8000.0,8147.0,362.65742,2982822.88031,14694
1666656000000,2022-10-25,YFIUSDT,7627.0,8487.0,7602.0,8022.0,578.18718,4647458.80055,22756
1666569600000,2022-10-24,YFIUSDT,7793.0,7824.0,7500.0,7628.0,167.32452,1277846.34475,8395
1666483200000,2022-10-23,YFIUSDT,7599.0,7920.0,7480.0,7793.0,195.82417,1500622.368,7925
1666396800000,2022-10-22,YFIUSDT,7627.0,7662.0,7475.0,7600.0,135.8798,1027835.6608,5982
1666310400000,2022-10-21,YFIUSDT,7510.0,7658.0,7288.0,7625.0,180.64964,1353952.51155,9448
1666224000000,2022-10-20,YFIUSDT,7490.0,7738.0,7403.0,7510.0,155.6634,1180369.14353,6851
1666137600000,2022-10-19,YFIUSDT,7732.0,7755.0,7434.0,7489.0,174.14264,1326809.45168,6953
1666051200000,2022-10-18,YFIUSDT,7913.0,7969.0,7537.0,7731.0,189.48284,1470345.00337,8446
1665964800000,2022-10-17,YFIUSDT,7739.0,8004.0,7682.0,7908.0,245.68044,1927137.35906,9257
1665878400000,2022-10-16,YFIUSDT,7536.0,7838.0,7529.0,7737.0,174.60982,1336066.68332,8332
1665792000000,2022-10-15,YFIUSDT,7563.0,7628.0,7480.0,7542.0,129.55819,980709.10291,5420
1665705600000,2022-10-14,YFIUSDT,7716.0,7985.0,7475.0,7561.0,352.88831,2752748.65573,11068
1665619200000,2022-10-13,YFIUSDT,7879.0,7900.0,7197.0,7718.0,426.22312,3212894.92939,15022
1665532800000,2022-10-12,YFIUSDT,7824.0,7940.0,7775.0,7879.0,106.2065,835338.21429,5856
1665446400000,2022-10-11,YFIUSDT,7851.0,7943.0,7580.0,7827.0,213.58114,1662056.6716581,9110
1665360000000,2022-10-10,YFIUSDT,8084.0,8184.0,7850.0,7856.0,132.82398,1064367.30366,6171
1665273600000,2022-10-09,YFIUSDT,8038.0,8130.0,7992.0,8087.0,59.13385,477178.47987,3480
1665187200000,2022-10-08,YFIUSDT,8075.0,8138.0,7963.0,8042.0,102.97944,830825.71781,4447
1665100800000,2022-10-07,YFIUSDT,8223.0,8241.0,8000.0,8082.0,172.78806,1399253.37694,7038
1665014400000,2022-10-06,YFIUSDT,8306.0,8458.0,8143.0,8228.0,205.21993,1707960.19258,9757
1664928000000,2022-10-05,YFIUSDT,8346.0,8407.0,8113.0,8306.0,196.57952,1628710.30001,9723
1664841600000,2022-10-04,YFIUSDT,8115.0,8366.0,8061.0,8343.0,252.59124,2082424.33306,10580
1664755200000,2022-10-03,YFIUSDT,7877.0,8165.0,7808.0,8115.0,166.21118,1333804.22167,8368
1664668800000,2022-10-02,YFIUSDT,8078.0,8143.0,7820.0,7876.0,175.64707,1405760.8322,8357
1664582400000,2022-10-01,YFIUSDT,8122.0,8201.0,8011.0,8076.0,151.63478,1233212.09599,6445
1664496000000,2022-09-30,YFIUSDT,8135.0,8390.0,8037.0,8122.0,430.81079,3515897.18859,14952
1664409600000,2022-09-29,YFIUSDT,8211.0,8294.0,7955.0,8137.0,356.21357,2896314.22946,13337
1664323200000,2022-09-28,YFIUSDT,8305.0,8364.0,7897.0,8212.0,452.52908,3649803.43394,17845
1664236800000,2022-09-27,YFIUSDT,8335.0,8858.0,8135.0,8291.0,853.99828,7302941.32643,25453
1664150400000,2022-09-26,YFIUSDT,8077.0,8395.0,7944.0,8336.0,319.5736,2614404.72613,12104
1664064000000,2022-09-25,YFIUSDT,8223.0,8377.0,8019.0,8086.0,206.16806,1699876.91279,8343
1663977600000,2022-09-24,YFIUSDT,8421.0,8497.0,8172.0,8221.0,201.94626,1695385.16449,8260
1663891200000,2022-09-23,YFIUSDT,8446.0,8653.0,8039.0,8420.0,423.5763,3547892.03586,15861
1663804800000,2022-09-22,YFIUSDT,7984.0,8540.0,7967.0,8444.0,506.63503,4201397.31188,16615
1663718400000,2022-09-21,YFIUSDT,8450.0,8862.0,7799.0,7983.0,602.98373,5052823.07311,23731
1663632000000,2022-09-20,YFIUSDT,8474.0,8639.0,8303.0,8454.0,357.43993,3018627.29682,14127
1663545600000,2022-09-19,YFIUSDT,8340.0,8607.0,8072.0,8481.0,582.65928,4855753.15757,20515
1663459200000,2022-09-18,YFIUSDT,9347.0,9370.0,7957.0,8345.0,659.1198,5857351.5580643,24709
1663372800000,2022-09-17,YFIUSDT,8663.0,9399.0,8662.0,9343.0,582.22507,5269014.84065,21038
1663286400000,2022-09-16,YFIUSDT,8525.0,8857.0,8377.0,8664.0,479.09098,4125409.20855,18843
1663200000000,2022-09-15,YFIUSDT,9195.0,9222.0,8444.0,8521.0,549.82584,4843237.17354,20190
1663113600000,2022-09-14,YFIUSDT,9024.0,9364.0,8880.0,9192.0,542.59606,4968220.24134,16260
1663027200000,2022-09-13,YFIUSDT,9757.0,10193.0,9000.0,9024.0,668.69062,6379067.68401,25349
1662940800000,2022-09-12,YFIUSDT,10202.0,10399.0,9701.0,9754.0,417.01264,4214554.72441,17935
1662854400000,2022-09-11,YFIUSDT,10430.0,10648.0,9894.0,10196.0,394.88351,4058202.05737,15269
1662768000000,2022-09-10,YFIUSDT,10441.0,10565.0,10121.0,10438.0,655.38212,6775863.82048,23762
1662681600000,2022-09-09,YFIUSDT,9265.0,11380.0,9241.0,10465.0,2332.81048,24484567.65301,79692
1662595200000,2022-09-08,YFIUSDT,9334.0,9550.0,9000.0,9264.0,563.73632,5237689.61032,19976
1662508800000,2022-09-07,YFIUSDT,8620.0,9605.0,8472.0,9328.0,809.13256,7327907.25954,22056
1662422400000,2022-09-06,YFIUSDT,9500.0,9779.0,8535.0,8618.0,788.70903,7282392.32249,25495
1662336000000,2022-09-05,YFIUSDT,9447.0,9611.0,9278.0,9500.0,427.13645,4035618.56521,12755
1662249600000,2022-09-04,YFIUSDT,9784.0,9861.0,9275.0,9445.0,563.33315,5341286.25345,16105
1662163200000,2022-09-03,YFIUSDT,10075.0,10101.0,9374.0,9782.0,712.13436,6867107.32356,23404
1662076800000,2022-09-02,YFIUSDT,9215.0,10518.0,9072.0,10075.0,1630.92782,15996410.56588,52907
1661990400000,2022-09-01,YFIUSDT,9021.0,9354.0,8770.0,9215.0,528.14723,4766736.39078,16396
1661904000000,2022-08-31,YFIUSDT,8884.0,9290.0,8845.0,9022.0,479.45396,4365969.18471,16247
1661817600000,2022-08-30,YFIUSDT,9075.0,9310.0,8594.0,8879.0,545.80428,4915080.57976,16455
1661731200000,2022-08-29,YFIUSDT,8484.0,9130.0,8396.0,9079.0,374.19667,3304973.76676,11126
1661644800000,2022-08-28,YFIUSDT,8769.0,8989.0,8428.0,8466.0,231.56234,2039407.15702,7446
1661558400000,2022-08-27,YFIUSDT,8984.0,9135.0,8578.0,8773.0,452.2888,4018452.60178,14099
1661472000000,2022-08-26,YFIUSDT,9792.0,9978.0,8860.0,8986.0,616.75471,5801886.68109,20805
1661385600000,2022-08-25,YFIUSDT,9348.0,10258.0,9340.0,9797.0,756.56708,7493945.74729,24051
1661299200000,2022-08-24,YFIUSDT,9226.0,9578.0,8996.0,9343.0,510.42876,4758532.1772,14347
1661212800000,2022-08-23,YFIUSDT,8937.0,9364.0,8759.0,9216.0,490.13914,4464444.15607,15714
1661126400000,2022-08-22,YFIUSDT,8753.0,8960.0,8235.0,8931.0,546.71717,4716824.1284354,13570
1661040000000,2022-08-21,YFIUSDT,8540.0,8899.0,8488.0,8752.0,392.68611,3419061.61656,13482
1660953600000,2022-08-20,YFIUSDT,8627.0,9118.0,8241.0,8542.0,617.45369,5420207.7448,20049
1660867200000,2022-08-19,YFIUSDT,10215.0,10306.0,8580.0,8625.0,1199.00111,11244132.3121956,34016
1660780800000,2022-08-18,YFIUSDT,11158.0,11346.0,9899.0,10215.0,590.77112,6395654.0835646,17671
1660694400000,2022-08-17,YFIUSDT,11003.87,11680.0,10890.0,11158.0,808.2646,9122408.4004747,25057
1660608000000,2022-08-16,YFIUSDT,11089.05,11238.21,10823.15,11006.66,488.91485,5401617.3056135,15100
1660521600000,2022-08-15,YFIUSDT,11212.96,11570.06,10841.15,11086.55,487.15925,5456032.8573915,18847
1660435200000,2022-08-14,YFIUSDT,11427.34,11730.45,10961.4,11224.81,585.23417,6662765.2111285,20841
1660348800000,2022-08-13,YFIUSDT,11513.53,12227.23,11320.99,11420.97,1423.88372,16782110.7093411,44511
