https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume MKR,Volume USDT,tradecount
1715904000000,2024-05-17,MKRUSDT,2692.0,2798.0,2662.0,2785.0,3010.485,8208299.2409,32142
1715817600000,2024-05-16,MKRUSDT,2808.0,2819.0,2684.0,2693.0,2575.8573,7061240.6771,20977
1715731200000,2024-05-15,MKRUSDT,2680.0,2818.0,2667.0,2808.0,2133.2754,5868027.7935,22771
1715644800000,2024-05-14,MKRUSDT,2683.0,2717.0,2658.0,2680.0,1964.4903,5284571.9814,19718
1715558400000,2024-05-13,MKRUSDT,2692.0,2758.0,2634.0,2682.0,1910.5721,5149051.691,23938
1715472000000,2024-05-12,MKRUSDT,2699.0,2734.0,2676.0,2692.0,1118.8077,3023750.2485,14377
1715385600000,2024-05-11,MKRUSDT,2672.0,2736.0,2657.0,2700.0,965.5171,2603013.3611,12361
1715299200000,2024-05-10,MKRUSDT,2749.0,2755.0,2632.0,2673.0,1743.4011,4693778.2993,20063
1715212800000,2024-05-09,MKRUSDT,2697.0,2763.0,2668.0,2749.0,2008.1206,5433153.5392,22954
1715126400000,2024-05-08,MKRUSDT,2801.0,2814.0,2678.0,2698.0,3203.0911,8780415.5467,26307
1715040000000,2024-05-07,MKRUSDT,2781.0,2859.0,2764.0,2801.0,1893.9258,5340680.9786,22304
1714953600000,2024-05-06,MKRUSDT,2909.0,2967.0,2778.0,2781.0,4313.0116,12363280.6353,42995
1714867200000,2024-05-05,MKRUSDT,2870.0,2960.0,2848.0,2910.0,2884.1863,8365223.9923,25089
1714780800000,2024-05-04,MKRUSDT,2957.0,2967.0,2864.0,2869.0,4713.7362,13746015.4256,34861
1714694400000,2024-05-03,MKRUSDT,2765.0,2997.0,2696.0,2957.0,9267.694,26424980.2229,75452
1714608000000,2024-05-02,MKRUSDT,2726.0,2791.0,2654.0,2765.0,3405.1322,9288169.3645,30308
1714521600000,2024-05-01,MKRUSDT,2664.0,2737.0,2550.0,2725.0,5227.605,13794721.3394,35931
1714435200000,2024-04-30,MKRUSDT,2843.0,2852.0,2587.0,2665.0,6654.1828,17922326.708,42350
1714348800000,2024-04-29,MKRUSDT,3070.0,3103.0,2732.0,2842.0,11401.0717,32637462.7415,69327
1714262400000,2024-04-28,MKRUSDT,2995.0,3154.0,2982.0,3070.0,5846.8247,17987387.7767,38691
1714176000000,2024-04-27,MKRUSDT,2869.0,3017.0,2806.0,2993.0,6755.8628,19720878.3332,39004
1714089600000,2024-04-26,MKRUSDT,2856.0,2952.0,2798.0,2869.0,7674.3999,22072958.0936,44012
1714003200000,2024-04-25,MKRUSDT,2874.0,2911.0,2800.0,2856.0,5428.6411,15440937.3551,34042
1713916800000,2024-04-24,MKRUSDT,2927.0,3039.0,2831.0,2874.0,9185.3555,27014564.4623,58691
1713830400000,2024-04-23,MKRUSDT,2900.0,2930.0,2803.0,2926.0,7462.1363,21409706.1162,40771
1713744000000,2024-04-22,MKRUSDT,3003.0,3051.0,2870.0,2899.0,7973.2633,23489984.9514,49189
1713657600000,2024-04-21,MKRUSDT,3120.0,3162.0,2974.0,3003.0,6709.0395,20555562.5021,51111
1713571200000,2024-04-20,MKRUSDT,2953.0,3144.0,2938.0,3120.0,6306.691,19202596.1294,41538
1713484800000,2024-04-19,MKRUSDT,3000.0,3049.0,2830.0,2950.0,11546.8338,34187152.8034,74736
1713398400000,2024-04-18,MKRUSDT,3144.0,3245.0,2994.0,3000.0,11030.308,34515811.9414,76502
1713312000000,2024-04-17,MKRUSDT,3257.0,3302.0,3092.0,3146.0,11588.1476,37098578.2867,78761
1713225600000,2024-04-16,MKRUSDT,3072.0,3329.0,2994.0,3259.0,14796.886,46327929.5932,98685
1713139200000,2024-04-15,MKRUSDT,3033.0,3234.0,2996.0,3072.0,12118.2278,37768566.7135,96664
1713052800000,2024-04-14,MKRUSDT,2794.0,3096.0,2714.0,3033.0,15329.2558,44594328.857,135629
1712966400000,2024-04-13,MKRUSDT,2936.0,2974.0,2340.0,2795.0,18468.7574,50810607.6974,205075
1712880000000,2024-04-12,MKRUSDT,3357.0,3390.0,2503.0,2937.0,13947.8469,41978976.1389,151797
1712793600000,2024-04-11,MKRUSDT,3342.0,3429.0,3300.0,3357.0,5518.2911,18554175.1899,52257
1712707200000,2024-04-10,MKRUSDT,3393.0,3453.0,3250.0,3342.0,7469.2409,25137088.0371,62333
1712620800000,2024-04-09,MKRUSDT,3734.0,3749.0,3385.0,3393.0,6620.2025,23433190.8708,63767
1712534400000,2024-04-08,MKRUSDT,3631.0,3830.0,3513.0,3734.0,6965.3097,25526868.938,64995
1712448000000,2024-04-07,MKRUSDT,3705.0,3742.0,3586.0,3632.0,4106.1485,15031428.3215,35144
1712361600000,2024-04-06,MKRUSDT,3687.0,3779.0,3660.0,3706.0,3665.4223,13611690.4028,31814
1712275200000,2024-04-05,MKRUSDT,3953.0,3984.0,3651.0,3687.0,7071.9021,26872340.9314,70714
1712188800000,2024-04-04,MKRUSDT,3792.0,4074.0,3733.0,3954.0,8712.0839,34176094.7142434,83899
1712102400000,2024-04-03,MKRUSDT,3751.0,3876.0,3669.0,3793.0,8316.4505,31251589.7556,77521
1712016000000,2024-04-02,MKRUSDT,3742.0,3913.0,3561.0,3752.0,17890.9416,67524456.8342,182153
1711929600000,2024-04-01,MKRUSDT,3925.0,3972.0,3603.0,3742.0,9808.0394,37033040.97,86224
1711843200000,2024-03-31,MKRUSDT,3747.0,4050.0,3701.0,3924.0,9267.33968,36269488.3817493,84281
1711756800000,2024-03-30,MKRUSDT,3665.0,3802.0,3664.0,3747.0,6498.1631,24226281.3331,69741
1711670400000,2024-03-29,MKRUSDT,3634.0,3898.0,3453.0,3664.0,18950.45396,68939391.1593021,182254
1711584000000,2024-03-28,MKRUSDT,3295.0,3681.0,3289.0,3634.0,13097.2054,45586304.8837,102055
1711497600000,2024-03-27,MKRUSDT,3213.0,3328.0,3121.0,3296.0,9482.5433,30549060.9415,97111
1711411200000,2024-03-26,MKRUSDT,3300.0,3350.0,3191.0,3213.0,6916.6504,22660082.4107,70638
1711324800000,2024-03-25,MKRUSDT,3153.0,3377.0,3120.0,3299.0,8411.6516,27372357.2807,88973
1711238400000,2024-03-24,MKRUSDT,3050.0,3172.0,3028.0,3153.0,4686.2772,14562704.3685,48706
1711152000000,2024-03-23,MKRUSDT,3131.0,3151.0,3043.0,3050.0,4586.9319,14218518.0865,50508
1711065600000,2024-03-22,MKRUSDT,3377.0,3414.0,3066.0,3130.0,11560.2569,37423886.073,118386
1710979200000,2024-03-21,MKRUSDT,3043.0,3470.0,2963.0,3377.0,20943.0167,66652917.2803,203312
1710892800000,2024-03-20,MKRUSDT,2777.0,3085.0,2726.0,3043.0,14435.8741,42033984.5914,163429
1710806400000,2024-03-19,MKRUSDT,3045.0,3095.0,2697.0,2777.0,27057.9001,77830384.8019,209874
1710720000000,2024-03-18,MKRUSDT,3281.0,3329.0,3030.0,3045.0,16021.208,50861219.0299,145171
1710633600000,2024-03-17,MKRUSDT,2850.0,3289.0,2843.0,3280.0,30463.0294,93883442.1293,277886
1710547200000,2024-03-16,MKRUSDT,2826.0,2962.0,2641.0,2850.0,16121.176,45463685.1378,149446
1710460800000,2024-03-15,MKRUSDT,2898.0,2947.0,2587.0,2826.0,20682.0899,57128660.158,187566
1710374400000,2024-03-14,MKRUSDT,2893.0,2976.0,2760.0,2899.0,18522.2043,52916928.2947,178087
1710288000000,2024-03-13,MKRUSDT,2632.0,2942.0,2627.0,2893.0,24675.5228,69283330.9455,194286
1710201600000,2024-03-12,MKRUSDT,2607.0,2950.0,2449.0,2632.0,22281.6312,58629718.2525,211813
1710115200000,2024-03-11,MKRUSDT,2817.0,2817.0,2564.0,2607.0,15475.2488,40981808.8673,129560
1710028800000,2024-03-10,MKRUSDT,2415.0,2838.0,2410.0,2817.0,22793.3171,59981120.4088,187091
1709942400000,2024-03-09,MKRUSDT,2090.0,2528.0,2089.0,2416.0,20058.6848,47201264.8644,152208
1709856000000,2024-03-08,MKRUSDT,2103.0,2127.0,1983.0,2090.0,6032.4949,12410536.4521,46001
1709769600000,2024-03-07,MKRUSDT,2083.0,2117.0,2035.0,2102.0,6220.9292,12984688.2157,47937
1709683200000,2024-03-06,MKRUSDT,1995.0,2129.0,1931.0,2083.0,7081.1632,14570227.2782,56174
1709596800000,2024-03-05,MKRUSDT,2094.0,2200.0,1772.0,1995.0,12946.2551,26745670.9291,110139
1709510400000,2024-03-04,MKRUSDT,2093.0,2132.0,2039.0,2093.0,6328.6948,13234784.5926,45031
1709424000000,2024-03-03,MKRUSDT,2140.0,2151.0,2008.0,2093.0,5309.9449,11063911.1665,39225
1709337600000,2024-03-02,MKRUSDT,2105.0,2145.0,2095.0,2140.0,4373.5279,9259312.6508,33292
1709251200000,2024-03-01,MKRUSDT,2092.0,2136.0,2082.0,2105.0,3441.9197,7264235.836,28025
1709164800000,2024-02-29,MKRUSDT,2174.0,2265.0,2057.0,2092.0,7257.5683,15823352.8255,56027
1709078400000,2024-02-28,MKRUSDT,2158.0,2237.0,2036.0,2174.0,10418.0927,22501242.9478,77735
1708992000000,2024-02-27,MKRUSDT,2103.0,2193.0,2091.0,2158.0,8719.5667,18694998.7055,45691
1708905600000,2024-02-26,MKRUSDT,2050.0,2105.0,2036.0,2102.0,3849.05,7979110.9077,26355
1708819200000,2024-02-25,MKRUSDT,2043.0,2071.0,2016.0,2050.0,4299.7823,8761601.8119,27218
1708732800000,2024-02-24,MKRUSDT,1987.0,2112.0,1972.0,2043.0,7607.316,15533413.4212,41434
1708646400000,2024-02-23,MKRUSDT,2024.0,2037.0,1954.0,1986.0,6014.3308,11984020.9409,39520
1708560000000,2024-02-22,MKRUSDT,2050.0,2070.0,2013.0,2024.0,4198.799,8567773.772,28812
1708473600000,2024-02-21,MKRUSDT,2130.0,2137.0,1995.0,2050.0,5272.6199,10823370.4311,34374
1708387200000,2024-02-20,MKRUSDT,2157.0,2164.0,2055.0,2130.0,5885.5818,12473524.763,41513
1708300800000,2024-02-19,MKRUSDT,2174.0,2226.0,1990.0,2156.0,6292.8945,13748222.8115,38115
1708214400000,2024-02-18,MKRUSDT,2128.0,2196.0,2099.0,2173.0,6011.0821,12881113.2192,41526
1708128000000,2024-02-17,MKRUSDT,2079.0,2146.0,2046.0,2129.0,5446.8296,11411224.2953,39637
1708041600000,2024-02-16,MKRUSDT,2097.0,2128.0,2021.0,2080.0,4882.4937,10149689.4345,27901
1707955200000,2024-02-15,MKRUSDT,2089.0,2119.0,2032.0,2097.0,4512.9263,9357510.3853,27900
1707868800000,2024-02-14,MKRUSDT,2056.0,2128.0,2032.0,2089.0,4028.6725,8423563.9346,26944
1707782400000,2024-02-13,MKRUSDT,2076.0,2132.0,2041.0,2056.0,5854.7977,12204588.7061,41692
1707696000000,2024-02-12,MKRUSDT,2027.0,2078.0,1978.0,2076.0,2836.9557,5737138.8422,21929
1707609600000,2024-02-11,MKRUSDT,2007.0,2041.0,1994.0,2026.0,2307.5773,4647560.4846,17073
1707523200000,2024-02-10,MKRUSDT,1968.0,2010.0,1966.0,2005.0,2383.208,4747579.9907,17445
1707436800000,2024-02-09,MKRUSDT,1939.0,1990.0,1934.0,1968.0,3034.3295,5965732.0794,18350
1707350400000,2024-02-08,MKRUSDT,1948.0,1964.0,1919.0,1939.0,2807.7377,5451858.1596,18495
1707264000000,2024-02-07,MKRUSDT,1952.0,1966.0,1922.0,1948.0,1793.2977,3479518.9722,13005
1707177600000,2024-02-06,MKRUSDT,1952.0,1964.0,1911.0,1951.0,2983.8989,5781280.9592,18526
1707091200000,2024-02-05,MKRUSDT,1994.0,2003.0,1940.0,1952.0,2262.4703,4460460.808,15074
1707004800000,2024-02-04,MKRUSDT,2006.0,2026.0,1975.0,1994.0,2152.113,4318001.4634,12495
1706918400000,2024-02-03,MKRUSDT,1982.0,2025.0,1978.0,2006.0,1446.9712,2903262.536,9114
1706832000000,2024-02-02,MKRUSDT,1996.0,2012.0,1960.0,1982.0,3120.9192,6215139.913,16088
1706745600000,2024-02-01,MKRUSDT,1962.0,1998.0,1926.0,1995.0,3516.2566,6914059.8896,20789
1706659200000,2024-01-31,MKRUSDT,2023.0,2036.0,1945.0,1961.0,4051.9411,8076388.6229,24719
1706572800000,2024-01-30,MKRUSDT,1973.0,2046.0,1956.0,2024.0,5126.6103,10207619.9352,28377
1706486400000,2024-01-29,MKRUSDT,1957.0,1990.0,1932.0,1974.0,2990.8102,5848968.3593,18477
1706400000000,2024-01-28,MKRUSDT,2003.0,2030.0,1952.0,1958.0,2473.5637,4935871.3255,17355
1706313600000,2024-01-27,MKRUSDT,2075.0,2097.0,1999.0,2003.0,3283.2305,6690077.206,20037
1706227200000,2024-01-26,MKRUSDT,2093.0,2105.0,2044.0,2075.0,4526.2682,9369695.6153,27349
1706140800000,2024-01-25,MKRUSDT,2126.0,2148.0,2081.0,2094.0,7492.6368,15849385.7614,35091
1706054400000,2024-01-24,MKRUSDT,1930.0,2127.0,1923.0,2126.0,9674.9444,19709826.5862,54661
1705968000000,2024-01-23,MKRUSDT,1932.0,1985.0,1862.0,1931.0,6124.3984,11774260.2919,36581
1705881600000,2024-01-22,MKRUSDT,1992.0,2007.0,1924.0,1933.0,5141.7778,10115566.6887,29039
1705795200000,2024-01-21,MKRUSDT,1971.0,2016.0,1970.0,1991.0,4177.2077,8335385.6943,16835
1705708800000,2024-01-20,MKRUSDT,1966.0,1993.0,1933.0,1972.0,5130.2894,10076281.5655,22104
1705622400000,2024-01-19,MKRUSDT,1988.0,2024.0,1891.0,1966.0,9019.9185,17727332.5751,42384
1705536000000,2024-01-18,MKRUSDT,1995.0,2041.0,1951.0,1988.0,9816.4485,19638831.3969,42796
1705449600000,2024-01-17,MKRUSDT,2012.0,2022.0,1946.0,1996.0,5306.2489,10515308.9166,21271
1705363200000,2024-01-16,MKRUSDT,2019.0,2059.0,1970.0,2012.0,5834.4008,11731239.0168,25379
1705276800000,2024-01-15,MKRUSDT,2034.0,2084.0,1992.0,2018.0,8540.9547,17373284.1671,38864
1705190400000,2024-01-14,MKRUSDT,2069.0,2111.0,2012.0,2034.0,8072.9537,16710388.6738,48942
1705104000000,2024-01-13,MKRUSDT,2026.0,2118.0,2013.0,2070.0,8367.6738,17356011.1477,51873
1705017600000,2024-01-12,MKRUSDT,2138.0,2190.0,1975.0,2026.0,15718.0031,33148271.2337,103419
1704931200000,2024-01-11,MKRUSDT,2038.0,2266.0,2010.0,2138.0,25357.5506,54164800.3522,161536
1704844800000,2024-01-10,MKRUSDT,1846.0,2045.0,1840.0,2038.0,26718.3711,52488625.0008,137433
1704758400000,2024-01-09,MKRUSDT,1819.0,1885.0,1751.0,1847.0,18468.6068,33605509.4594,84031
1704672000000,2024-01-08,MKRUSDT,1752.0,1979.0,1704.0,1818.0,29386.7757,53403296.8071,132761
1704585600000,2024-01-07,MKRUSDT,1699.0,1859.0,1695.0,1752.0,9912.3901,17741997.1744,46837
1704499200000,2024-01-06,MKRUSDT,1741.0,1779.0,1691.0,1700.0,8035.9766,13967403.5035,39520
1704412800000,2024-01-05,MKRUSDT,1776.0,1829.0,1669.0,1741.0,12676.3052,22322191.9835,59580
1704326400000,2024-01-04,MKRUSDT,1807.0,1857.0,1718.0,1776.0,20258.8696,36025887.6724,91905
1704240000000,2024-01-03,MKRUSDT,1830.0,1995.0,1423.0,1806.0,36328.0979,66343205.226,207517
1704153600000,2024-01-02,MKRUSDT,1652.0,1931.0,1616.0,1830.0,31387.4925,55122364.5056,150776
1704067200000,2024-01-01,MKRUSDT,1700.0,1761.0,1642.0,1652.0,12538.3391,21324532.3586,49730
1703980800000,2023-12-31,MKRUSDT,1601.0,1760.0,1578.0,1701.0,12593.4721,21075224.5533,64132
1703894400000,2023-12-30,MKRUSDT,1537.0,1628.0,1509.0,1601.0,7853.7601,12316777.8756,58270
1703808000000,2023-12-29,MKRUSDT,1559.0,1592.0,1515.0,1537.0,7914.9849,12284411.7531,32030
1703721600000,2023-12-28,MKRUSDT,1529.0,1656.0,1529.0,1559.0,21581.7253,34438088.2392,73304
1703635200000,2023-12-27,MKRUSDT,1416.0,1532.0,1396.0,1530.0,10633.227,15707176.1221,40137
1703548800000,2023-12-26,MKRUSDT,1405.0,1458.0,1365.0,1414.0,8171.0648,11578435.5946,28357
1703462400000,2023-12-25,MKRUSDT,1396.0,1432.0,1391.0,1406.0,4983.2032,7055453.7777,17235
1703376000000,2023-12-24,MKRUSDT,1382.0,1438.0,1375.0,1395.0,10727.6539,15134498.386,29744
1703289600000,2023-12-23,MKRUSDT,1391.0,1399.0,1345.0,1382.0,6085.4952,8338481.4315,15657
1703203200000,2023-12-22,MKRUSDT,1324.0,1392.0,1318.0,1391.0,7624.7027,10347153.8919,21595
1703116800000,2023-12-21,MKRUSDT,1288.0,1331.0,1285.0,1324.0,3767.4157,4927461.5508,13266
1703030400000,2023-12-20,MKRUSDT,1291.0,1319.0,1272.0,1287.0,4708.22,6119907.0675,15577
1702944000000,2023-12-19,MKRUSDT,1290.0,1350.0,1258.0,1290.0,11664.8685,14911709.5968,37319
1702857600000,2023-12-18,MKRUSDT,1317.0,1320.0,1253.0,1291.0,6191.6438,7948087.0752,20350
1702771200000,2023-12-17,MKRUSDT,1329.0,1346.0,1311.0,1317.0,3546.975,4721456.2916,14250
1702684800000,2023-12-16,MKRUSDT,1312.0,1339.0,1295.0,1329.0,4574.4522,6027905.2903,17406
1702598400000,2023-12-15,MKRUSDT,1362.0,1363.0,1302.0,1312.0,6120.2154,8160208.8875,21555
1702512000000,2023-12-14,MKRUSDT,1364.0,1383.0,1321.0,1363.0,5615.4842,7651607.426,17718
1702425600000,2023-12-13,MKRUSDT,1361.0,1376.0,1318.0,1364.0,4611.3397,6209699.8153,17192
1702339200000,2023-12-12,MKRUSDT,1394.0,1395.0,1335.0,1360.0,6072.6276,8304121.7745,18193
1702252800000,2023-12-11,MKRUSDT,1419.0,1421.0,1270.0,1393.0,19003.5199,25646786.7423,61203
1702166400000,2023-12-10,MKRUSDT,1429.0,1442.0,1389.0,1418.0,7979.6782,11313400.3303,25348
1702080000000,2023-12-09,MKRUSDT,1443.0,1486.0,1423.0,1430.0,9797.0276,14263621.1599,33664
1701993600000,2023-12-08,MKRUSDT,1451.0,1461.0,1428.0,1443.0,7459.037,10762282.0394,28056
1701907200000,2023-12-07,MKRUSDT,1425.0,1461.0,1420.0,1451.0,6903.7112,9943854.2745,25348
1701820800000,2023-12-06,MKRUSDT,1487.0,1496.0,1420.0,1425.0,5873.2351,8565499.7259,28008
1701734400000,2023-12-05,MKRUSDT,1484.0,1494.0,1447.0,1487.0,6222.0219,9135590.918,24344
1701648000000,2023-12-04,MKRUSDT,1515.0,1534.0,1444.0,1483.0,9934.9239,14795475.2137,33913
1701561600000,2023-12-03,MKRUSDT,1543.0,1549.0,1504.0,1514.0,4032.0563,6141039.2178,15167
1701475200000,2023-12-02,MKRUSDT,1549.0,1549.0,1519.0,1542.0,3334.1056,5117147.5175,12857
1701388800000,2023-12-01,MKRUSDT,1528.0,1567.0,1524.0,1548.0,3479.2433,5382583.5285,12944
1701302400000,2023-11-30,MKRUSDT,1523.0,1552.0,1519.0,1528.0,6654.5843,10204776.1372,20463
1701216000000,2023-11-29,MKRUSDT,1488.0,1556.0,1479.0,1523.0,6154.7565,9402955.2829,23699
1701129600000,2023-11-28,MKRUSDT,1476.0,1492.0,1449.0,1487.0,3312.0466,4879857.0757,11941
1701043200000,2023-11-27,MKRUSDT,1487.0,1516.0,1455.0,1476.0,9687.4152,14449727.8665,32212
1700956800000,2023-11-26,MKRUSDT,1458.0,1493.0,1443.0,1486.0,6458.4934,9514864.2338,20056
1700870400000,2023-11-25,MKRUSDT,1459.0,1471.0,1436.0,1459.0,2856.2007,4156904.6918,10360
1700784000000,2023-11-24,MKRUSDT,1471.0,1496.0,1442.0,1458.0,6054.9762,8917316.6106,19131
1700697600000,2023-11-23,MKRUSDT,1467.0,1497.0,1443.0,1471.0,7678.3611,11290470.8201,26866
1700611200000,2023-11-22,MKRUSDT,1371.0,1497.0,1367.0,1466.0,11121.2023,16224215.5255,39583
1700524800000,2023-11-21,MKRUSDT,1403.0,1458.0,1369.0,1371.0,21266.2722,30205697.066,68566
1700438400000,2023-11-20,MKRUSDT,1385.0,1419.0,1359.0,1403.0,7766.0885,10808902.1402,29604
1700352000000,2023-11-19,MKRUSDT,1367.0,1389.0,1344.0,1385.0,6539.8259,8942806.8179,15267
1700265600000,2023-11-18,MKRUSDT,1361.0,1372.0,1308.0,1367.0,8528.999,11418963.0583,22536
1700179200000,2023-11-17,MKRUSDT,1336.0,1392.0,1318.0,1362.0,10381.9045,14064795.5152,33714
1700092800000,2023-11-16,MKRUSDT,1418.0,1430.0,1310.0,1336.0,14245.4202,19520282.6575,41175
1700006400000,2023-11-15,MKRUSDT,1385.0,1460.0,1357.0,1418.0,19639.3036,27762957.1095,59821
1699920000000,2023-11-14,MKRUSDT,1379.0,1428.0,1331.0,1384.0,19604.8095,27103090.768,73411
1699833600000,2023-11-13,MKRUSDT,1290.0,1438.0,1280.0,1379.0,18787.9825,25385099.0909,70969
1699747200000,2023-11-12,MKRUSDT,1286.0,1309.0,1249.0,1290.0,9298.4533,11908196.5748,32157
1699660800000,2023-11-11,MKRUSDT,1321.0,1333.0,1273.0,1287.0,7696.0373,10007066.7488,30022
1699574400000,2023-11-10,MKRUSDT,1377.0,1383.0,1282.0,1322.0,10874.3943,14508979.4324,42305
1699488000000,2023-11-09,MKRUSDT,1314.0,1398.0,1250.0,1376.0,16321.8499,21733842.2447,65442
1699401600000,2023-11-08,MKRUSDT,1296.0,1342.0,1281.0,1314.0,5748.6151,7544481.2684,21326
1699315200000,2023-11-07,MKRUSDT,1336.0,1339.0,1262.0,1296.0,11523.1579,14926916.3419,39798
1699228800000,2023-11-06,MKRUSDT,1328.0,1350.0,1321.0,1335.0,5728.1461,7644012.5653,20370
1699142400000,2023-11-05,MKRUSDT,1339.0,1357.0,1305.0,1328.0,4688.4755,6243130.111,21538
1699056000000,2023-11-04,MKRUSDT,1337.0,1349.0,1320.0,1338.0,3485.9415,4652287.6118,16666
1698969600000,2023-11-03,MKRUSDT,1308.0,1344.0,1281.0,1338.0,5255.6894,6920996.3651,22023
1698883200000,2023-11-02,MKRUSDT,1338.0,1371.0,1282.0,1308.0,9485.2436,12588450.8167,39228
1698796800000,2023-11-01,MKRUSDT,1367.0,1376.0,1291.0,1339.0,10494.3716,13902598.2312,38385
1698710400000,2023-10-31,MKRUSDT,1392.0,1407.0,1350.0,1367.0,5065.2759,6982681.1655,22156
1698624000000,2023-10-30,MKRUSDT,1424.0,1429.0,1381.0,1392.0,7805.7697,10977670.4547,27589
1698537600000,2023-10-29,MKRUSDT,1443.0,1451.0,1413.0,1424.0,5681.966,8144919.6292,26626
1698451200000,2023-10-28,MKRUSDT,1390.0,1466.0,1389.0,1444.0,11225.0525,16147398.978,32001
1698364800000,2023-10-27,MKRUSDT,1417.0,1417.0,1359.0,1390.0,5711.2324,7927431.9052,22904
1698278400000,2023-10-26,MKRUSDT,1431.0,1477.0,1370.0,1417.0,10753.4207,15310600.7572,42856
1698192000000,2023-10-25,MKRUSDT,1501.0,1518.0,1421.0,1430.0,11306.5806,16459546.1055,40342
1698105600000,2023-10-24,MKRUSDT,1566.0,1651.0,1459.0,1502.0,14937.6036,23060901.5224,61491
1698019200000,2023-10-23,MKRUSDT,1448.0,1600.0,1437.0,1565.0,13235.311,20058470.4761,56020
1697932800000,2023-10-22,MKRUSDT,1426.0,1451.0,1413.0,1448.0,4876.1645,6974546.4411,17207
1697846400000,2023-10-21,MKRUSDT,1427.0,1468.0,1413.0,1425.0,4895.3805,7022469.6747,17847
1697760000000,2023-10-20,MKRUSDT,1409.0,1459.0,1402.0,1426.0,4572.4556,6530030.5258,16980
1697673600000,2023-10-19,MKRUSDT,1379.0,1410.0,1366.0,1410.0,3242.705,4500787.7368,10970
1697587200000,2023-10-18,MKRUSDT,1391.0,1400.0,1372.0,1379.0,2475.0198,3433378.5147,9018
1697500800000,2023-10-17,MKRUSDT,1415.0,1415.0,1365.0,1392.0,6672.922,9279165.2701,19528
1697414400000,2023-10-16,MKRUSDT,1434.0,1489.0,1395.0,1415.0,15855.6154,22877320.564,49797
1697328000000,2023-10-15,MKRUSDT,1417.0,1449.0,1404.0,1433.0,3838.4457,5487279.5696,11532
1697241600000,2023-10-14,MKRUSDT,1431.0,1442.0,1401.0,1417.0,2469.3156,3501996.6145,10590
1697155200000,2023-10-13,MKRUSDT,1362.0,1472.0,1347.0,1430.0,6351.0966,8946728.7263,21743
1697068800000,2023-10-12,MKRUSDT,1404.0,1410.0,1326.0,1362.0,5285.5361,7197429.651,19533
1696982400000,2023-10-11,MKRUSDT,1378.0,1415.0,1367.0,1405.0,6805.9245,9458908.0556,19690
1696896000000,2023-10-10,MKRUSDT,1373.0,1384.0,1351.0,1379.0,5168.2693,7069209.652,14975
1696809600000,2023-10-09,MKRUSDT,1404.0,1423.0,1341.0,1373.0,5769.3464,7955348.1326,18152
1696723200000,2023-10-08,MKRUSDT,1406.0,1418.0,1375.0,1403.0,3340.6461,4664404.6649,11633
1696636800000,2023-10-07,MKRUSDT,1441.0,1451.0,1388.0,1406.0,7650.5034,10808057.9847,21153
1696550400000,2023-10-06,MKRUSDT,1471.0,1488.0,1436.0,1441.0,6605.9752,9677814.6968,16567
1696464000000,2023-10-05,MKRUSDT,1441.0,1479.0,1429.0,1470.0,5890.8405,8577581.3953,16578
1696377600000,2023-10-04,MKRUSDT,1426.0,1448.0,1383.0,1441.0,7301.9609,10329945.8693,19596
1696291200000,2023-10-03,MKRUSDT,1450.0,1485.0,1417.0,1425.0,6706.0169,9755466.6502,18926
1696204800000,2023-10-02,MKRUSDT,1480.0,1516.0,1379.0,1450.0,18127.7365,26594099.5181,48120
1696118400000,2023-10-01,MKRUSDT,1533.0,1592.0,1459.0,1480.0,15470.611,23681097.399,42056
1696032000000,2023-09-30,MKRUSDT,1454.0,1554.0,1441.0,1533.0,7280.2382,10923764.7377,21387
1695945600000,2023-09-29,MKRUSDT,1512.0,1600.0,1432.0,1454.0,19786.5567,29782553.5163,53417
1695859200000,2023-09-28,MKRUSDT,1500.0,1551.0,1480.0,1511.0,9269.3401,14051252.1181,29009
1695772800000,2023-09-27,MKRUSDT,1427.0,1535.0,1404.0,1500.0,12607.4158,18394165.9423,36083
1695686400000,2023-09-26,MKRUSDT,1320.0,1450.0,1314.0,1428.0,13829.8974,19050088.7705,34455
1695600000000,2023-09-25,MKRUSDT,1271.0,1324.0,1259.0,1320.0,4263.5084,5511713.182,10651
1695513600000,2023-09-24,MKRUSDT,1288.0,1306.0,1261.0,1272.0,4197.7649,5374972.1522,10509
1695427200000,2023-09-23,MKRUSDT,1272.0,1290.0,1264.0,1289.0,3744.0922,4787572.7575,9093
1695340800000,2023-09-22,MKRUSDT,1305.0,1307.0,1269.0,1273.0,8032.2224,10357258.7497,17652
1695254400000,2023-09-21,MKRUSDT,1347.0,1366.0,1295.0,1304.0,10304.4867,13667840.407,22270
1695168000000,2023-09-20,MKRUSDT,1287.0,1363.0,1279.0,1347.0,14099.7337,18552207.2747,29764
1695081600000,2023-09-19,MKRUSDT,1238.0,1305.0,1231.0,1286.0,8118.651,10279925.4352,16718
1694995200000,2023-09-18,MKRUSDT,1252.0,1283.0,1228.0,1238.0,8355.895,10506204.1694,18627
1694908800000,2023-09-17,MKRUSDT,1269.0,1295.0,1243.0,1252.0,8197.1204,10393213.1114,17814
1694822400000,2023-09-16,MKRUSDT,1280.0,1305.0,1261.0,1270.0,6866.4662,8785275.8358,15688
